ENTRY            F0372   20220601                             F090F0372  0    1 
SUBENT        F0372001   20220601                             F090F0372  1    1 
BIB                  8         18                                 F0372  1    2 
TITLE      Studies of the (d,alpha) reaction on the 10B and 11B   F0372  1    3 
           nuclei in the deuteron energy range (0.8 to 2.5 MeV)   F0372  1    4 
AUTHOR     (M.N.H.Comsan,M.A.Farouk,A.A.El-Kamhawy,               F0372  1    5 
           M.S.M.El-Tahawy,A.N.Lvov)                              F0372  1    6 
INSTITUTE  (3EGYCAI)                                              F0372  1    7 
REFERENCE  (J,AKE,13,415,1968)                                    F0372  1    8 
FACILITY   (VDG,3EGYCAI)                                          F0372  1    9 
SAMPLE     Thin targets of isotopically enriched boron (96.6% 10B F0372  1   10 
           and 99% 11B) obtained by evaporation on a carbon       F0372  1   11 
           backing. The thickness of the targets was about 15 keV F0372  1   12 
           for deuteron energy 2. MeV and the thickness of the    F0372  1   13 
           backing was about 0.05 um.                             F0372  1   14 
DETECTOR   (SIBAR) Three silicon surface-barrier detectors on     F0372  1   15 
           turntable. Fourth was used as monitor, which fixed at  F0372  1   16 
           90 degr. (in the case 10B(d,alpha)8Be) and at 150 degr.F0372  1   17 
            (in the case of 11B(d,alpha)9Be).                     F0372  1   18 
HISTORY    (19851227C)                                            F0372  1   19 
           (20220601A) SD: Corrections in all Subents.            F0372  1   20 
ENDBIB              18          0                                 F0372  1   21 
NOCOMMON             0          0                                 F0372  1   22 
ENDSUBENT           21          0                                 F0372  199999 
SUBENT        F0372002   20220601                             F090F0372  2    1 
BIB                  3          4                                 F0372  2    2 
REACTION   (5-B-10(D,A)4-BE-8,PAR,DA)                             F0372  2    3 
STATUS     (CURVE) figs 2,3 from Atomkernener.,13(1968)415        F0372  2    4 
HISTORY    (20220601A) SD: SF9=EXP deleted from REACTION code.    F0372  2    5 
           EN-ERR -> EN-ERR-DIG; DATA-ERR -> ERR-DIG.             F0372  2    6 
ENDBIB               4          0                                 F0372  2    7 
COMMON               2          3                                 F0372  2    8 
EN-ERR-DIG ERR-DIG                                                F0372  2    9 
MEV        PER-CENT                                               F0372  2   10 
   0.003      2.                                                  F0372  2   11 
ENDCOMMON            3          0                                 F0372  2   12 
DATA                 4       1115                                 F0372  2   13 
         0.        30.      1.654   7.76E-01                      F0372  2   54 
         0.        30.      1.680   7.59E-01                      F0372  2   55 
         0.        30.      1.697   8.49E-01                      F0372  2   56 
         0.        30.      1.706   8.12E-01                      F0372  2   57 
         0.        30.      1.735   8.14E-01                      F0372  2   58 
         0.        30.      1.760   7.37E-01                      F0372  2   59 
         0.        30.      1.784   7.44E-01                      F0372  2   60 
         0.        30.      1.803   7.12E-01                      F0372  2   61 
         0.        30.      1.824   7.67E-01                      F0372  2   62 
         0.        30.      1.855   7.24E-01                      F0372  2   63 
         0.        30.      1.857   7.74E-01                      F0372  2   64 
         0.        30.      1.881   7.00E-01                      F0372  2   65 
         0.        30.      1.902   7.78E-01                      F0372  2   66 
         0.        30.      1.918   7.50E-01                      F0372  2   67 
         0.        30.      1.938   7.68E-01                      F0372  2   68 
         0.        30.      1.963   7.11E-01                      F0372  2   69 
         0.        30.      1.984   6.73E-01                      F0372  2   70 
         0.        30.      1.997   7.43E-01                      F0372  2   71 
         0.        30.      2.019   6.70E-01                      F0372  2   72 
         0.        30.      2.036   6.98E-01                      F0372  2   73 
         0.        30.      2.060   6.95E-01                      F0372  2   74 
         0.        30.      2.076   6.60E-01                      F0372  2   75 
         0.        30.      2.099   6.00E-01                      F0372  2   76 
         0.        30.      2.116   6.26E-01                      F0372  2   77 
         0.        30.      2.138   6.49E-01                      F0372  2   78 
         0.        30.      2.154   6.20E-01                      F0372  2   79 
         0.        30.      2.179   5.61E-01                      F0372  2   80 
         0.        30.      2.193   5.22E-01                      F0372  2   81 
         0.        30.      2.208   5.56E-01                      F0372  2   82 
         0.        30.      2.229   4.84E-01                      F0372  2   83 
         0.        30.      2.250   5.53E-01                      F0372  2   84 
         0.        30.      2.280   5.43E-01                      F0372  2   85 
         0.        30.      2.292   5.05E-01                      F0372  2   86 
         0.        30.      2.319   5.11E-01                      F0372  2   87 
         0.        30.      2.335   5.42E-01                      F0372  2   88 
         0.        30.      2.356   5.13E-01                      F0372  2   89 
         0.        30.      2.363   5.78E-01                      F0372  2   90 
         0.        30.      2.378   5.53E-01                      F0372  2   91 
         0.        30.      2.394   5.18E-01                      F0372  2   92 
         0.        30.      2.419   4.75E-01                      F0372  2   93 
         0.        30.      2.443   4.96E-01                      F0372  2   94 
         0.        30.      2.467   5.07E-01                      F0372  2   95 
         0.        30.      2.479   5.38E-01                      F0372  2   96 
         0.        30.      2.498   5.14E-01                      F0372  2   97 
         0.        50.      0.799   2.85E-01                      F0372  2   98 
         0.        50.      0.821   3.62E-01                      F0372  2   99 
         0.        50.      0.856   4.08E-01                      F0372  2  100 
         0.        50.      0.892   4.06E-01                      F0372  2  101 
         0.        50.      0.915   4.92E-01                      F0372  2  102 
         0.        50.      0.927   5.17E-01                      F0372  2  103 
         0.        50.      0.958   5.39E-01                      F0372  2  104 
         0.        50.      0.977   5.83E-01                      F0372  2  105 
         0.        50.      1.007   5.94E-01                      F0372  2  106 
         0.        50.      1.031   6.04E-01                      F0372  2  107 
         0.        50.      1.055   5.86E-01                      F0372  2  108 
         0.        50.      1.087   5.55E-01                      F0372  2  109 
         0.        50.      1.111   6.41E-01                      F0372  2  110 
         0.        50.      1.118   5.15E-01                      F0372  2  111 
         0.        50.      1.153   5.67E-01                      F0372  2  112 
         0.        50.      1.186   5.78E-01                      F0372  2  113 
         0.        50.      1.208   5.27E-01                      F0372  2  114 
         0.        50.      1.234   5.09E-01                      F0372  2  115 
         0.        50.      1.258   4.82E-01                      F0372  2  116 
         0.        50.      1.286   4.69E-01                      F0372  2  117 
         0.        50.      1.309   4.24E-01                      F0372  2  118 
         0.        50.      1.333   4.70E-01                      F0372  2  119 
         0.        50.      1.356   3.94E-01                      F0372  2  120 
         0.        50.      1.387   4.70E-01                      F0372  2  121 
         0.        50.      1.414   4.49E-01                      F0372  2  122 
         0.        50.      1.423   3.87E-01                      F0372  2  123 
         0.        50.      1.447   4.13E-01                      F0372  2  124 
         0.        50.      1.474   4.00E-01                      F0372  2  125 
         0.        50.      1.482   4.33E-01                      F0372  2  126 
         0.        50.      1.505   3.90E-01                      F0372  2  127 
         0.        50.      1.531   4.17E-01                      F0372  2  128 
         0.        50.      1.550   4.32E-01                      F0372  2  129 
         0.        50.      1.571   4.56E-01                      F0372  2  130 
         0.        50.      1.581   4.27E-01                      F0372  2  131 
         0.        50.      1.630   4.98E-01                      F0372  2  132 
         0.        50.      1.649   4.73E-01                      F0372  2  133 
         0.        50.      1.671   5.04E-01                      F0372  2  134 
         0.        50.      1.687   4.69E-01                      F0372  2  135 
         0.        50.      1.706   4.80E-01                      F0372  2  136 
         0.        50.      1.735   4.77E-01                      F0372  2  137 
         0.        50.      1.749   4.45E-01                      F0372  2  138 
         0.        50.      1.772   4.65E-01                      F0372  2  139 
         0.        50.      1.791   4.16E-01                      F0372  2  140 
         0.        50.      1.803   4.65E-01                      F0372  2  141 
         0.        50.      1.832   5.00E-01                      F0372  2  142 
         0.        50.      1.850   4.91E-01                      F0372  2  143 
         0.        50.      1.879   4.80E-01                      F0372  2  144 
         0.        50.      1.890   4.91E-01                      F0372  2  145 
         0.        50.      1.914   4.86E-01                      F0372  2  146 
         0.        50.      1.926   4.52E-01                      F0372  2  147 
         0.        50.      1.952   4.99E-01                      F0372  2  148 
         0.        50.      1.971   4.66E-01                      F0372  2  149 
         0.        50.      1.990   4.67E-01                      F0372  2  150 
         0.        50.      2.008   5.19E-01                      F0372  2  151 
         0.        50.      2.027   4.65E-01                      F0372  2  152 
         0.        50.      2.048   4.62E-01                      F0372  2  153 
         0.        50.      2.072   4.82E-01                      F0372  2  154 
         0.        50.      2.088   4.29E-01                      F0372  2  155 
         0.        50.      2.098   4.64E-01                      F0372  2  156 
         0.        50.      2.131   4.62E-01                      F0372  2  157 
         0.        50.      2.143   4.35E-01                      F0372  2  158 
         0.        50.      2.160   4.68E-01                      F0372  2  159 
         0.        50.      2.181   4.37E-01                      F0372  2  160 
         0.        50.      2.200   4.63E-01                      F0372  2  161 
         0.        50.      2.230   4.67E-01                      F0372  2  162 
         0.        50.      2.242   4.32E-01                      F0372  2  163 
         0.        50.      2.280   4.64E-01                      F0372  2  164 
         0.        50.      2.306   4.71E-01                      F0372  2  165 
         0.        50.      2.322   4.51E-01                      F0372  2  166 
         0.        50.      2.346   4.82E-01                      F0372  2  167 
         0.        50.      2.368   4.57E-01                      F0372  2  168 
         0.        50.      2.391   5.46E-01                      F0372  2  169 
         0.        50.      2.410   5.61E-01                      F0372  2  170 
         0.        50.      2.433   5.50E-01                      F0372  2  171 
         0.        50.      2.453   5.27E-01                      F0372  2  172 
         0.        50.      2.469   4.62E-01                      F0372  2  173 
         0.        50.      2.483   5.44E-01                      F0372  2  174 
         0.        50.      2.507   6.38E-01                      F0372  2  175 
         0.        70.      0.796   2.75E-01                      F0372  2  176 
         0.        70.      0.816   3.41E-01                      F0372  2  177 
         0.        70.      0.850   3.23E-01                      F0372  2  178 
         0.        70.      0.875   3.55E-01                      F0372  2  179 
         0.        70.      0.902   4.04E-01                      F0372  2  180 
         0.        70.      0.925   4.44E-01                      F0372  2  181 
         0.        70.      0.953   4.30E-01                      F0372  2  182 
         0.        70.      0.984   4.69E-01                      F0372  2  183 
         0.        70.      1.005   4.76E-01                      F0372  2  184 
         0.        70.      1.024   4.55E-01                      F0372  2  185 
         0.        70.      1.050   4.55E-01                      F0372  2  186 
         0.        70.      1.080   4.59E-01                      F0372  2  187 
         0.        70.      1.106   4.72E-01                      F0372  2  188 
         0.        70.      1.128   4.28E-01                      F0372  2  189 
         0.        70.      1.153   4.98E-01                      F0372  2  190 
         0.        70.      1.168   4.24E-01                      F0372  2  191 
         0.        70.      1.201   4.12E-01                      F0372  2  192 
         0.        70.      1.227   3.58E-01                      F0372  2  193 
         0.        70.      1.253   3.46E-01                      F0372  2  194 
         0.        70.      1.274   3.65E-01                      F0372  2  195 
         0.        70.      1.304   3.54E-01                      F0372  2  196 
         0.        70.      1.321   3.11E-01                      F0372  2  197 
         0.        70.      1.340   3.51E-01                      F0372  2  198 
         0.        70.      1.379   3.34E-01                      F0372  2  199 
         0.        70.      1.394   3.55E-01                      F0372  2  200 
         0.        70.      1.417   3.33E-01                      F0372  2  201 
         0.        70.      1.453   3.26E-01                      F0372  2  202 
         0.        70.      1.481   2.88E-01                      F0372  2  203 
         0.        70.      1.509   2.91E-01                      F0372  2  204 
         0.        70.      1.518   3.39E-01                      F0372  2  205 
         0.        70.      1.544   3.14E-01                      F0372  2  206 
         0.        70.      1.561   3.21E-01                      F0372  2  207 
         0.        70.      1.577   3.41E-01                      F0372  2  208 
         0.        70.      1.606   3.55E-01                      F0372  2  209 
         0.        70.      1.615   3.33E-01                      F0372  2  210 
         0.        70.      1.639   3.31E-01                      F0372  2  211 
         0.        70.      1.655   3.67E-01                      F0372  2  212 
         0.        70.      1.677   3.50E-01                      F0372  2  213 
         0.        70.      1.700   3.67E-01                      F0372  2  214 
         0.        70.      1.719   3.42E-01                      F0372  2  215 
         0.        70.      1.761   3.93E-01                      F0372  2  216 
         0.        70.      1.768   3.66E-01                      F0372  2  217 
         0.        70.      1.787   3.92E-01                      F0372  2  218 
         0.        70.      1.813   3.92E-01                      F0372  2  219 
         0.        70.      1.816   4.14E-01                      F0372  2  220 
         0.        70.      1.846   4.13E-01                      F0372  2  221 
         0.        70.      1.875   4.03E-01                      F0372  2  222 
         0.        70.      1.893   4.59E-01                      F0372  2  223 
         0.        70.      1.917   4.37E-01                      F0372  2  224 
         0.        70.      1.931   4.85E-01                      F0372  2  225 
         0.        70.      1.954   4.32E-01                      F0372  2  226 
         0.        70.      1.964   4.55E-01                      F0372  2  227 
         0.        70.      1.988   4.48E-01                      F0372  2  228 
         0.        70.      2.009   4.75E-01                      F0372  2  229 
         0.        70.      2.028   4.52E-01                      F0372  2  230 
         0.        70.      2.055   4.62E-01                      F0372  2  231 
         0.        70.      2.058   5.11E-01                      F0372  2  232 
         0.        70.      2.091   5.18E-01                      F0372  2  233 
         0.        70.      2.112   4.63E-01                      F0372  2  234 
         0.        70.      2.124   4.92E-01                      F0372  2  235 
         0.        70.      2.138   4.41E-01                      F0372  2  236 
         0.        70.      2.159   4.97E-01                      F0372  2  237 
         0.        70.      2.190   4.80E-01                      F0372  2  238 
         0.        70.      2.209   4.91E-01                      F0372  2  239 
         0.        70.      2.216   4.69E-01                      F0372  2  240 
         0.        70.      2.244   4.74E-01                      F0372  2  241 
         0.        70.      2.263   4.86E-01                      F0372  2  242 
         0.        70.      2.284   5.20E-01                      F0372  2  243 
         0.        70.      2.310   5.30E-01                      F0372  2  244 
         0.        70.      2.320   5.03E-01                      F0372  2  245 
         0.        70.      2.352   5.04E-01                      F0372  2  246 
         0.        70.      2.365   5.53E-01                      F0372  2  247 
         0.        70.      2.388   5.48E-01                      F0372  2  248 
         0.        70.      2.407   5.86E-01                      F0372  2  249 
         0.        70.      2.430   5.94E-01                      F0372  2  250 
         0.        70.      2.449   6.42E-01                      F0372  2  251 
         0.        70.      2.480   6.07E-01                      F0372  2  252 
         0.        70.      2.515   6.22E-01                      F0372  2  253 
         0.        90.      0.757   2.47E-01                      F0372  2  254 
         0.        90.      0.791   3.07E-01                      F0372  2  255 
         0.        90.      0.807   3.67E-01                      F0372  2  256 
         0.        90.      0.835   3.54E-01                      F0372  2  257 
         0.        90.      0.866   3.71E-01                      F0372  2  258 
         0.        90.      0.879   4.02E-01                      F0372  2  259 
         0.        90.      0.911   4.04E-01                      F0372  2  260 
         0.        90.      0.936   4.15E-01                      F0372  2  261 
         0.        90.      0.957   4.37E-01                      F0372  2  262 
         0.        90.      0.986   4.46E-01                      F0372  2  263 
         0.        90.      1.001   4.14E-01                      F0372  2  264 
         0.        90.      1.035   4.09E-01                      F0372  2  265 
         0.        90.      1.055   4.74E-01                      F0372  2  266 
         0.        90.      1.084   4.38E-01                      F0372  2  267 
         0.        90.      1.107   4.82E-01                      F0372  2  268 
         0.        90.      1.132   4.17E-01                      F0372  2  269 
         0.        90.      1.162   4.30E-01                      F0372  2  270 
         0.        90.      1.181   3.85E-01                      F0372  2  271 
         0.        90.      1.196   4.21E-01                      F0372  2  272 
         0.        90.      1.227   4.34E-01                      F0372  2  273 
         0.        90.      1.259   4.17E-01                      F0372  2  274 
         0.        90.      1.275   3.75E-01                      F0372  2  275 
         0.        90.      1.301   4.21E-01                      F0372  2  276 
         0.        90.      1.325   3.92E-01                      F0372  2  277 
         0.        90.      1.358   3.87E-01                      F0372  2  278 
         0.        90.      1.375   4.27E-01                      F0372  2  279 
         0.        90.      1.396   4.92E-01                      F0372  2  280 
         0.        90.      1.409   4.42E-01                      F0372  2  281 
         0.        90.      1.431   3.97E-01                      F0372  2  282 
         0.        90.      1.448   4.33E-01                      F0372  2  283 
         0.        90.      1.477   4.30E-01                      F0372  2  284 
         0.        90.      1.500   4.16E-01                      F0372  2  285 
         0.        90.      1.515   4.43E-01                      F0372  2  286 
         0.        90.      1.528   4.75E-01                      F0372  2  287 
         0.        90.      1.553   4.58E-01                      F0372  2  288 
         0.        90.      1.575   4.87E-01                      F0372  2  289 
         0.        90.      1.593   4.67E-01                      F0372  2  290 
         0.        90.      1.608   5.03E-01                      F0372  2  291 
         0.        90.      1.646   4.95E-01                      F0372  2  292 
         0.        90.      1.656   5.27E-01                      F0372  2  293 
         0.        90.      1.682   5.18E-01                      F0372  2  294 
         0.        90.      1.694   5.96E-01                      F0372  2  295 
         0.        90.      1.714   5.62E-01                      F0372  2  296 
         0.        90.      1.742   6.24E-01                      F0372  2  297 
         0.        90.      1.762   5.99E-01                      F0372  2  298 
         0.        90.      1.781   6.33E-01                      F0372  2  299 
         0.        90.      1.795   6.03E-01                      F0372  2  300 
         0.        90.      1.826   6.28E-01                      F0372  2  301 
         0.        90.      1.836   6.63E-01                      F0372  2  302 
         0.        90.      1.850   6.50E-01                      F0372  2  303 
         0.        90.      1.886   6.63E-01                      F0372  2  304 
         0.        90.      1.895   6.29E-01                      F0372  2  305 
         0.        90.      1.912   6.71E-01                      F0372  2  306 
         0.        90.      1.936   6.51E-01                      F0372  2  307 
         0.        90.      1.953   7.05E-01                      F0372  2  308 
         0.        90.      1.978   6.51E-01                      F0372  2  309 
         0.        90.      1.989   6.84E-01                      F0372  2  310 
         0.        90.      2.017   6.77E-01                      F0372  2  311 
         0.        90.      2.042   6.40E-01                      F0372  2  312 
         0.        90.      2.043   6.83E-01                      F0372  2  313 
         0.        90.      2.084   7.09E-01                      F0372  2  314 
         0.        90.      2.085   6.76E-01                      F0372  2  315 
         0.        90.      2.116   7.03E-01                      F0372  2  316 
         0.        90.      2.147   7.24E-01                      F0372  2  317 
         0.        90.      2.175   7.04E-01                      F0372  2  318 
         0.        90.      2.193   6.72E-01                      F0372  2  319 
         0.        90.      2.222   6.52E-01                      F0372  2  320 
         0.        90.      2.240   7.34E-01                      F0372  2  321 
         0.        90.      2.253   7.10E-01                      F0372  2  322 
         0.        90.      2.279   6.94E-01                      F0372  2  323 
         0.        90.      2.300   6.59E-01                      F0372  2  324 
         0.        90.      2.305   7.06E-01                      F0372  2  325 
         0.        90.      2.332   7.06E-01                      F0372  2  326 
         0.        90.      2.360   7.21E-01                      F0372  2  327 
         0.        90.      2.374   6.94E-01                      F0372  2  328 
         0.        90.      2.404   6.85E-01                      F0372  2  329 
         0.        90.      2.422   6.49E-01                      F0372  2  330 
         0.        90.      2.449   6.80E-01                      F0372  2  331 
         0.       110.      0.776   2.07E-01                      F0372  2  332 
         0.       110.      0.801   2.72E-01                      F0372  2  333 
         0.       110.      0.828   3.65E-01                      F0372  2  334 
         0.       110.      0.856   3.58E-01                      F0372  2  335 
         0.       110.      0.879   3.12E-01                      F0372  2  336 
         0.       110.      0.905   3.53E-01                      F0372  2  337 
         0.       110.      0.929   3.75E-01                      F0372  2  338 
         0.       110.      0.953   3.57E-01                      F0372  2  339 
         0.       110.      0.972   4.00E-01                      F0372  2  340 
         0.       110.      1.001   4.25E-01                      F0372  2  341 
         0.       110.      1.026   3.84E-01                      F0372  2  342 
         0.       110.      1.056   3.60E-01                      F0372  2  343 
         0.       110.      1.079   4.54E-01                      F0372  2  344 
         0.       110.      1.098   4.22E-01                      F0372  2  345 
         0.       110.      1.128   4.53E-01                      F0372  2  346 
         0.       110.      1.152   4.07E-01                      F0372  2  347 
         0.       110.      1.183   4.38E-01                      F0372  2  348 
         0.       110.      1.203   3.98E-01                      F0372  2  349 
         0.       110.      1.216   5.00E-01                      F0372  2  350 
         0.       110.      1.245   4.97E-01                      F0372  2  351 
         0.       110.      1.282   4.69E-01                      F0372  2  352 
         0.       110.      1.303   4.42E-01                      F0372  2  353 
         0.       110.      1.323   4.92E-01                      F0372  2  354 
         0.       110.      1.357   4.55E-01                      F0372  2  355 
         0.       110.      1.370   5.00E-01                      F0372  2  356 
         0.       110.      1.396   4.98E-01                      F0372  2  357 
         0.       110.      1.418   5.77E-01                      F0372  2  358 
         0.       110.      1.443   5.65E-01                      F0372  2  359 
         0.       110.      1.455   5.22E-01                      F0372  2  360 
         0.       110.      1.477   5.85E-01                      F0372  2  361 
         0.       110.      1.500   5.37E-01                      F0372  2  362 
         0.       110.      1.517   5.55E-01                      F0372  2  363 
         0.       110.      1.536   5.87E-01                      F0372  2  364 
         0.       110.      1.560   6.18E-01                      F0372  2  365 
         0.       110.      1.574   5.80E-01                      F0372  2  366 
         0.       110.      1.586   6.12E-01                      F0372  2  367 
         0.       110.      1.611   6.06E-01                      F0372  2  368 
         0.       110.      1.640   6.15E-01                      F0372  2  369 
         0.       110.      1.662   6.49E-01                      F0372  2  370 
         0.       110.      1.671   6.77E-01                      F0372  2  371 
         0.       110.      1.693   6.81E-01                      F0372  2  372 
         0.       110.      1.717   7.90E-01                      F0372  2  373 
         0.       110.      1.732   7.53E-01                      F0372  2  374 
         0.       110.      1.753   8.39E-01                      F0372  2  375 
         0.       110.      1.773   8.21E-01                      F0372  2  376 
         0.       110.      1.796   8.23E-01                      F0372  2  377 
         0.       110.      1.817   8.04E-01                      F0372  2  378 
         0.       110.      1.834   8.38E-01                      F0372  2  379 
         0.       110.      1.860   8.50E-01                      F0372  2  380 
         0.       110.      1.884   8.70E-01                      F0372  2  381 
         0.       110.      1.893   8.03E-01                      F0372  2  382 
         0.       110.      1.918   8.40E-01                      F0372  2  383 
         0.       110.      1.931   8.80E-01                      F0372  2  384 
         0.       110.      1.956   8.44E-01                      F0372  2  385 
         0.       110.      1.969   9.07E-01                      F0372  2  386 
         0.       110.      1.992   8.48E-01                      F0372  2  387 
         0.       110.      2.004   8.89E-01                      F0372  2  388 
         0.       110.      2.022   8.39E-01                      F0372  2  389 
         0.       110.      2.048   8.34E-01                      F0372  2  390 
         0.       110.      2.076   8.19E-01                      F0372  2  391 
         0.       110.      2.090   9.10E-01                      F0372  2  392 
         0.       110.      2.108   8.88E-01                      F0372  2  393 
         0.       110.      2.127   8.78E-01                      F0372  2  394 
         0.       110.      2.144   9.33E-01                      F0372  2  395 
         0.       110.      2.171   8.89E-01                      F0372  2  396 
         0.       110.      2.182   9.43E-01                      F0372  2  397 
         0.       110.      2.211   8.68E-01                      F0372  2  398 
         0.       110.      2.227   8.14E-01                      F0372  2  399 
         0.       110.      2.247   9.18E-01                      F0372  2  400 
         0.       110.      2.268   8.81E-01                      F0372  2  401 
         0.       110.      2.294   8.62E-01                      F0372  2  402 
         0.       110.      2.305   7.95E-01                      F0372  2  403 
         0.       110.      2.331   8.24E-01                      F0372  2  404 
         0.       110.      2.350   8.46E-01                      F0372  2  405 
         0.       110.      2.372   8.23E-01                      F0372  2  406 
         0.       110.      2.394   7.82E-01                      F0372  2  407 
         0.       110.      2.412   7.18E-01                      F0372  2  408 
         0.       110.      2.428   6.77E-01                      F0372  2  409 
         0.       110.      2.459   6.68E-01                      F0372  2  410 
         0.       110.      2.478   7.10E-01                      F0372  2  411 
         0.       130.      0.785   1.50E-01                      F0372  2  412 
         0.       130.      0.814   2.16E-01                      F0372  2  413 
         0.       130.      0.835   3.12E-01                      F0372  2  414 
         0.       130.      0.867   2.66E-01                      F0372  2  415 
         0.       130.      0.896   2.70E-01                      F0372  2  416 
         0.       130.      0.913   3.07E-01                      F0372  2  417 
         0.       130.      0.932   3.29E-01                      F0372  2  418 
         0.       130.      0.960   3.15E-01                      F0372  2  419 
         0.       130.      0.979   3.24E-01                      F0372  2  420 
         0.       130.      1.008   3.60E-01                      F0372  2  421 
         0.       130.      1.034   4.09E-01                      F0372  2  422 
         0.       130.      1.061   4.08E-01                      F0372  2  423 
         0.       130.      1.094   4.03E-01                      F0372  2  424 
         0.       130.      1.113   4.26E-01                      F0372  2  425 
         0.       130.      1.138   3.85E-01                      F0372  2  426 
         0.       130.      1.162   4.50E-01                      F0372  2  427 
         0.       130.      1.178   4.14E-01                      F0372  2  428 
         0.       130.      1.202   4.52E-01                      F0372  2  429 
         0.       130.      1.235   4.49E-01                      F0372  2  430 
         0.       130.      1.259   4.60E-01                      F0372  2  431 
         0.       130.      1.290   4.69E-01                      F0372  2  432 
