ENTRY            F0940   20190327                             F073F0940  0    1 
SUBENT        F0940001   20190327                             F073F0940  1    1 
BIB                 10         23                                 F0940  1    2 
TITLE      Reactions induced by 34.8-MeV 3He ions in 27Al, 59Co,  F0940  1    3 
            and 112Sn with emission of protons, deuterons,        F0940  1    4 
            tritons, and alpha particles                          F0940  1    5 
AUTHOR     (N.T.Burtebaev, A.D.Duisebaev, G.N.Ivanov,             F0940  1    6 
            V.I.Kanashevich, A.I.Kebin, V.A.Lichman, Yu.I.Nechaev,F0940  1    7 
            V.G.Sukharevskii, V.A.Khaimin)                        F0940  1    8 
INSTITUTE  (4KASKAZ,4RUSMOS)                                      F0940  1    9 
REFERENCE  (J,YF,36,19,1982)                                      F0940  1   10 
           (J,SNP,36,11,1982) English trans. of YF,36,19,1982     F0940  1   11 
           (J,IZK,,(6),52,1986) 112Sn(h,h'), (h,a') data in fig.  F0940  1   12 
           (J,IZV,41,2132,1977) Prelim. (h,a) data in fig.        F0940  1   13 
           (J,BAS,41,(10),122,1977) Eng.trans. of IZV,41,2132,1977F0940  1   14 
           (J,IZK,,(6),19,1978)                                   F0940  1   15 
FACILITY   (ISOCY,4KASKAZ)                                        F0940  1   16 
DETECTOR   (TELES,SI,SI) 100 um-6 mm thick dE-E detectors (p,d,t) F0940  1   17 
            and 50 um-5 mm dE-E detectors (alpha). 5.9(5)E-05 sr. F0940  1   18 
METHOD     (EDE)                                                  F0940  1   19 
ERR-ANALYS (DATA-ERR) No information on the source of uncertainty F0940  1   20 
STATUS     (TABLE) Data taken from laboratory logbooks            F0940  1   21 
HISTORY    (20121210C)                                            F0940  1   22 
           (20130408A) REACTIONs codes in Sub. 002-013 changed    F0940  1   23 
           (20190327R) On. Data received form Timur Zholdybayev   F0940  1   24 
           (20190327A) On. Major rev. in 002-013. 014-016 added.  F0940  1   25 
ENDBIB              23          0                                 F0940  1   26 
COMMON               2          3                                 F0940  1   27 
EN         EN-RSL                                                 F0940  1   28 
MEV        KEV                                                    F0940  1   29 
 34.        300.                                                  F0940  1   30 
ENDCOMMON            3          0                                 F0940  1   31 
ENDSUBENT           30          0                                 F0940  199999 
SUBENT        F0940002   20190327                             F073F0940  2    1 
BIB                  3          3                                 F0940  2    2 
REACTION   (13-AL-27(HE3,X)1-H-1,,DA/DE)                          F0940  2    3 
SAMPLE      2.8 mg/cm2 thick                                      F0940  2    4 
HISTORY    (20190327A) On. Original data replaced digitized data. F0940  2    5 
ENDBIB               3          0                                 F0940  2    6 
NOCOMMON             0          0                                 F0940  2    7 
DATA                 4        624                                 F0940  2    8 
  30.       19.7       2.7905E+00  3.189E-01                      F0940  2   48 
  30.       20.1       2.8752E+00  3.062E-01                      F0940  2   49 
  30.       20.5       2.5172E+00  2.888E-01                      F0940  2   50 
  30.       20.9       1.9656E+00  2.280E-01                      F0940  2   51 
  30.       21.3       1.7550E+00  2.047E-01                      F0940  2   52 
  30.       21.7       1.5945E+00  1.858E-01                      F0940  2   53 
  30.       22.1       1.5043E+00  1.769E-01                      F0940  2   54 
  30.       22.5       1.4968E+00  1.750E-01                      F0940  2   55 
  30.       22.9       1.4391E+00  1.697E-01                      F0940  2   56 
  30.       23.3       1.3113E+00  1.556E-01                      F0940  2   57 
  30.       23.7       1.3714E+00  1.622E-01                      F0940  2   58 
  30.       24.1       1.2486E+00  1.486E-01                      F0940  2   59 
  30.       24.5       1.2110E+00  1.445E-01                      F0940  2   60 
  30.       24.9       1.2586E+00  1.498E-01                      F0940  2   61 
  30.       25.3       1.0405E+00  1.256E-01                      F0940  2   62 
  30.       25.7       9.8784E-01  1.198E-01                      F0940  2   63 
  30.       26.1       9.0259E-01  1.103E-01                      F0940  2   64 
  30.       26.5       8.7752E-01  1.076E-01                      F0940  2   65 
  30.       26.9       8.0982E-01  1.000E-01                      F0940  2   66 
  30.       27.3       7.2207E-01  9.029E-02                      F0940  2   67 
  30.       27.7       6.7694E-01  8.528E-02                      F0940  2   68 
  30.       28.1       6.6942E-01  8.444E-02                      F0940  2   69 
  30.       28.5       6.5187E-01  8.248E-02                      F0940  2   70 
  30.       28.9       6.3191E-01  8.025E-02                      F0940  2   71 
  30.       29.3       4.9542E-01  6.513E-02                      F0940  2   72 
  30.       29.7       4.6885E-01  6.204E-02                      F0940  2   73 
  30.       30.1       5.0896E-01  6.654E-02                      F0940  2   74 
  30.       30.5       4.6383E-01  6.148E-02                      F0940  2   75 
  30.       30.9       3.8862E-01  5.302E-02                      F0940  2   76 
  30.       31.3       3.3346E-01  4.678E-02                      F0940  2   77 
  30.       31.7       3.6104E-01  4.991E-02                      F0940  2   78 
  30.       32.1       4.0617E-01  5.500E-02                      F0940  2   79 
  30.       32.5       3.4098E-01  4.764E-02                      F0940  2   80 
  30.       32.9       2.4571E-01  3.675E-02                      F0940  2   81 
  45.        4.9       9.8192E+00  1.087E+00                      F0940  2   82 
  45.        5.3       7.1507E+00  7.928E-01                      F0940  2   83 
  45.        5.7       7.0667E+00  7.836E-01                      F0940  2   84 
  45.        6.1       7.1844E+00  7.965E-01                      F0940  2   85 
  45.        6.5       6.5832E+00  7.302E-01                      F0940  2   86 
  45.        6.9       6.5696E+00  7.286E-01                      F0940  2   87 
  45.        7.3       6.7037E+00  7.435E-01                      F0940  2   88 
  45.        7.7       6.4811E+00  7.190E-01                      F0940  2   89 
  45.        8.1       5.7640E+00  6.399E-01                      F0940  2   90 
  45.        8.5       5.2549E+00  5.837E-01                      F0940  2   91 
  45.        8.9       4.1674E+00  4.638E-01                      F0940  2   92 
  45.        9.3       3.7952E+00  4.227E-01                      F0940  2   93 
  45.        9.7       3.7295E+00  4.155E-01                      F0940  2   94 
  45.       10.1       3.6000E+00  4.012E-01                      F0940  2   95 
  45.       10.5       3.5051E+00  3.907E-01                      F0940  2   96 
  45.       10.9       3.3901E+00  3.780E-01                      F0940  2   97 
  45.       11.3       3.2600E+00  3.636E-01                      F0940  2   98 
  45.       11.7       3.0489E+00  3.404E-01                      F0940  2   99 
  45.       12.1       2.8610E+00  3.197E-01                      F0940  2  100 
  45.       12.5       2.8190E+00  3.150E-01                      F0940  2  101 
  45.       12.9       2.7397E+00  3.063E-01                      F0940  2  102 
  45.       13.3       2.7096E+00  3.030E-01                      F0940  2  103 
  45.       13.7       2.4632E+00  2.758E-01                      F0940  2  104 
  45.       14.1       1.8310E+00  2.060E-01                      F0940  2  105 
  45.       14.5       6.3862E-01  2.514E-01                      F0940  2  106 
  45.       14.9       1.1167E+00  1.272E-01                      F0940  2  107 
  45.       15.3       1.7936E+00  2.019E-01                      F0940  2  108 
  45.       15.7       1.6750E+00  1.888E-01                      F0940  2  109 
  45.       16.1       1.7133E+00  1.931E-01                      F0940  2  110 
  45.       16.5       1.5929E+00  1.798E-01                      F0940  2  111 
  45.       16.9       1.6038E+00  1.810E-01                      F0940  2  112 
  45.       17.3       1.4743E+00  1.667E-01                      F0940  2  113 
  45.       17.7       1.3812E+00  1.564E-01                      F0940  2  114 
  45.       18.1       1.3238E+00  1.501E-01                      F0940  2  115 
  45.       18.5       1.2699E+00  1.441E-01                      F0940  2  116 
  45.       18.9       1.1877E+00  1.329E-01                      F0940  2  117 
  45.       19.3       1.0820E+00  1.234E-01                      F0940  2  118 
  45.       19.7       9.3785E-01  1.075E-01                      F0940  2  119 
  45.       20.1       9.3694E-01  1.074E-01                      F0940  2  120 
  45.       20.5       9.0961E-01  1.055E-01                      F0940  2  121 
  45.       20.9       6.7055E-01  7.798E-02                      F0940  2  122 
  45.       21.3       6.7693E-01  7.869E-02                      F0940  2  123 
  45.       21.7       5.5468E-01  6.518E-02                      F0940  2  124 
  45.       22.1       5.3461E-01  6.297E-02                      F0940  2  125 
  45.       22.5       5.1272E-01  6.054E-02                      F0940  2  126 
  45.       22.9       5.1728E-01  6.105E-02                      F0940  2  127 
  45.       23.3       4.9812E-01  5.893E-02                      F0940  2  128 
  45.       23.7       4.5980E-01  5.489E-02                      F0940  2  129 
  45.       24.1       4.2896E-01  5.106E-02                      F0940  2  130 
  45.       24.5       3.9959E-01  4.803E-02                      F0940  2  131 
  45.       24.9       4.0050E-01  4.813E-02                      F0940  2  132 
  45.       25.3       3.7952E-01  4.581E-02                      F0940  2  133 
  45.       25.7       3.0106E-01  3.711E-02                      F0940  2  134 
  45.       26.1       3.0927E-01  3.802E-02                      F0940  2  135 
  45.       26.5       2.7552E-01  3.428E-02                      F0940  2  136 
  45.       26.9       2.7734E-01  3.448E-02                      F0940  2  137 
  45.       27.3       2.7917E-01  3.468E-02                      F0940  2  138 
  45.       27.7       2.6639E-01  3.326E-02                      F0940  2  139 
  45.       28.1       2.4997E-01  3.144E-02                      F0940  2  140 
  45.       28.5       2.2625E-01  2.879E-02                      F0940  2  141 
  45.       28.9       1.8794E-01  2.452E-02                      F0940  2  142 
  45.       29.3       1.6787E-01  2.227E-02                      F0940  2  143 
  45.       29.7       1.7700E-01  2.329E-02                      F0940  2  144 
  45.       30.1       1.6695E-01  2.217E-02                      F0940  2  145 
  45.       30.5       1.4962E-01  2.022E-02                      F0940  2  146 
  45.       30.9       1.3411E-01  1.847E-02                      F0940  2  147 
  45.       31.3       1.0583E-01  1.526E-02                      F0940  2  148 
  45.       31.7       1.2407E-01  1.733E-02                      F0940  2  149 
  45.       32.1       1.1130E-01  1.588E-02                      F0940  2  150 
  45.       32.5       1.2042E-01  1.692E-02                      F0940  2  151 
  45.       32.9       9.3056E-02  1.379E-02                      F0940  2  152 
  60.        4.9       1.0069E+01  1.113E+00                      F0940  2  153 
  60.        5.3       7.0782E+00  7.837E-01                      F0940  2  154 
  60.        5.7       7.5731E+00  8.382E-01                      F0940  2  155 
  60.        6.1       7.4033E+00  8.195E-01                      F0940  2  156 
  60.        6.5       7.1824E+00  7.951E-01                      F0940  2  157 
  60.        6.9       7.3476E+00  8.134E-01                      F0940  2  158 
  60.        7.3       6.7818E+00  7.510E-01                      F0940  2  159 
  60.        7.7       6.2590E+00  6.932E-01                      F0940  2  160 
  60.        8.1       5.4766E+00  6.070E-01                      F0940  2  161 
  60.        8.5       4.9495E+00  5.489E-01                      F0940  2  162 
  60.        8.9       3.9426E+00  4.378E-01                      F0940  2  163 
  60.        9.3       3.6128E+00  4.014E-01                      F0940  2  164 
  60.        9.7       3.4169E+00  3.798E-01                      F0940  2  165 
  60.       10.1       3.2870E+00  3.655E-01                      F0940  2  166 
  60.       10.5       3.1218E+00  3.473E-01                      F0940  2  167 
  60.       10.9       2.9678E+00  3.303E-01                      F0940  2  168 
  60.       11.3       2.7311E+00  3.042E-01                      F0940  2  169 
  60.       11.7       2.6937E+00  3.001E-01                      F0940  2  170 
  60.       12.1       2.5239E+00  2.813E-01                      F0940  2  171 
  60.       12.5       2.3364E+00  2.607E-01                      F0940  2  172 
  60.       12.9       2.2407E+00  2.501E-01                      F0940  2  173 
  60.       13.3       2.0965E+00  2.342E-01                      F0940  2  174 
  60.       13.7       1.9444E+00  2.174E-01                      F0940  2  175 
  60.       14.1       7.5259E-01  8.593E-02                      F0940  2  176 
  60.       14.5       1.3111E+00  9.383E-02                      F0940  2  177 
  60.       14.9       1.4672E+00  1.648E-01                      F0940  2  178 
  60.       15.3       1.3885E+00  1.581E-01                      F0940  2  179 
  60.       15.7       1.3426E+00  1.510E-01                      F0940  2  180 
  60.       16.1       1.2587E+00  1.418E-01                      F0940  2  181 
  60.       16.5       1.1800E+00  1.331E-01                      F0940  2  182 
  60.       16.9       1.0846E+00  1.204E-01                      F0940  2  183 
  60.       17.3       1.0751E+00  1.215E-01                      F0940  2  184 
  60.       17.7       9.4794E-01  1.075E-01                      F0940  2  185 
  60.       18.1       8.6273E-01  9.808E-02                      F0940  2  186 
  60.       18.5       8.2601E-01                                 F0940  2  187 
  60.       18.9       7.6046E-01                                 F0940  2  188 
  60.       19.3       1.4450E+00                                 F0940  2  189 
  60.       19.7       1.3111E+00                                 F0940  2  190 
  60.       20.1       1.8749E+00                                 F0940  2  191 
  60.       20.5       5.7690E-01  6.653E-02                      F0940  2  192 
  60.       20.9       4.6283E-01  5.394E-02                      F0940  2  193 
  60.       21.3       3.8022E-01  4.481E-02                      F0940  2  194 
  60.       21.7       3.4352E-01  4.075E-02                      F0940  2  195 
  60.       22.1       3.4286E-01  4.068E-02                      F0940  2  196 
  60.       22.5       3.0287E-01  3.626E-02                      F0940  2  197 
  60.       22.9       3.0681E-01  3.669E-02                      F0940  2  198 
  60.       23.3       3.2254E-01  3.843E-02                      F0940  2  199 
  60.       23.7       3.1074E-01  3.713E-02                      F0940  2  200 
  60.       24.1       2.9107E-01  3.495E-02                      F0940  2  201 
  60.       24.5       2.5879E-01  3.248E-02                      F0940  2  202 
  60.       24.9       2.3338E-01  2.856E-02                      F0940  2  203 
  60.       25.3       1.9995E-01  2.485E-02                      F0940  2  204 
  60.       25.7       2.0060E-01  2.492E-02                      F0940  2  205 
  60.       26.1       1.9142E-01  2.390E-02                      F0940  2  206 
  60.       26.5       1.6914E-01  2.142E-02                      F0940  2  207 
  60.       26.9       1.6455E-01  2.091E-02                      F0940  2  208 
  60.       27.3       1.5996E-01  2.040E-02                      F0940  2  209 
  60.       27.7       1.5734E-01  2.011E-02                      F0940  2  210 
  60.       28.1       1.2980E-01  1.703E-02                      F0940  2  211 
  60.       28.5       1.1014E-01  1.482E-02                      F0940  2  212 
  60.       28.9       1.1145E-01  1.497E-02                      F0940  2  213 
  60.       29.3       1.1276E-01  1.512E-02                      F0940  2  214 
  60.       29.7       9.4402E-02  1.305E-02                      F0940  2  215 
  60.       30.1       9.5057E-02  1.312E-02                      F0940  2  216 
  60.       30.5       8.1290E-02  1.156E-02                      F0940  2  217 
  60.       30.9       7.3423E-02  1.066E-02                      F0940  2  218 
  60.       31.3       6.0312E-02  9.154E-03                      F0940  2  219 
  60.       31.7       6.7523E-02  9.987E-03                      F0940  2  220 
  60.       32.1       5.7690E-02  8.849E-03                      F0940  2  221 
  60.       32.5       4.8512E-02  7.774E-03                      F0940  2  222 
  60.       32.9       3.6712E-02  6.361E-03                      F0940  2  223 
  75.        4.9       9.1926E+00  1.016E+00                      F0940  2  224 
  75.        5.3       6.3497E+00  7.025E-01                      F0940  2  225 
  75.        5.7       6.2700E+00  6.937E-01                      F0940  2  226 
  75.        6.1       6.1106E+00  6.791E-01                      F0940  2  227 
  75.        6.5       5.7846E+00  6.369E-01                      F0940  2  228 
  75.        6.9       5.5532E+00  6.146E-01                      F0940  2  229 
  75.        7.3       5.6486E+00  6.252E-01                      F0940  2  230 
  75.        7.7       5.3040E+00  5.872E-01                      F0940  2  231 
  75.        8.1       4.7514E+00  5.262E-01                      F0940  2  232 
  75.        8.5       4.1539E+00  4.603E-01                      F0940  2  233 
  75.        8.9       3.2615E+00  3.619E-01                      F0940  2  234 
  75.        9.3       2.9370E+00  3.261E-01                      F0940  2  235 
  75.        9.7       2.8135E+00  3.125E-01                      F0940  2  236 
  75.       10.1       2.5990E+00  2.888E-01                      F0940  2  237 
  75.       10.5       2.4692E+00  2.745E-01                      F0940  2  238 
  75.       10.9       2.3489E+00  2.612E-01                      F0940  2  239 
  75.       11.3       2.2173E+00  2.467E-01                      F0940  2  240 
  75.       11.7       2.0512E+00  2.284E-01                      F0940  2  241 
  75.       12.1       1.9152E+00  2.134E-01                      F0940  2  242 
  75.       12.5       1.6780E+00  1.872E-01                      F0940  2  243 
  75.       12.9       1.6222E+00  1.811E-01                      F0940  2  244 
  75.       13.3       1.5543E+00  1.736E-01                      F0940  2  245 
  75.       13.7       1.3926E+00  1.557E-01                      F0940  2  246 
  75.       14.1       1.0165E+00  1.143E-01                      F0940  2  247 
  75.       14.9       5.9846E-01  6.814E-02                      F0940  2  248 
  75.       15.3       9.3586E-01  1.054E-01                      F0940  2  249 
  75.       15.7       8.8098E-01  9.931E-02                      F0940  2  250 
  75.       16.1       7.9599E-01  9.004E-02                      F0940  2  251 
  75.       16.5       7.7313E-01  8.741E-02                      F0940  2  252 
  75.       16.9       7.0250E-01  7.952E-02                      F0940  2  253 
  75.       17.3       6.6050E-01  7.498E-02                      F0940  2  254 
  75.       17.7       5.9560E-01  6.782E-02                      F0940  2  255 
  75.       18.1       5.8557E-01  6.671E-02                      F0940  2  256 
  75.       18.5       5.0874E-01  5.823E-02                      F0940  2  257 
  75.       18.9       4.7915E-01  5.497E-02                      F0940  2  258 
  75.       19.3       4.2188E-01  4.865E-02                      F0940  2  259 
  75.       19.7       3.7797E-01  4.380E-02                      F0940  2  260 
  75.       20.1       3.5984E-01  4.180E-02                      F0940  2  261 
  75.       20.5       3.3932E-01  3.953E-02                      F0940  2  262 
  75.       20.9       2.3910E-01  2.845E-02                      F0940  2  263 
  75.       21.3       2.4550E-01  2.914E-02                      F0940  2  264 
  75.       21.7       1.7562E-01  2.142E-02                      F0940  2  265 
  75.       22.1       1.8708E-01  2.269E-02                      F0940  2  266 
  75.       22.5       1.6656E-01  2.042E-02                      F0940  2  267 
  75.       22.9       1.5176E-01  1.878E-02                      F0940  2  268 
  75.       23.3       1.4413E-01  1.793E-02                      F0940  2  269 
  75.       23.7       1.4651E-01  1.819E-02                      F0940  2  270 
  75.       24.1       1.4079E-01  1.756E-02                      F0940  2  271 
  75.       24.5       1.2313E-01  1.559E-02                      F0940  2  272 
  75.       24.9       1.2074E-01  1.533E-02                      F0940  2  273 
  75.       25.3       1.2122E-01  1.538E-02                      F0940  2  274 
  75.       25.7       9.1153E-02  1.202E-02                      F0940  2  275 
  75.       26.1       1.0213E-01  1.325E-02                      F0940  2  276 
  75.       26.5       8.5380E-02  1.149E-02                      F0940  2  277 
  75.       26.9       8.3040E-02  1.111E-02                      F0940  2  278 
  75.       27.3       8.3517E-02  1.117E-02                      F0940  2  279 
  75.       27.7       8.0653E-02  1.085E-02                      F0940  2  280 
  75.       28.1       6.2518E-02  8.797E-03                      F0940  2  281 
  75.       28.5       7.0154E-02  9.662E-03                      F0940  2  282 
  75.       28.9       5.5360E-02  7.981E-03                      F0940  2  283 
  75.       29.3       4.7724E-02  7.105E-03                      F0940  2  284 
  75.       29.7       5.0587E-02  7.435E-03                      F0940  2  285 
  75.       30.1       4.5815E-02  6.885E-03                      F0940  2  286 
  75.       30.5       3.7224E-02  5.884E-03                      F0940  2  287 
  75.       30.9       4.4383E-02  6.719E-03                      F0940  2  288 
  75.       31.3       3.0066E-02  5.034E-03                      F0940  2  289 
  75.       31.7       2.1476E-02  3.982E-03                      F0940  2  290 
  75.       32.1       2.5771E-02  4.514E-03                      F0940  2  291 
  75.       32.5       2.0044E-02  3.802E-03                      F0940  2  292 
  75.       32.9       1.6226E-02  3.309E-03                      F0940  2  293 
  90.        4.9       8.1547E+00  9.015E-01                      F0940  2  294 
  90.        5.3       5.5314E+00  6.121E-01                      F0940  2  295 
  90.        5.7       5.7563E+00  6.369E-01                      F0940  2  296 
  90.        6.1       5.4474E+00  6.029E-01                      F0940  2  297 
  90.        6.5       5.0698E+00  5.612E-01                      F0940  2  298 
  90.        6.9       4.9845E+00  5.518E-01                      F0940  2  299 
  90.        7.3       4.7412E+00  5.250E-01                      F0940  2  300 
  90.        7.7       4.4529E+00  4.932E-01                      F0940  2  301 
  90.        8.1       3.7723E+00  4.181E-01                      F0940  2  302 
  90.        8.5       3.3485E+00  3.713E-01                      F0940  2  303 
  90.        8.9       2.5174E+00  2.797E-01                      F0940  2  304 
  90.        9.3       2.4002E+00  2.668E-01                      F0940  2  305 
  90.        9.7       2.2090E+00  2.457E-01                      F0940  2  306 
  90.       10.1       2.0231E+00  2.252E-01                      F0940  2  307 
  90.       10.5       1.9432E+00  2.163E-01                      F0940  2  308 
  90.       10.9       1.7672E+00  1.969E-01                      F0940  2  309 
  90.       11.3       1.7250E+00  1.923E-01                      F0940  2  310 
  90.       11.7       1.5544E+00  1.735E-01                      F0940  2  311 
  90.       12.1       1.4152E+00  1.581E-01                      F0940  2  312 
  90.       12.5       1.3101E+00  1.465E-01                      F0940  2  313 
  90.       12.9       1.1781E+00  1.320E-01                      F0940  2  314 
  90.       13.3       1.0771E+00  1.208E-01                      F0940  2  315 
  90.       13.7       9.5587E-01  1.074E-01                      F0940  2  316 
  90.       14.5       8.9795E-01  6.426E-02                      F0940  2  317 
  90.       14.9       6.8199E-01  7.723E-02                      F0940  2  318 
  90.       15.3       6.2273E-01  7.069E-02                      F0940  2  319 
  90.       15.7       5.8457E-01  6.648E-02                      F0940  2  320 
  90.       16.1       5.3339E-01  6.083E-02                      F0940  2  321 
  90.       16.5       4.7232E-01  5.409E-02                      F0940  2  322 
  90.       16.9       4.8310E-01  5.528E-02                      F0940  2  323 
  90.       17.3       4.2832E-01  4.924E-02                      F0940  2  324 
  90.       17.7       4.0408E-01  4.656E-02                      F0940  2  325 
  90.       18.1       3.2820E-01  3.818E-02                      F0940  2  326 
  90.       18.5       3.2102E-01  3.739E-02                      F0940  2  327 
  90.       18.9       2.9587E-01  3.461E-02                      F0940  2  328 
  90.       19.3       2.5277E-01  2.985E-02                      F0940  2  329 
  90.       19.7       2.3985E-01  2.831E-02                      F0940  2  330 
  90.       20.1       2.1281E-01  2.543E-02                      F0940  2  331 
  90.       20.5       1.8677E-01  2.254E-02                      F0940  2  332 
  90.       20.9       1.3918E-01  1.727E-02                      F0940  2  333 
  90.       21.3       1.2033E-01  1.517E-02                      F0940  2  334 
  90.       21.7       1.1045E-01  1.407E-02                      F0940  2  335 
  90.       22.1       1.0326E-01  1.327E-02                      F0940  2  336 
  90.       22.5       1.0416E-01  1.337E-02                      F0940  2  337 
  90.       22.9       1.0955E-01  1.397E-02                      F0940  2  338 
  90.       23.3       8.3959E-02  1.111E-02                      F0940  2  339 
  90.       23.7       8.2611E-02  1.096E-02                      F0940  2  340 
  90.       24.1       7.3632E-02  9.951E-03                      F0940  2  341 
  90.       24.5       8.7101E-02  1.146E-02                      F0940  2  342 
  90.       24.9       6.4652E-02  8.937E-03                      F0940  2  343 
  90.       25.3       6.0163E-02  8.429E-03                      F0940  2  344 
  90.       25.7       5.8816E-02  8.276E-03                      F0940  2  345 
  90.       26.1       5.5673E-02  7.918E-03                      F0940  2  346 
  90.       26.5       4.5795E-02  6.788E-03                      F0940  2  347 
  90.       26.9       4.3551E-02  6.529E-03                      F0940  2  348 
  90.       27.3       3.8612E-02  6.956E-03                      F0940  2  349 
  90.       27.7       3.4122E-02  5.430E-03                      F0940  2  350 
  90.       28.1       3.5020E-02  5.536E-03                      F0940  2  351 
  90.       28.5       3.2775E-02  5.271E-03                      F0940  2  352 
  90.       28.9       2.9632E-02  4.898E-03                      F0940  2  353 
  90.       29.3       2.5143E-02  4.356E-03                      F0940  2  354 
