ENTRY            11522   20210920                             149211522  0    1 
SUBENT        11522001   20210920                             149211522  1    1 
BIB                 10         27                                 11522  1    2 
TITLE      Neutron total cross section measurements using a       11522  1    3 
           'white' neutron source                                 11522  1    4 
AUTHOR     (L.A.Galloway,E.F.Shrader)                             11522  1    5 
REFERENCE  (R,COO-1573-6,1966)                                    11522  1    6 
INSTITUTE  (1USACSE)                                              11522  1    7 
FACILITY   (VDG,1USACSE)                                          11522  1    8 
INC-SOURCE (D-LI7)                                                11522  1    9 
DETECTOR   (SCIN,BF3) NE-213 liquid scintillator.                 11522  1   10 
METHOD     (TOF) The distance from the neutron source to the      11522  1   11 
           face of the detector is 590.0 +- 0.25 cm. For          11522  1   12 
           neutrons Enr = (v/1.3832)**2, Enr in MeV and v in      11522  1   13 
           cm/ns.                                                 11522  1   14 
ANALYSIS   The total cross section sigmaT = -lnT/(N*L) , where T  11522  1   15 
           is the transmission, N is a number of nuclei per unit  11522  1   16 
           mass of the absorber and L is the length of the        11522  1   17 
           absorber expressed in mass per unit area. The          11522  1   18 
           transmission is given by T = Rx/R0, where Rx is the    11522  1   19 
           normalized signal rate for attenuated (transmitted)    11522  1   20 
           flux and R0 is the normalized signal rate for          11522  1   21 
           unattenuated flux.                                     11522  1   22 
HISTORY    (19760715T) Translated from SCISRS.                    11522  1   23 
           (19830412A) Converted to reaction formalism.           11522  1   24 
           (19860210A) Author corrected.                          11522  1   25 
           (20210920A) BP: Updated to new date formats, lower     11522  1   26 
           case. Corrections according last EXFOR rules and Dict. 11522  1   27 
           Updated entry, added samples and experimental details, 11522  1   28 
           corrected STATUS, digitized data.                      11522  1   29 
ENDBIB              27          0                                 11522  1   30 
NOCOMMON             0          0                                 11522  1   31 
ENDSUBENT           30          0                                 11522  199999 
SUBENT        11522002   20210920                             149211522  2    1 
BIB                  4          5                                 11522  2    2 
REACTION   (12-MG-0(N,TOT),,SIG)                                  11522  2    3 
SAMPLE     Absorber was 2-in. in diameter, 5-in. in length,       11522  2    4 
           99.95% purity.                                         11522  2    5 
ERR-ANALYS (DATA-ERR) Nominal values of relative uncertainties.   11522  2    6 
STATUS     (TABLE) Table IV, page 59.                             11522  2    7 
ENDBIB               5          0                                 11522  2    8 
NOCOMMON             0          0                                 11522  2    9 
DATA                 4        346                                 11522  2   10 
      2.290        1.5      2.263        3.1                      11522  2   55 
      2.297        1.5      2.049        2.9                      11522  2   56 
      2.305        1.5      2.097        2.6                      11522  2   57 
      2.313        1.5      2.061        2.4                      11522  2   58 
      2.320        1.6      2.029        1.5                      11522  2   59 
      2.329        1.6      1.991        2.0                      11522  2   60 
      2.336        1.6      1.973        2.0                      11522  2   61 
      2.344        1.6      2.048        2.2                      11522  2   62 
      2.352        1.6      1.979        1.8                      11522  2   63 
      2.361        1.6      1.913        2.0                      11522  2   64 
      2.369        1.6      1.997        2.3                      11522  2   65 
      2.377        1.5      1.946        1.7                      11522  2   66 
      2.386        1.5      2.001        1.6                      11522  2   67 
      2.394        1.5      2.017        2.0                      11522  2   68 
      2.402        1.5      1.970        1.9                      11522  2   69 
      2.410        1.6      1.926        2.3                      11522  2   70 
      2.419        1.6      1.806        1.9                      11522  2   71 
      2.428        1.6      1.872        2.3                      11522  2   72 
      2.436        1.6      1.807        2.0                      11522  2   73 
      2.445        1.6      1.783        2.6                      11522  2   74 
      2.453        1.6      1.817        2.5                      11522  2   75 
      2.462        1.6      1.870        2.9                      11522  2   76 
      2.471        1.6      1.856        2.5                      11522  2   77 
      2.480        1.6      1.924        2.3                      11522  2   78 
      2.488        1.6      2.049        2.1                      11522  2   79 
      2.498        1.6      2.208        2.0                      11522  2   80 
      2.506        1.6      2.447        1.6                      11522  2   81 
      2.515        1.6      2.687        1.5                      11522  2   82 
      2.524        1.6      2.861        1.2                      11522  2   83 
      2.533        1.6      2.933        1.8                      11522  2   84 
      2.542        1.6      2.862        1.3                      11522  2   85 
      2.552        1.6      2.859        1.3                      11522  2   86 
      2.561        1.6      2.942        1.7                      11522  2   87 
      2.570        1.6      3.010        1.2                      11522  2   88 
      2.579        1.6      3.032        1.1                      11522  2   89 
      2.588        1.6      3.116        1.2                      11522  2   90 
      2.598        1.6      3.258        1.3                      11522  2   91 
      2.607        1.6      3.156        1.2                      11522  2   92 
      2.617        1.6      3.053        1.0                      11522  2   93 
      2.627        1.6      2.899        1.2                      11522  2   94 
      2.637        1.6      2.761        1.2                      11522  2   95 
      2.647        1.6      2.687        1.4                      11522  2   96 
      2.657        1.6      2.526        1.4                      11522  2   97 
      2.667        1.6      2.380        1.4                      11522  2   98 
      2.677        1.6      2.305        1.4                      11522  2   99 
      2.687        1.6      2.221        1.4                      11522  2  100 
      2.697        1.7      2.077        1.4                      11522  2  101 
      2.707        1.6      2.037        1.8                      11522  2  102 
      2.717        1.6      1.953        1.5                      11522  2  103 
      2.727        1.6      1.926        2.0                      11522  2  104 
      2.738        1.6      1.989        1.3                      11522  2  105 
      2.747        1.6      2.000        1.2                      11522  2  106 
      2.757        1.6      2.011        1.7                      11522  2  107 
      2.767        1.6      2.118        1.6                      11522  2  108 
      2.778        1.6      2.280        1.5                      11522  2  109 
      2.788        1.7      2.489        1.1                      11522  2  110 
      2.799        1.7      2.575        1.3                      11522  2  111 
      2.809        1.7      2.557        1.3                      11522  2  112 
      2.819        1.7      2.332        1.8                      11522  2  113 
      2.830        1.6      2.087        1.9                      11522  2  114 
      2.840        1.6      2.016        1.7                      11522  2  115 
      2.851        1.6      1.880        1.8                      11522  2  116 
      2.862        1.6      1.951        1.4                      11522  2  117 
      2.873        1.6      1.938        1.2                      11522  2  118 
      2.884        1.7      1.923        1.5                      11522  2  119 
      2.895        1.7      1.966        1.6                      11522  2  120 
      2.906        1.7      1.940        1.3                      11522  2  121 
      2.916        1.7      1.911        1.5                      11522  2  122 
      2.927        1.7      1.881        1.2                      11522  2  123 
      2.938        1.7      1.903        1.3                      11522  2  124 
      2.949        1.6      1.990        1.2                      11522  2  125 
      2.961        1.6      2.069        1.3                      11522  2  126 
      2.972        1.7      2.192        1.2                      11522  2  127 
      2.984        1.7      2.341        1.2                      11522  2  128 
      2.995        1.7      2.414        1.1                      11522  2  129 
      3.007        1.7      2.433        1.0                      11522  2  130 
      3.018        1.7      2.502        1.5                      11522  2  131 
      3.030        1.7      2.443        1.2                      11522  2  132 
      3.042        1.7      2.300        1.6                      11522  2  133 
      3.054        1.7      2.117        1.3                      11522  2  134 
      3.066        1.7      1.996        1.6                      11522  2  135 
      3.078        1.7      1.892        1.3                      11522  2  136 
      3.090        1.7      1.797        1.4                      11522  2  137 
      3.103        1.7      1.730        1.6                      11522  2  138 
      3.115        1.7      1.657        1.5                      11522  2  139 
      3.127        1.7      1.513        1.8                      11522  2  140 
      3.139        1.7      1.416        1.6                      11522  2  141 
      3.152        1.7      1.372        1.9                      11522  2  142 
      3.164        1.7      1.241        1.5                      11522  2  143 
      3.177        1.7      1.268        1.7                      11522  2  144 
      3.190        1.7      1.328        1.3                      11522  2  145 
      3.203        1.7      1.355        1.6                      11522  2  146 
      3.216        1.7      1.410        2.0                      11522  2  147 
      3.229        1.7      1.451        1.4                      11522  2  148 
      3.243        1.7      1.465        1.3                      11522  2  149 
      3.256        1.7      1.565        1.2                      11522  2  150 
      3.269        1.7      1.655        1.6                      11522  2  151 
      3.283        1.7      1.787        1.3                      11522  2  152 
      3.297        1.7      1.893        1.3                      11522  2  153 
      3.311        1.7      1.999        1.3                      11522  2  154 
      3.325        1.8      2.091        1.3                      11522  2  155 
      3.339        1.7      2.109        1.1                      11522  2  156 
      3.352        1.7      2.079        .96                      11522  2  157 
      3.366        1.7      2.004        1.2                      11522  2  158 
      3.380        1.7      1.938        1.2                      11522  2  159 
      3.395        1.7      1.876        1.0                      11522  2  160 
      3.409        1.8      1.888        .93                      11522  2  161 
      3.423        1.8      1.977        1.1                      11522  2  162 
      3.438        1.8      2.154        1.3                      11522  2  163 
      3.453        1.7      2.236        1.2                      11522  2  164 
      3.467        1.7      2.268        1.1                      11522  2  165 
      3.482        1.7      2.200        1.0                      11522  2  166 
      3.496        1.8      2.110        1.3                      11522  2  167 
      3.511        1.8      2.085        1.3                      11522  2  168 
      3.526        1.8      2.060        .90                      11522  2  169 
      3.542        1.8      2.085        1.0                      11522  2  170 
      3.557        1.7      2.022        1.1                      11522  2  171 
      3.573        1.7      1.873        1.3                      11522  2  172 
      3.588        1.8      1.786        1.3                      11522  2  173 
      3.603        1.8      1.793        1.4                      11522  2  174 
      3.619        1.8      1.794        1.1                      11522  2  175 
      3.634        1.8      1.878        1.1                      11522  2  176 
      3.651        1.8      1.867        .93                      11522  2  177 
      3.666        1.8      1.829        1.2                      11522  2  178 
      3.683        1.8      1.810        1.3                      11522  2  179 
      3.698        1.8      1.686        1.1                      11522  2  180 
      3.715        1.8      1.610        1.7                      11522  2  181 
      3.731        1.8      1.559        1.6                      11522  2  182 
      3.748        1.8      1.582        1.6                      11522  2  183 
      3.765        1.8      1.591        1.3                      11522  2  184 
      3.781        1.8      1.565        1.2                      11522  2  185 
      3.798        1.8      1.500        1.5                      11522  2  186 
      3.815        1.8      1.451        1.4                      11522  2  187 
      3.832        1.8      1.446        1.4                      11522  2  188 
      3.849        1.8      1.490        1.0                      11522  2  189 
      3.866        1.8      1.495        1.4                      11522  2  190 
      3.884        1.8      1.377        2.1                      11522  2  191 
      3.900        1.8      1.290        2.5                      11522  2  192 
      3.917        1.8      1.341        2.3                      11522  2  193 
      3.934        1.8      1.519        1.6                      11522  2  194 
      3.951        1.8      1.690        1.6                      11522  2  195 
      3.969        1.8      1.769        1.4                      11522  2  196 
      3.987        1.8      1.748        1.1                      11522  2  197 
      4.006        1.8      1.729        1.2                      11522  2  198 
      4.024        1.8      1.704        1.0                      11522  2  199 
      4.043        1.8      1.762        1.1                      11522  2  200 
      4.061        1.8      1.835        1.1                      11522  2  201 
      4.080        1.9      1.959        1.3                      11522  2  202 
      4.098        1.9      2.103        1.2                      11522  2  203 
      4.117        1.8      2.166        .90                      11522  2  204 
      4.136        1.8      2.113        1.0                      11522  2  205 
      4.156        1.9      2.007        1.1                      11522  2  206 
      4.174        1.9      1.935        .88                      11522  2  207 
      4.194        1.9      1.987        1.1                      11522  2  208 
      4.213        1.8      2.081        .88                      11522  2  209 
      4.233        1.9      2.012        .93                      11522  2  210 
      4.253        1.9      1.903        1.3                      11522  2  211 
      4.273        1.9      1.849        1.4                      11522  2  212 
      4.292        1.9      1.849        1.1                      11522  2  213 
      4.312        1.9      2.020        1.3                      11522  2  214 
      4.334        1.9      2.253        1.8                      11522  2  215 
      4.353        1.9      2.490        1.7                      11522  2  216 
      4.373        1.9      2.533        1.4                      11522  2  217 
      4.394        1.9      2.418        1.4                      11522  2  218 
      4.415        1.9      2.177        1.5                      11522  2  219 
      4.436        1.9      1.923        1.4                      11522  2  220 
      4.458        1.9      1.850        1.4                      11522  2  221 
      4.480        1.9      1.795        1.1                      11522  2  222 
      4.501        1.9      1.752        1.3                      11522  2  223 
      4.523        1.9      1.721        1.0                      11522  2  224 
      4.545        1.9      1.786        1.0                      11522  2  225 
      4.568        1.9      1.815        1.1                      11522  2  226 
      4.590        1.9      1.894        1.0                      11522  2  227 
      4.613        1.9      1.998        .97                      11522  2  228 
      4.636        1.9      2.030        .91                      11522  2  229 
      4.660        1.9      1.974        .96                      11522  2  230 
      4.685        2.0      1.948        .85                      11522  2  231 
      4.707        1.9      1.970        1.0                      11522  2  232 
      4.730        1.9      1.943        .94                      11522  2  233 
      4.753        1.9      1.896        1.0                      11522  2  234 
      4.776        2.0      1.909        .98                      11522  2  235 
      4.801        1.9      2.042        1.1                      11522  2  236 
      4.823        1.9      2.138        1.0                      11522  2  237 
      4.848        2.0      2.168        .95                      11522  2  238 
      4.871        2.0      2.145        1.2                      11522  2  239 
      4.896        2.0      1.983        1.4                      11522  2  240 
      4.920        2.0      1.890        1.3                      11522  2  241 
      4.946        2.0      1.877        1.4                      11522  2  242 
      4.971        2.0      1.883        1.3                      11522  2  243 
      4.996        2.0      1.897        1.6                      11522  2  244 
      5.021        2.0      1.852        1.6                      11522  2  245 
      5.049        2.0      1.926        1.3                      11522  2  246 
      5.075        2.0      2.021        1.1                      11522  2  247 
      5.102        2.0      1.984        .89                      11522  2  248 
      5.129        2.0      1.884        .97                      11522  2  249 
      5.156        2.0      1.797        1.0                      11522  2  250 
      5.182        2.0      1.738        1.1                      11522  2  251 
      5.210        2.0      1.621        1.6                      11522  2  252 
      5.237        2.0      1.547        1.1                      11522  2  253 
      5.264        2.0      1.589        1.8                      11522  2  254 
      5.291        2.0      1.609        1.3                      11522  2  255 
      5.319        2.0      1.659        1.3                      11522  2  256 
      5.348        2.0      1.752        1.1                      11522  2  257 
      5.377        2.0      1.793        1.0                      11522  2  258 
      5.407        2.0      1.863        1.1                      11522  2  259 
      5.437        2.0      1.854        1.4                      11522  2  260 
      5.466        2.0      1.772        1.5                      11522  2  261 
      5.497        2.1      1.727        1.6                      11522  2  262 
      5.526        2.0      1.762        1.3                      11522  2  263 
      5.556        2.1      1.819        1.0                      11522  2  264 
      5.586        2.1      1.859        1.4                      11522  2  265 
      5.616        2.1      1.811        1.2                      11522  2  266 
      5.648        2.1      1.804        1.1                      11522  2  267 
      5.680        2.1      1.768        1.0                      11522  2  268 
      5.712        2.1      1.771        1.3                      11522  2  269 
      5.742        2.1      1.857        1.2                      11522  2  270 
      5.773        2.1      1.855        1.1                      11522  2  271 
      5.804        2.1      1.773        1.1                      11522  2  272 
      5.836        2.1      1.707        1.5                      11522  2  273 
      5.869        2.1      1.773        1.9                      11522  2  274 
      5.900        2.1      1.775        1.5                      11522  2  275 
      5.934        2.1      1.652        1.7                      11522  2  276 
      5.966        2.1      1.523        2.2                      11522  2  277 
      6.000        2.1      1.466        1.9                      11522  2  278 
      6.034        2.1      1.397        1.7                      11522  2  279 
      6.067        2.1      1.298        1.7                      11522  2  280 
      6.102        2.1      1.185        1.7                      11522  2  281 
      6.139        2.1      1.187        1.7                      11522  2  282 
      6.173        2.1      1.244        1.9                      11522  2  283 
      6.207        2.1      1.305        2.0                      11522  2  284 
      6.243        2.1      1.358        1.9                      11522  2  285 
      6.278        2.1      1.427        1.7                      11522  2  286 
      6.317        2.2      1.388        1.8                      11522  2  287 
      6.353        2.2      1.402        1.6                      11522  2  288 
      6.390        2.2      1.459        1.9                      11522  2  289 
      6.425        2.2      1.611        2.1                      11522  2  290 
      6.462        2.2      1.782        2.2                      11522  2  291 
      6.500        2.2      1.764        1.1                      11522  2  292 
      6.537        2.2      1.698        1.4                      11522  2  293 
      6.574        2.2      1.587        1.8                      11522  2  294 
      6.612        2.2      1.495        1.6                      11522  2  295 
      6.650        2.2      1.518        1.4                      11522  2  296 
      6.690        2.2      1.602        1.6                      11522  2  297 
      6.730        2.2      1.727        1.5                      11522  2  298 
      6.772        2.2      1.858        1.4                      11522  2  299 
      6.814        2.2      1.958        1.6                      11522  2  300 
      6.855        2.2      1.923        1.7                      11522  2  301 
      6.897        2.2      1.805        1.4                      11522  2  302 
      6.939        2.2      1.678        1.7                      11522  2  303 
      6.980        2.2      1.568        1.7                      11522  2  304 
      7.023        2.2      1.530        1.6                      11522  2  305 
      7.063        2.2      1.577        1.9                      11522  2  306 
      7.108        2.3      1.612        2.3                      11522  2  307 
      7.151        2.2      1.684        1.6                      11522  2  308 
      7.196        2.3      1.688        1.2                      11522  2  309 
      7.240        2.3      1.641        1.3                      11522  2  310 
      7.286        2.3      1.711        1.7                      11522  2  311 
      7.334        2.3      1.681        1.8                      11522  2  312 
      7.379        2.3      1.618        1.2                      11522  2  313 
      7.426        2.3      1.580        1.8                      11522  2  314 
      7.473        2.3      1.569        2.4                      11522  2  315 
      7.520        2.3      1.572        2.3                      11522  2  316 
      7.567        2.3      1.711        1.8                      11522  2  317 
      7.614        2.3      1.737        1.5                      11522  2  318 
      7.662        2.3      1.632        2.3                      11522  2  319 
      7.709        2.3      1.578        1.6                      11522  2  320 
      7.759        2.3      1.579        1.9                      11522  2  321 
      7.808        2.3      1.549        1.9                      11522  2  322 
      7.860        2.3      1.569        1.6                      11522  2  323 
      7.909        2.3      1.605        1.8                      11522  2  324 
      7.959        2.3      1.597        1.6                      11522  2  325 
      8.014        2.3      1.623        1.8                      11522  2  326 
      8.067        2.4      1.644        1.4                      11522  2  327 
      8.120        2.4      1.654        1.9                      11522  2  328 
      8.175        2.4      1.724        1.5                      11522  2  329 
      8.228        2.4      1.800        1.5                      11522  2  330 
      8.286        2.4      1.865        1.5                      11522  2  331 
      8.340        2.4      1.838        1.8                      11522  2  332 
      8.397        2.4      1.774        1.3                      11522  2  333 
      8.455        2.4      1.702        1.9                      11522  2  334 
      8.512        2.4      1.650        1.9                      11522  2  335 
      8.568        2.4      1.662        1.9                      11522  2  336 
      8.625        2.4      1.698        1.4                      11522  2  337 
      8.683        2.4      1.719        1.6                      11522  2  338 
      8.745        2.4      1.644        1.7                      11522  2  339 
      8.803        2.4      1.647        1.7                      11522  2  340 
      8.864        2.4      1.616        1.8                      11522  2  341 
      8.924        2.4      1.588        1.3                      11522  2  342 
      8.985        2.4      1.600        1.5                      11522  2  343 
      9.043        2.4      1.566        1.6                      11522  2  344 
      9.106        2.5      1.556        1.6                      11522  2  345 
      9.167        2.5      1.587        1.8                      11522  2  346 
      9.231        2.5      1.619        1.9                      11522  2  347 
      9.295        2.5      1.594        1.9                      11522  2  348 
      9.365        2.5      1.562        1.9                      11522  2  349 
      9.434        2.5      1.594        1.8                      11522  2  350 
      9.502        2.5      1.582        1.5                      11522  2  351 
      9.571        2.5      1.657        2.3                      11522  2  352 
      9.637        2.5      1.606        1.6                      11522  2  353 
      9.706        2.5      1.585        1.5                      11522  2  354 
      9.773        2.5      1.591        1.5                      11522  2  355 
      9.842        2.5      1.602        2.2                      11522  2  356 
      9.915        2.6      1.620        1.5                      11522  2  357 
      9.984        2.6      1.636        1.6                      11522  2  358 
ENDDATA            348          0                                 11522  2  359 
ENDSUBENT          358          0                                 11522  299999 
SUBENT        11522003   20210920                             149211522  3    1 
BIB                  4          5                                 11522  3    2 
REACTION   (13-AL-27(N,TOT),,SIG)                                 11522  3    3 
SAMPLE     Absorber was 2-in. in diameter, 4-in. in length,       11522  3    4 
           99.9% purity.                                          11522  3    5 
ERR-ANALYS (DATA-ERR) Nominal values of relative uncertainties.   11522  3    6 
STATUS     (TABLE) Table V, page 63.                              11522  3    7 
ENDBIB               5          0                                 11522  3    8 
NOCOMMON             0          0                                 11522  3    9 
DATA                 4        347                                 11522  3   10 
EN         EN-RSL     DATA       DATA-ERR                         11522  3   11 
MEV        PER-CENT   B          PER-CENT                         11522  3   12 
      1.995        1.5      2.609        3.6                      11522  3   13 
      2.002        1.4      2.743        3.8                      11522  3   14 
      2.009        1.4      2.770        3.5                      11522  3   15 
      2.015        1.4      2.707        3.9                      11522  3   16 
      2.021        1.5      2.756        4.4                      11522  3   17 
      2.028        1.5      2.489        3.2                      11522  3   18 
      2.034        1.5      2.403        4.1                      11522  3   19 
      2.041        1.5      2.439        3.2                      11522  3   20 
      2.047        1.5      2.608        3.1                      11522  3   21 
      2.053        1.5      2.780        3.3                      11522  3   22 
      2.060        1.5      2.919        2.8                      11522  3   23 
      2.066        1.5      2.823        3.4                      11522  3   24 
      2.073        1.5      2.712        3.2                      11522  3   25 
      2.080        1.5      2.733        3.0                      11522  3   26 
      2.086        1.5      2.687        2.1                      11522  3   27 
      2.093        1.5      2.655        2.9                      11522  3   28 
      2.100        1.5      2.676        3.5                      11522  3   29 
      2.107        1.5      2.601        2.5                      11522  3   30 
      2.114        1.5      2.790        2.9                      11522  3   31 
      2.121        1.6      2.703        2.4                      11522  3   32 
      2.128        1.5      2.745        2.4                      11522  3   33 
      2.135        1.5      2.929        2.2                      11522  3   34 
      2.142        1.5      2.989        2.4                      11522  3   35 
      2.149        1.5      2.946        2.6                      11522  3   36 
      2.156        1.5      2.927        2.0                      11522  3   37 
      2.163        1.5      2.914        2.1                      11522  3   38 
      2.170        1.5      2.849        2.4                      11522  3   39 
      2.177        1.5      2.733        2.1                      11522  3   40 
      2.185        1.5      2.765        1.9                      11522  3   41 
      2.192        1.5      2.829        2.0                      11522  3   42 
      2.199        1.5      2.871        2.2                      11522  3   43 
      2.206        1.5      2.877        1.8                      11522  3   44 
      2.214        1.5      2.822        1.6                      11522  3   45 
      2.221        1.6      2.899        1.9                      11522  3   46 
      2.229        1.6      2.921        1.8                      11522  3   47 
      2.236        1.6      2.889        2.3                      11522  3   48 
      2.244        1.6      2.935        2.3                      11522  3   49 
      2.252        1.5      2.898        2.5                      11522  3   50 
      2.259        1.5      2.824        2.6                      11522  3   51 
      2.267        1.5      2.754        2.1                      11522  3   52 
      2.274        1.5      2.767        2.1                      11522  3   53 
      2.282        1.5      2.695        1.9                      11522  3   54 
      2.290        1.5      2.842        2.1                      11522  3   55 
      2.297        1.5      2.681        2.1                      11522  3   56 
      2.305        1.5      2.731        1.8                      11522  3   57 
      2.313        1.5      2.664        1.5                      11522  3   58 
      2.320        1.6      2.594        1.5                      11522  3   59 
      2.329        1.6      2.493        2.0                      11522  3   60 
      2.336        1.6      2.342        2.1                      11522  3   61 
      2.344        1.6      2.221        2.1                      11522  3   62 
      2.352        1.6      2.196        2.7                      11522  3   63 
      2.361        1.6      2.144        1.9                      11522  3   64 
      2.369        1.6      2.244        1.5                      11522  3   65 
      2.377        1.5      2.427        1.7                      11522  3   66 
      2.386        1.5      2.457        1.4                      11522  3   67 
      2.394        1.5      2.426        1.8                      11522  3   68 
      2.402        1.5      2.390        2.3                      11522  3   69 
      2.410        1.6      2.306        1.6                      11522  3   70 
      2.419        1.6      2.192        1.3                      11522  3   71 
      2.428        1.6      2.256        1.4                      11522  3   72 
      2.436        1.6      2.276        1.4                      11522  3   73 
      2.445        1.6      2.398        1.8                      11522  3   74 
      2.453        1.6      2.715        2.0                      11522  3   75 
      2.462        1.6      3.084        1.9                      11522  3   76 
      2.471        1.6      3.335        2.0                      11522  3   77 
      2.480        1.6      3.545        1.4                      11522  3   78 
      2.488        1.6      3.495        1.9                      11522  3   79 
      2.498        1.6      3.528        2.0                      11522  3   80 
      2.506        1.6      3.473        1.7                      11522  3   81 
      2.515        1.6      3.370        2.0                      11522  3   82 
      2.524        1.6      3.314        1.5                      11522  3   83 
      2.533        1.6      3.316        1.3                      11522  3   84 
      2.542        1.6      3.405        1.2                      11522  3   85 
      2.552        1.6      3.423        1.6                      11522  3   86 
      2.561        1.6      3.417        1.6                      11522  3   87 
      2.570        1.6      3.195        1.6                      11522  3   88 
      2.579        1.6      3.048        1.3                      11522  3   89 
      2.588        1.6      2.981        1.6                      11522  3   90 
      2.598        1.6      2.934        1.3                      11522  3   91 
      2.607        1.6      2.859        1.5                      11522  3   92 
      2.617        1.6      2.833        1.7                      11522  3   93 
      2.627        1.6      2.861        1.5                      11522  3   94 
      2.637        1.6      2.825        1.2                      11522  3   95 
      2.647        1.6      2.797        1.2                      11522  3   96 
      2.657        1.6      2.680        1.1                      11522  3   97 
      2.667        1.6      2.604        1.3                      11522  3   98 
