ENTRY            12478   20190829                             145912478  0    1 
SUBENT        12478001   20190829                             145912478  1    1 
BIB                  8         14                                 12478  1    2 
TITLE      High-resolution total cross section measurements on    12478  1    3 
  4.457E-06  3.658E+01                                            12478  2  303 
  4.479E-06  3.586E+01                                            12478  2  304 
  4.502E-06  3.146E+01                                            12478  2  305 
  4.525E-06  3.124E+01                                            12478  2  306 
  4.549E-06  3.231E+01                                            12478  2  307 
  4.572E-06  3.156E+01                                            12478  2  308 
  4.596E-06  3.085E+01                                            12478  2  309 
  4.620E-06  3.190E+01                                            12478  2  310 
  4.644E-06  2.867E+01                                            12478  2  311 
  4.668E-06  3.007E+01                                            12478  2  312 
  4.692E-06  3.340E+01                                            12478  2  313 
  4.717E-06  3.327E+01                                            12478  2  314 
  4.742E-06  3.872E+01                                            12478  2  315 
  4.767E-06  4.136E+01                                            12478  2  316 
  4.792E-06  5.290E+01                                            12478  2  317 
  4.817E-06  7.130E+01                                            12478  2  318 
  4.843E-06  9.897E+01                                            12478  2  319 
  4.869E-06  1.115E+02                                            12478  2  320 
  4.895E-06  1.156E+02                                            12478  2  321 
  4.921E-06  9.281E+01                                            12478  2  322 
  4.947E-06  7.527E+01                                            12478  2  323 
  4.974E-06  4.937E+01                                            12478  2  324 
  5.001E-06  4.001E+01                                            12478  2  325 
  5.014E-06  2.831E+01                                            12478  2  326 
  5.028E-06  3.749E+01                                            12478  2  327 
  5.055E-06  3.584E+01                                            12478  2  328 
  5.083E-06  3.751E+01                                            12478  2  329 
  5.110E-06  2.857E+01                                            12478  2  330 
  5.110E-06  3.047E+01                                            12478  2  331 
  5.195E-06  1.492E+01                                            12478  2  332 
  5.282E-06  4.486E+01                                            12478  2  333 
  5.371E-06  2.199E+01                                            12478  2  334 
  5.462E-06  4.072E+01                                            12478  2  335 
  5.518E-06  1.526E+02                                            12478  2  336 
  5.524E-06  5.334E+01                                            12478  2  337 
  5.550E-06  4.739E+01                                            12478  2  338 
  5.555E-06  3.822E+01                                            12478  2  339 
  5.582E-06  5.803E+01                                            12478  2  340 
  5.587E-06  2.247E+01                                            12478  2  341 
  5.615E-06  6.960E+01                                            12478  2  342 
  5.619E-06  9.820E+01                                            12478  2  343 
  5.648E-06  1.728E+02                                            12478  2  344 
  5.651E-06  9.365E+01                                            12478  2  345 
  5.681E-06  4.630E+02                                            12478  2  346 
  5.684E-06  1.795E+02                                            12478  2  347 
  5.714E-06  6.245E+02                                            12478  2  348 
  5.716E-06  2.599E+02                                            12478  2  349 
  5.748E-06  1.007E+03                                            12478  2  350 
  5.750E-06  5.137E+02                                            12478  2  351 
  5.782E-06  1.147E+03                                            12478  2  352 
  5.783E-06  7.232E+02                                            12478  2  353 
  5.816E-06  1.242E+03                                            12478  2  354 
  5.817E-06  9.304E+02                                            12478  2  355 
  5.850E-06  9.026E+02                                            12478  2  356 
  5.851E-06  7.560E+02                                            12478  2  357 
  5.885E-06  5.462E+02                                            12478  2  358 
  5.885E-06  5.053E+02                                            12478  2  359 
  5.919E-06  3.552E+02                                            12478  2  360 
  5.920E-06  3.630E+02                                            12478  2  361 
  5.954E-06  2.089E+02                                            12478  2  362 
  5.956E-06  2.952E+02                                            12478  2  363 
  5.989E-06  1.379E+02                                            12478  2  364 
  5.992E-06  1.370E+02                                            12478  2  365 
  6.025E-06  5.082E+01                                            12478  2  366 
  6.028E-06  5.569E+01                                            12478  2  367 
  6.061E-06  4.365E+01                                            12478  2  368 
  6.064E-06  6.822E+01                                            12478  2  369 
  6.097E-06  4.938E+01                                            12478  2  370 
  6.133E-06  3.724E+01                                            12478  2  371 
  6.170E-06  6.091E+01                                            12478  2  372 
  6.207E-06  3.499E+01                                            12478  2  373 
  6.245E-06       9.50                                            12478  2  374 
  6.282E-06  8.043E+01                                            12478  2  375 
  6.321E-06  5.759E+01                                            12478  2  376 
  6.359E-06  1.033E+02                                            12478  2  377 
  6.398E-06  1.373E+02                                            12478  2  378 
  6.437E-06  1.367E+02                                            12478  2  379 
  6.477E-06  1.202E+02                                            12478  2  380 
  6.517E-06  9.055E+01                                            12478  2  381 
  6.557E-06  6.756E+01                                            12478  2  382 
  6.597E-06  5.850E+01                                            12478  2  383 
  6.639E-06  6.042E+01                                            12478  2  384 
  6.680E-06  5.644E+01                                            12478  2  385 
  6.722E-06  4.388E+01                                            12478  2  386 
  6.764E-06  4.997E+01                                            12478  2  387 
  6.807E-06  1.003E+01                                            12478  2  388 
  6.864E-06  3.727E+01                                            12478  2  389 
  6.964E-06  2.536E+01                                            12478  2  390 
  7.078E-06   3.00E+01                                            12478  2  391 
  7.194E-06  2.891E+01                                            12478  2  392 
  7.266E-06  2.600E+01                                            12478  2  393 
  7.290E-06  3.967E+01                                            12478  2  394 
  7.314E-06  2.772E+01                                            12478  2  395 
  7.338E-06  4.312E+01                                            12478  2  396 
  7.362E-06  3.899E+01                                            12478  2  397 
  7.387E-06  7.056E+01                                            12478  2  398 
  7.411E-06  7.438E+01                                            12478  2  399 
  7.436E-06  8.770E+01                                            12478  2  400 
  7.461E-06  1.508E+02                                            12478  2  401 
  7.486E-06  1.478E+02                                            12478  2  402 
  7.511E-06  1.866E+02                                            12478  2  403 
  7.536E-06  2.485E+02                                            12478  2  404 
  7.562E-06  2.000E+02                                            12478  2  405 
  7.587E-06  1.577E+02                                            12478  2  406 
  7.613E-06  1.343E+02                                            12478  2  407 
  7.638E-06  1.053E+02                                            12478  2  408 
  7.664E-06  4.950E+01                                            12478  2  409 
  7.690E-06  4.936E+01                                            12478  2  410 
  7.716E-06  1.392E+01                                            12478  2  411 
  7.743E-06  5.163E+01                                            12478  2  412 
  7.822E-06  2.747E+01                                            12478  2  413 
  7.958E-06  2.090E+01                                            12478  2  414 
  8.097E-06  3.438E+01                                            12478  2  415 
  8.239E-06  4.973E+01                                            12478  2  416 
  8.327E-06  5.533E+01                                            12478  2  417 
  8.356E-06  6.822E+01                                            12478  2  418 
  8.386E-06  9.163E+01                                            12478  2  419 
  8.416E-06  1.169E+02                                            12478  2  420 
  8.446E-06  1.095E+02                                            12478  2  421 
  8.476E-06  1.235E+02                                            12478  2  422 
  8.506E-06  1.085E+02                                            12478  2  423 
  8.536E-06  8.761E+01                                            12478  2  424 
  8.567E-06  6.670E+01                                            12478  2  425 
  8.598E-06  4.845E+01                                            12478  2  426 
  8.660E-06  3.731E+01                                            12478  2  427 
  8.786E-06  3.688E+01                                            12478  2  428 
  8.947E-06  2.935E+01                                            12478  2  429 
  9.046E-06  7.889E+01                                            12478  2  430 
  9.079E-06  1.115E+02                                            12478  2  431 
  9.113E-06  1.384E+02                                            12478  2  432 
  9.146E-06  1.863E+02                                            12478  2  433 
  9.180E-06  1.350E+02                                            12478  2  434 
  9.214E-06  1.391E+02                                            12478  2  435 
  9.249E-06  1.431E+02                                            12478  2  436 
  9.283E-06  1.208E+02                                            12478  2  437 
  9.318E-06  1.669E+02                                            12478  2  438 
  9.353E-06  2.351E+02                                            12478  2  439 
  9.388E-06  3.333E+02                                            12478  2  440 
  9.423E-06  3.781E+02                                            12478  2  441 
  9.459E-06  4.179E+02                                            12478  2  442 
  9.494E-06  3.905E+02                                            12478  2  443 
  9.530E-06  3.135E+02                                            12478  2  444 
  9.566E-06  2.264E+02                                            12478  2  445 
  9.602E-06  1.549E+02                                            12478  2  446 
  9.639E-06  9.260E+01                                            12478  2  447 
  9.676E-06  4.762E+01                                            12478  2  448 
  9.712E-06  5.822E+01                                            12478  2  449 
  9.824E-06  2.623E+01                                            12478  2  450 
  1.002E-05  2.078E+01                                            12478  2  451 
  1.021E-05  3.516E+01                                            12478  2  452 
  1.041E-05  4.531E+01                                            12478  2  453 
  1.051E-05  1.645E+02                                            12478  2  454 
  1.054E-05  3.576E+01                                            12478  2  455 
  1.055E-05  1.200E+02                                            12478  2  456 
  1.058E-05  3.805E+01                                            12478  2  457 
  1.059E-05  1.642E+02                                            12478  2  458 
  1.062E-05  5.546E+01                                            12478  2  459 
  1.064E-05  2.827E+02                                            12478  2  460 
  1.067E-05  8.589E+01                                            12478  2  461 
  1.068E-05  5.011E+02                                            12478  2  462 
  1.071E-05  1.353E+02                                            12478  2  463 
  1.072E-05  6.322E+02                                            12478  2  464 
  1.075E-05  2.208E+02                                            12478  2  465 
  1.076E-05  7.462E+02                                            12478  2  466 
  1.079E-05  2.496E+02                                            12478  2  467 
  1.081E-05  7.940E+02                                            12478  2  468 
  1.084E-05  3.619E+02                                            12478  2  469 
  1.085E-05  8.396E+02                                            12478  2  470 
  1.088E-05  5.056E+02                                            12478  2  471 
  1.090E-05  7.677E+02                                            12478  2  472 
  1.093E-05  5.731E+02                                            12478  2  473 
  1.094E-05  7.633E+02                                            12478  2  474 
  1.097E-05  7.394E+02                                            12478  2  475 
  1.098E-05  5.819E+02                                            12478  2  476 
  1.101E-05  7.026E+02                                            12478  2  477 
  1.103E-05  3.847E+02                                            12478  2  478 
  1.106E-05  6.502E+02                                            12478  2  479 
  1.107E-05  6.638E+02                                            12478  2  480 
  1.110E-05  6.118E+02                                            12478  2  481 
  1.112E-05  6.749E+02                                            12478  2  482 
  1.115E-05  5.810E+02                                            12478  2  483 
  1.117E-05  7.816E+02                                            12478  2  484 
  1.120E-05  5.902E+02                                            12478  2  485 
  1.121E-05  5.123E+02                                            12478  2  486 
  1.124E-05  5.430E+02                                            12478  2  487 
  1.126E-05  2.761E+02                                            12478  2  488 
  1.129E-05  5.410E+02                                            12478  2  489 
  1.130E-05   2.11E+02                                            12478  2  490 
  1.133E-05  5.326E+02                                            12478  2  491 
  1.135E-05  1.894E+02                                            12478  2  492 
  1.138E-05  3.935E+02                                            12478  2  493 
  1.140E-05  1.527E+01                                            12478  2  494 
  1.143E-05  2.924E+02                                            12478  2  495 
  1.147E-05  2.121E+02                                            12478  2  496 
  1.152E-05  1.073E+02                                            12478  2  497 
  1.157E-05  5.720E+01                                            12478  2  498 
  1.162E-05  5.175E+01                                            12478  2  499 
  1.167E-05  5.656E+01                                            12478  2  500 
  1.184E-05  3.075E+01                                            12478  2  501 
  1.212E-05  3.586E+01                                            12478  2  502 
  1.235E-05  1.602E+01                                            12478  2  503 
  1.238E-05  5.121E+01                                            12478  2  504 
  1.240E-05  1.098E+02                                            12478  2  505 
  1.246E-05  1.604E+02                                            12478  2  506 
  1.251E-05   1.81E+02                                            12478  2  507 
  1.254E-05  5.023E+01                                            12478  2  508 
  1.256E-05  2.414E+02                                            12478  2  509 
  1.260E-05  8.437E+01                                            12478  2  510 
  1.262E-05  4.164E+02                                            12478  2  511 
  1.265E-05  9.407E+01                                            12478  2  512 
  1.267E-05  4.951E+02                                            12478  2  513 
  1.271E-05  1.703E+02                                            12478  2  514 
  1.273E-05  4.146E+02                                            12478  2  515 
  1.276E-05  2.301E+02                                            12478  2  516 
  1.279E-05  2.549E+02                                            12478  2  517 
  1.282E-05  2.776E+02                                            12478  2  518 
  1.284E-05  1.106E+02                                            12478  2  519 
  1.287E-05  2.901E+02                                            12478  2  520 
  1.293E-05  2.759E+02                                            12478  2  521 
  1.299E-05  2.059E+02                                            12478  2  522 
  1.305E-05  1.398E+02                                            12478  2  523 
  1.310E-05  1.066E+02                                            12478  2  524 
  1.316E-05  7.355E+01                                            12478  2  525 
  1.322E-05  5.180E+01                                            12478  2  526 
  1.328E-05  5.915E+01                                            12478  2  527 
  1.334E-05       6.77                                            12478  2  528 
  1.349E-05  3.438E+01                                            12478  2  529 
  1.376E-05  2.921E+01                                            12478  2  530 
  1.415E-05  1.960E+01                                            12478  2  531 
  1.448E-05  1.333E+01                                            12478  2  532 
  1.468E-05  2.441E+01                                            12478  2  533 
  1.475E-05   2.40E+01                                            12478  2  534 
