ENTRY            14349   20160315                             141614349  0    1 
SUBENT        14349001   20160315                             141614349  1    1 
BIB                 11         49                                 14349  1    2 
TITLE      Beryllium and Graphite Neutron Total Cross-Section     14349  1    3 
           Measurements from 0.4 to 20 MeV                        14349  1    4 
AUTHOR     (M.J.Rapp,Y.Danon,F.J.Saglime,R.M.Bahran,D.G.Williams, 14349  1    5 
           G.Leinweber,D.P.Barry,R.C.Block)                       14349  1    6 
INSTITUTE  (1USARPI,1USAKAP)                                      14349  1    7 
REFERENCE  (J,NSE,172,268,2012)                                   14349  1    8 
FACILITY   (LINAC,1USARPI) Experiments were performed at the      14349  1    9 
           Gaerttner Linear Accelerator Laboratory at Rensselaer  14349  1   10 
           Polytechnic Institute using electron linac.            14349  1   11 
DETECTOR   (SCIN) Detector consists of two custom-made            14349  1   12 
           EljenTechnology EJ-301 liquid scintillator modules.    14349  1   13 
           Each module with dimensions of 18.3cm x 35.6cm x       14349  1   14 
           12.7cm was read out using two Photonis XP4572B 12.7    14349  1   15 
           cm diameter photomultiplier tubes. The two modules     14349  1   16 
           stacked on top of each other give the detector system  14349  1   17 
           dimensions of 36.6 cm high x 35.6 cm wide normal to    14349  1   18 
           the neutron beam. Although the scintillator is         14349  1   19 
           capable of pulse shape discrimination, this property   14349  1   20 
           was not used in present experiment. Detector was placed14349  1   21 
           at effective flight path of (99.95+-0.07) m.           14349  1   22 
           (FISCH) Neutron flux was monitored using two           14349  1   23 
           moderated fission detectors - Reuter-Stokes            14349  1   24 
           RS-P6-2403-121 and Amperex B300D fission chambers,     14349  1   25 
           which were located 9 m from the neutron target.        14349  1   26 
METHOD     (TOF,TRN) Neutron energy was determined from time of   14349  1   27 
           flight, the cross sections were obtained from the      14349  1   28 
           ratio of transmission measurement with the sample to   14349  1   29 
           the open beam measurement.                             14349  1   30 
INC-SOURCE (PHOTO,EVAP) Photoneutrons were produced by            14349  1   31 
           bremsstrahlung  X-rays in the Ta target. The           14349  1   32 
           photoneutrons produced a white neutron source which    14349  1   33 
           can be approximated by an evaporation spectrum with    14349  1   34 
           an evaporation temperature of 0.55 MeV, with maximum   14349  1   35 
           energy extending up to the maximum electron energy     14349  1   36 
           of 55 MeV. The neutron beam was filtered with 7.62-cm  14349  1   37 
           thick depleted uranium filter and collimated.          14349  1   38 
CORRECTION Data were corrected for dead time.                     14349  1   39 
ERR-ANALYS (ERR-T) Total uncertainty consisting of following      14349  1   40 
           components added in quadrature                         14349  1   41 
             - statistical uncertainty in sample counts           14349  1   42 
             - statistical uncertainty in the open beam counts    14349  1   43 
             - uncertainty in the sample background counts        14349  1   44 
             - uncertainty in the open beam background counts     14349  1   45 
             - statistical uncertainty in the neutron monitor data14349  1   46 
                 taken during the sample measurement              14349  1   47 
             - statistical uncertainty in the neutron monitor data14349  1   48 
                 taken during the open measurement                14349  1   49 
HISTORY    (20121220C) Compiled by S.H.                           14349  1   50 
           (20160315A) OS. Units corrected in subs. 2-7           14349  1   51 
ENDBIB              49          0                                 14349  1   52 
NOCOMMON             0          0                                 14349  1   53 
ENDSUBENT           52          0                                 14349  199999 
SUBENT        14349002   20160315                             141614349  2    1 
BIB                  4          9                                 14349  2    2 
REACTION   (4-BE-9(N,TOT),,SIG)                                   14349  2    3 
STATUS     (TABLE) Data presented in fig.8 of the reference, sent 14349  2    4 
                   by author (G.L.)                               14349  2    5 
SAMPLE     Natural berylium sample with dimensions                14349  2    6 
                    diameter  (7.498+-0.002) cm                   14349  2    7 
                    thickness 2cm / (0.24684+-0.00009) atom/b     14349  2    8 
                    weight (163.08+-0.01) g                       14349  2    9 
HISTORY    (20160315A) Units corrected (keV to MeV), deleted      14349  2   10 
            COMMON                                                14349  2   11 
ENDBIB               9          0                                 14349  2   12 
NOCOMMON             0          0                                 14349  2   13 
DATA                 4       6119                                 14349  2   14 
  4.153E-01   1.21E-03   4.78E+00   5.15E-01                      14349  2  150 
  4.154E-01   1.21E-03   3.75E+00   4.71E-01                      14349  2  151 
  4.155E-01   1.21E-03   3.81E+00   4.71E-01                      14349  2  152 
  4.156E-01   1.21E-03   3.65E+00   5.09E-01                      14349  2  153 
  4.158E-01   1.21E-03   4.51E+00   4.97E-01                      14349  2  154 
  4.159E-01   1.21E-03   3.56E+00   4.57E-01                      14349  2  155 
  4.160E-01   1.21E-03   5.12E+00   5.47E-01                      14349  2  156 
  4.161E-01   1.21E-03   3.70E+00   4.80E-01                      14349  2  157 
  4.162E-01   1.21E-03   2.92E+00   4.94E-01                      14349  2  158 
  4.164E-01   1.21E-03   4.09E+00   5.39E-01                      14349  2  159 
  4.165E-01   1.21E-03   3.45E+00   5.08E-01                      14349  2  160 
  4.166E-01   1.21E-03   3.50E+00   5.26E-01                      14349  2  161 
  4.167E-01   1.21E-03   4.29E+00   5.46E-01                      14349  2  162 
  4.168E-01   1.21E-03   3.31E+00   5.39E-01                      14349  2  163 
  4.170E-01   1.21E-03   3.57E+00   4.75E-01                      14349  2  164 
  4.171E-01   1.21E-03   3.51E+00   4.63E-01                      14349  2  165 
  4.172E-01   1.21E-03   3.62E+00   4.83E-01                      14349  2  166 
  4.173E-01   1.21E-03   3.27E+00   4.78E-01                      14349  2  167 
  4.174E-01   1.21E-03   4.30E+00   4.58E-01                      14349  2  168 
  4.175E-01   1.21E-03   2.90E+00   4.51E-01                      14349  2  169 
  4.177E-01   1.21E-03   3.73E+00   4.36E-01                      14349  2  170 
  4.178E-01   1.21E-03   4.04E+00   4.74E-01                      14349  2  171 
  4.179E-01   1.21E-03   4.34E+00   4.77E-01                      14349  2  172 
  4.180E-01   1.21E-03   3.75E+00   4.42E-01                      14349  2  173 
  4.181E-01   1.22E-03   4.23E+00   4.93E-01                      14349  2  174 
  4.183E-01   1.22E-03   3.52E+00   4.16E-01                      14349  2  175 
  4.184E-01   1.22E-03   3.20E+00   4.29E-01                      14349  2  176 
  4.185E-01   1.22E-03   4.18E+00   4.64E-01                      14349  2  177 
  4.186E-01   1.22E-03   3.06E+00   4.58E-01                      14349  2  178 
  4.187E-01   1.22E-03   3.19E+00   4.66E-01                      14349  2  179 
  4.189E-01   1.22E-03   3.71E+00   4.63E-01                      14349  2  180 
  4.190E-01   1.22E-03   3.72E+00   4.97E-01                      14349  2  181 
  4.191E-01   1.22E-03   4.30E+00   5.03E-01                      14349  2  182 
  4.192E-01   1.22E-03   3.63E+00   4.72E-01                      14349  2  183 
  4.193E-01   1.22E-03   3.62E+00   4.45E-01                      14349  2  184 
  4.195E-01   1.22E-03   4.03E+00   4.82E-01                      14349  2  185 
  4.196E-01   1.22E-03   4.18E+00   5.02E-01                      14349  2  186 
  4.197E-01   1.22E-03   4.72E+00   5.34E-01                      14349  2  187 
  4.198E-01   1.22E-03   3.40E+00   5.20E-01                      14349  2  188 
  4.199E-01   1.22E-03   3.72E+00   4.65E-01                      14349  2  189 
  4.201E-01   1.22E-03   4.19E+00   5.24E-01                      14349  2  190 
  4.202E-01   1.22E-03   3.53E+00   4.85E-01                      14349  2  191 
  4.203E-01   1.22E-03   3.61E+00   4.92E-01                      14349  2  192 
  4.204E-01   1.22E-03   3.87E+00   5.32E-01                      14349  2  193 
  4.206E-01   1.22E-03   3.42E+00   5.13E-01                      14349  2  194 
  4.207E-01   1.22E-03   4.02E+00   4.84E-01                      14349  2  195 
  4.208E-01   1.22E-03   4.27E+00   5.02E-01                      14349  2  196 
  4.209E-01   1.22E-03   3.53E+00   5.14E-01                      14349  2  197 
  4.210E-01   1.22E-03   4.18E+00   4.90E-01                      14349  2  198 
  4.212E-01   1.22E-03   3.60E+00   5.17E-01                      14349  2  199 
  4.213E-01   1.22E-03   2.59E+00   4.48E-01                      14349  2  200 
  4.214E-01   1.23E-03   3.33E+00   4.94E-01                      14349  2  201 
  4.215E-01   1.23E-03   3.55E+00   4.69E-01                      14349  2  202 
  4.216E-01   1.23E-03   4.04E+00   5.03E-01                      14349  2  203 
  4.218E-01   1.23E-03   4.29E+00   4.85E-01                      14349  2  204 
  4.219E-01   1.23E-03   3.78E+00   5.27E-01                      14349  2  205 
  4.220E-01   1.23E-03   3.80E+00   5.13E-01                      14349  2  206 
  4.221E-01   1.23E-03   3.78E+00   5.32E-01                      14349  2  207 
  4.222E-01   1.23E-03   4.24E+00   4.96E-01                      14349  2  208 
  4.224E-01   1.23E-03   2.87E+00   4.64E-01                      14349  2  209 
  4.225E-01   1.23E-03   4.58E+00   5.15E-01                      14349  2  210 
  4.226E-01   1.23E-03   3.64E+00   4.95E-01                      14349  2  211 
  4.227E-01   1.23E-03   3.62E+00   4.79E-01                      14349  2  212 
  4.229E-01   1.23E-03   3.87E+00   4.74E-01                      14349  2  213 
  4.230E-01   1.23E-03   4.61E+00   5.19E-01                      14349  2  214 
  4.231E-01   1.23E-03   3.26E+00   4.96E-01                      14349  2  215 
  4.232E-01   1.23E-03   3.95E+00   5.16E-01                      14349  2  216 
  4.233E-01   1.23E-03   3.32E+00   4.71E-01                      14349  2  217 
  4.235E-01   1.23E-03   3.38E+00   4.51E-01                      14349  2  218 
  4.236E-01   1.23E-03   2.83E+00   4.71E-01                      14349  2  219 
  4.237E-01   1.23E-03   4.34E+00   5.64E-01                      14349  2  220 
  4.238E-01   1.23E-03   3.60E+00   4.81E-01                      14349  2  221 
  4.240E-01   1.23E-03   3.47E+00   5.00E-01                      14349  2  222 
  4.241E-01   1.23E-03   3.08E+00   5.16E-01                      14349  2  223 
  4.242E-01   1.23E-03   3.48E+00   5.04E-01                      14349  2  224 
  4.243E-01   1.23E-03   3.84E+00   5.08E-01                      14349  2  225 
  4.244E-01   1.23E-03   3.96E+00   5.09E-01                      14349  2  226 
  4.246E-01   1.24E-03   3.93E+00   5.26E-01                      14349  2  227 
  4.247E-01   1.24E-03   3.45E+00   5.21E-01                      14349  2  228 
  4.248E-01   1.24E-03   3.51E+00   4.84E-01                      14349  2  229 
  4.249E-01   1.24E-03   3.91E+00   5.15E-01                      14349  2  230 
  4.251E-01   1.24E-03   3.75E+00   4.94E-01                      14349  2  231 
  4.252E-01   1.24E-03   3.40E+00   4.87E-01                      14349  2  232 
  4.253E-01   1.24E-03   3.78E+00   5.10E-01                      14349  2  233 
  4.254E-01   1.24E-03   3.94E+00   5.33E-01                      14349  2  234 
  4.255E-01   1.24E-03   3.91E+00   5.43E-01                      14349  2  235 
  4.257E-01   1.24E-03   3.70E+00   5.37E-01                      14349  2  236 
  4.258E-01   1.24E-03   4.34E+00   5.27E-01                      14349  2  237 
  4.259E-01   1.24E-03   3.01E+00   5.28E-01                      14349  2  238 
  4.260E-01   1.24E-03   4.11E+00   5.59E-01                      14349  2  239 
  4.262E-01   1.24E-03   4.12E+00   5.35E-01                      14349  2  240 
  4.263E-01   1.24E-03   3.11E+00   5.21E-01                      14349  2  241 
  4.264E-01   1.24E-03   3.77E+00   5.23E-01                      14349  2  242 
  4.265E-01   1.24E-03   4.15E+00   5.47E-01                      14349  2  243 
  4.267E-01   1.24E-03   3.88E+00   5.34E-01                      14349  2  244 
  4.268E-01   1.24E-03   3.40E+00   5.46E-01                      14349  2  245 
  4.269E-01   1.24E-03   3.18E+00   4.97E-01                      14349  2  246 
  4.270E-01   1.24E-03   3.40E+00   5.02E-01                      14349  2  247 
  4.272E-01   1.24E-03   2.32E+00   4.59E-01                      14349  2  248 
  4.273E-01   1.24E-03   3.43E+00   4.91E-01                      14349  2  249 
  4.274E-01   1.24E-03   3.09E+00   4.76E-01                      14349  2  250 
  4.275E-01   1.24E-03   3.13E+00   5.02E-01                      14349  2  251 
  4.276E-01   1.24E-03   2.89E+00   4.98E-01                      14349  2  252 
  4.278E-01   1.24E-03   3.02E+00   4.82E-01                      14349  2  253 
  4.279E-01   1.25E-03   3.42E+00   5.29E-01                      14349  2  254 
  4.280E-01   1.25E-03   4.00E+00   5.54E-01                      14349  2  255 
  4.281E-01   1.25E-03   4.23E+00   6.12E-01                      14349  2  256 
  4.283E-01   1.25E-03   2.76E+00   5.28E-01                      14349  2  257 
  4.284E-01   1.25E-03   4.12E+00   5.43E-01                      14349  2  258 
  4.285E-01   1.25E-03   3.42E+00   5.31E-01                      14349  2  259 
  4.286E-01   1.25E-03   3.72E+00   6.04E-01                      14349  2  260 
  4.288E-01   1.25E-03   2.95E+00   5.58E-01                      14349  2  261 
  4.289E-01   1.25E-03   4.72E+00   6.58E-01                      14349  2  262 
  4.290E-01   1.25E-03   3.35E+00   5.42E-01                      14349  2  263 
  4.291E-01   1.25E-03   3.70E+00   5.25E-01                      14349  2  264 
  4.293E-01   1.25E-03   3.51E+00   5.26E-01                      14349  2  265 
  4.294E-01   1.25E-03   4.36E+00   5.61E-01                      14349  2  266 
  4.295E-01   1.25E-03   2.92E+00   5.23E-01                      14349  2  267 
  4.296E-01   1.25E-03   3.13E+00   5.06E-01                      14349  2  268 
  4.298E-01   1.25E-03   4.04E+00   5.30E-01                      14349  2  269 
  4.299E-01   1.25E-03   4.56E+00   5.27E-01                      14349  2  270 
  4.300E-01   1.25E-03   3.10E+00   5.08E-01                      14349  2  271 
  4.301E-01   1.25E-03   4.38E+00   5.19E-01                      14349  2  272 
  4.303E-01   1.25E-03   3.40E+00   5.12E-01                      14349  2  273 
  4.304E-01   1.25E-03   3.56E+00   5.22E-01                      14349  2  274 
  4.305E-01   1.25E-03   3.10E+00   5.48E-01                      14349  2  275 
  4.306E-01   1.25E-03   3.88E+00   5.74E-01                      14349  2  276 
  4.308E-01   1.25E-03   4.00E+00   6.19E-01                      14349  2  277 
  4.309E-01   1.25E-03   3.32E+00   5.86E-01                      14349  2  278 
  4.310E-01   1.25E-03   3.69E+00   5.65E-01                      14349  2  279 
  4.311E-01   1.26E-03   3.64E+00   6.27E-01                      14349  2  280 
  4.313E-01   1.26E-03   3.21E+00   5.62E-01                      14349  2  281 
