ENTRY            10263   20011204                             00001026300000001 
SUBENT        10263001   20011204                             00001026300100001 
BIB                 12         25                                 1026300100002 
INSTITUTE  (1USAKTY)                                              1026300100003 
REFERENCE  (J,NP/A,196,65,197211)                                 1026300100004 
AUTHOR     (J.D.Brandenberger,A.Mittler,M.T.McEllistrem)          1026300100005 
TITLE      The scattering of 8.0 and 9.0 MeV neutrons by 27Al,    1026300100006 
            28Si, 31P and 32S                                     1026300100007 
FACILITY   (VDG) Universty of Kentucky 6.0 MeV Van de Graaff      1026300100008 
INC-SOURCE (D-D)                                                  1026300100009 
           (D-T)                                                  1026300100010 
METHOD     (TOF)                                                  1026300100011 
DETECTOR   (SCIN) Liquid organic scintillator.                    1026300100012 
MONITOR    (1-H-1(N,EL)1-H-1,,SIG) Normalized to n-p scattering.  1026300100013 
ERR-ANALYS (DATA-ERR) Relative uncertainty given includes:        1026300100014 
            . statistical uncertainties,                          1026300100015 
            . uncertainties in residual background,               1026300100016 
            . statistical and stability uncertainties in monitor  1026300100017 
              and electronics,                                    1026300100018 
            . uncertainties in multiple scattering correction.    1026300100019 
            . uncertainties in angular resolution correction.     1026300100020 
           Normalization error 5.7%.                              1026300100021 
STATUS     Tabulated data received from J.D. Brandenberger,       1026300100022 
            September 1972.                                       1026300100023 
HISTORY    (19730202C)                                            1026300100024 
           (19750214A) Silicon data added.                        1026300100025 
           (19821118A) Converted to REACTION formalism            1026300100026 
           (20011204A) Converted to new date formats, lower case. 1026300100027 
ENDBIB              25          0                                 1026300100028 
NOCOMMON             0          0                                 1026300100029 
ENDSUBENT           28          0                                 1026300199999 
SUBENT        10263002   20011204                             00001026300200001 
BIB                  3          3                                 1026300200002 
REACTION   (13-AL-27(N,EL)13-AL-27,,DA)                           1026300200003 
SAMPLE     78.76-g aluminum sample.                               1026300200004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300200005 
ENDBIB               3          0                                 1026300200006 
NOCOMMON             0          0                                 1026300200007 
DATA                 4         27                                 1026300200008 
EN         ANG        DATA-CM    DATA-ERR                         1026300200009 
MEV        ADEG       MB/SR      MB/SR                            1026300200010 
 7.97       30.        246.5      7.7                             1026300200011 
 7.97       35.        160.5      4.0                             1026300200012 
 7.97       40.        108.1      2.1                             1026300200013 
 7.97       50.         43.5      1.1                             1026300200014 
 7.97       60.         27.4      0.5                             1026300200015 
 7.97       70.         26.8      0.6                             1026300200016 
 7.97       80.         26.4      0.9                             1026300200017 
 7.97       90.         21.4      0.5                             1026300200018 
 7.97       100.        13.5      0.3                             1026300200019 
 7.97       110.        10.8      0.3                             1026300200020 
 7.97       120.        13.4      0.3                             1026300200021 
 7.97       130.        15.9      0.3                             1026300200022 
 7.97       145.        25.5      0.8                             1026300200023 
 9.05       30.        214.7       6.5                            1026300200024 
 9.05       35.        124.6       2.4                            1026300200025 
 9.05       40.         71.5       1.5                            1026300200026 
 9.05       55.         16.5       1.0                            1026300200027 
 9.05       60.         20.4       0.8                            1026300200028 
 9.05       70.         31.7       1.0                            1026300200029 
 9.05       80.         32.5       1.0                            1026300200030 
 9.05       90.         20.8       0.5                            1026300200031 
 9.05       100.        12.9       0.3                            1026300200032 
 9.05       110.         8.8       0.43                           1026300200033 
 9.05       120.        10.6       0.31                           1026300200034 
 9.05       130.        14.9       0.22                           1026300200035 
 9.05       140.        20.2       0.3                            1026300200036 
 9.05       150.        28.8       0.7                            1026300200037 
ENDDATA             29          0                                 1026300200038 
ENDSUBENT           37          0                                 1026300299999 
SUBENT        10263003   20011204                             00001026300300001 
BIB                  4          4                                 1026300300002 
REACTION   (13-AL-27(N,INL)13-AL-27,PAR,DA)                       1026300300003 
SAMPLE     78.76-g aluminum sample.                               1026300300004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300300005 
HISTORY    (20011204A) Quantity corrected.                        1026300300006 
ENDBIB               4          0                                 1026300300007 
NOCOMMON             0          0                                 1026300300008 
DATA                 5         80                                 1026300300009 
EN         Q-VAL      ANG        DATA-CM    DATA-ERR              1026300300010 
 9.05      -2.90       40.        13.1        0.6                 1026300300080 
 9.05      -2.90       55.        12.7        0.5                 1026300300081 
 9.05      -2.90       60.        12.1        0.5                 1026300300082 
 9.05      -2.90       70.        12.9        0.5                 1026300300083 
 9.05      -2.90       80.        10.9        0.42                1026300300084 
 9.05      -2.90       90.         9.3        0.36                1026300300085 
 9.05      -2.90       100.        9.7        0.37                1026300300086 
 9.05      -2.90       110.        9.7        0.37                1026300300087 
 9.05      -2.90       120.       10.1        0.38                1026300300088 
 9.05      -2.90       130.       11.1        0.43                1026300300089 
 9.05      -2.90       140.       11.7        0.5                 1026300300090 
 9.05      -2.90       150.       11.5        0.5                 1026300300091 
ENDDATA             82          0                                 1026300300092 
ENDSUBENT           91          0                                 1026300399999 
SUBENT        10263004   20011204                             00001026300400001 
BIB                  4          5                                 1026300400002 
REACTION   (14-SI-0(N,EL)14-SI-0,,DA)                             1026300400003 
SAMPLE     49.37-g silicon sample.                                1026300400004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300400005 
HISTORY    (19821118A) Data sorted by energy.                     1026300400006 
           (19860604A) Reaction product added.                    1026300400007 
ENDBIB               5          0                                 1026300400008 
NOCOMMON             0          0                                 1026300400009 
DATA                 4         44                                 1026300400010 
EN         ANG        DATA-CM    DATA-ERR                         1026300400011 
MEV        ADEG       MB/SR      MB/SR                            1026300400012 
 7.71       30.        291.9       8.4                            1026300400013 
 7.71       35.        210.4       5.0                            1026300400014 
 7.71       40.        126.7       2.3                            1026300400015 
 7.71       45.         79.1       1.4                            1026300400016 
 7.71       50.         43.8       1.6                            1026300400017 
 7.71       55.         23.4       1.6                            1026300400018 
 7.71       60.         16.5       1.3                            1026300400019 
 7.71       70.         20.5       0.5                            1026300400020 
 7.71       80.         27.7       0.7                            1026300400021 
 7.71       90.         27.1       0.7                            1026300400022 
 7.71       100.        17.9       0.4                            1026300400023 
 7.71       110.        10.3       0.44                           1026300400024 
 7.71       120.         7.1       0.59                           1026300400025 
 7.71       130.        10.3       0.57                           1026300400026 
 7.71       140.        22.3       0.5                            1026300400027 
 7.71       150.        43.3       0.7                            1026300400028 
 7.97       30.        308.9       7.9                            1026300400029 
 7.97       35.        196.1       4.0                            1026300400030 
 7.97       40.        120.8       2.2                            1026300400031 
 7.97       50.         32.5       1.5                            1026300400032 
 7.97       60.         16.5       0.8                            1026300400033 
 7.97       70.         22.0       0.4                            1026300400034 
 7.97       80.         28.3       0.8                            1026300400035 
 7.97       90.         30.2       0.9                            1026300400036 
 7.97       100.        19.8       0.5                            1026300400037 
 7.97       110.        10.8       0.3                            1026300400038 
 7.97       120.         6.8       0.32                           1026300400039 
 7.97       130.        12.5       0.6                            1026300400040 
 7.97       145.        49.4       0.9                            1026300400041 
 9.05       30.        256.7       6.2                            1026300400042 
 9.05       35.        156.0       2.7                            1026300400043 
 9.05       40.         90.3       1.7                            1026300400044 
 9.05       50.         20.6       1.8                            1026300400045 
 9.05       55.         12.9       1.3                            1026300400046 
 9.05       60.         15.2       0.8                            1026300400047 
 9.05       70.         23.2       0.6                            1026300400048 
 9.05       80.         20.5       0.5                            1026300400049 
 9.05       90.         13.6       0.3                            1026300400050 
 9.05       100.         9.6       0.32                           1026300400051 
 9.05       110.         9.8       0.33                           1026300400052 
 9.05       120.        13.8       0.3                            1026300400053 
 9.05       130.        19.3       0.4                            1026300400054 
 9.05       140.        31.9       0.6                            1026300400055 
 9.05       150.        45.0       1.1                            1026300400056 
ENDDATA             46          0                                 1026300400057 
ENDSUBENT           56          0                                 1026300499999 
SUBENT        10263005   20011204                             00001026300500001 
BIB                  4          4                                 1026300500002 
REACTION   (14-SI-28(N,INL)14-SI-28,PAR,DA)                       1026300500003 
SAMPLE     49.37-g silicon sample.                                1026300500004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300500005 
HISTORY    (20011204A) Quantity corrected.                        1026300500006 
ENDBIB               4          0                                 1026300500007 
NOCOMMON             0          0                                 1026300500008 
DATA                 5         44                                 1026300500009 
EN         Q-VAL      ANG        DATA-CM    DATA-ERR              1026300500010 
MEV        MEV        ADEG       MB/SR      MB/SR                 1026300500011 
 7.71      -1.78       30.         24.1       1.6                 1026300500012 
 7.71      -1.78       35.         24.9       1.2                 1026300500013 
 7.71      -1.78       40.         25.1       1.2                 1026300500014 
 7.71      -1.78       45.         25.8       1.1                 1026300500015 
 7.71      -1.78       50.         26.7       1.0                 1026300500016 
 7.71      -1.78       55.         27.7       0.8                 1026300500017 
 7.71      -1.78       60.         28.6       0.8                 1026300500018 
 7.71      -1.78       70.         29.0       0.8                 1026300500019 
 7.71      -1.78       80.         28.4       0.8                 1026300500020 
 7.71      -1.78       90.         28.0       1.0                 1026300500021 
 7.71      -1.78       100.        27.2       0.7                 1026300500022 
 7.71      -1.78       110.        28.2       1.0                 1026300500023 
 7.71      -1.78       120.        28.5       1.0                 1026300500024 
 7.71      -1.78       130.        30.3       1.0                 1026300500025 
 7.71      -1.78       140.        31.1       1.0                 1026300500026 
 7.71      -1.78       150.        29.5       1.0                 1026300500027 
 7.97      -1.78       30.         33.0       1.0                 1026300500028 
 7.97      -1.78       35.         32.9       1.0                 1026300500029 
 7.97      -1.78       40.         33.7       1.0                 1026300500030 
 7.97      -1.78       50.         34.5       1.0                 1026300500031 
 7.97      -1.78       60.         32.6       1.0                 1026300500032 
 7.97      -1.78       70.         30.7       0.9                 1026300500033 
 7.97      -1.78       80.         28.6       0.9                 1026300500034 
 7.97      -1.78       90.         28.1       0.8                 1026300500035 
 7.97      -1.78       100.        27.0       0.8                 1026300500036 
 7.97      -1.78       110.        29.6       0.9                 1026300500037 
 7.97      -1.78       120.        32.1       0.9                 1026300500038 
 7.97      -1.78       130.        32.9       1.0                 1026300500039 
 7.97      -1.78       145.        30.3       0.9                 1026300500040 
 9.05      -1.78       30.        27.6        1.0                 1026300500041 
 9.05      -1.78       35.        29.1        1.0                 1026300500042 
 9.05      -1.78       40.        29.5        0.9                 1026300500043 
 9.05      -1.78       50.        26.5        0.8                 1026300500044 
 9.05      -1.78       55.        24.0        0.6                 1026300500045 
 9.05      -1.78       60.        23.0        0.6                 1026300500046 
 9.05      -1.78       70.        21.1        0.6                 1026300500047 
 9.05      -1.78       80.        20.0        0.6                 1026300500048 
 9.05      -1.78       90.        17.3        0.5                 1026300500049 
 9.05      -1.78       100.       14.6        0.4                 1026300500050 
 9.05      -1.78       110.       12.2        0.4                 1026300500051 
 9.05      -1.78       120.       12.7        0.4                 1026300500052 
 9.05      -1.78       130.       13.0        0.4                 1026300500053 
 9.05      -1.78       140.       17.5        0.5                 1026300500054 
 9.05      -1.78       150.       20.9        0.6                 1026300500055 
ENDDATA             46          0                                 1026300500056 
ENDSUBENT           55          0                                 1026300599999 
SUBENT        10263006   20011204                             00001026300600001 
BIB                  3          3                                 1026300600002 
REACTION   (15-P-31(N,EL)15-P-31,,DA)                             1026300600003 
SAMPLE     30.78-g phosphorus sample.                             1026300600004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300600005 
ENDBIB               3          0                                 1026300600006 
NOCOMMON             0          0                                 1026300600007 
DATA                 4         26                                 1026300600008 
EN         ANG        DATA-CM    DATA-ERR                         1026300600009 
MEV        ADEG       MB/SR      MB/SR                            1026300600010 
 7.79       30.        261.4       4.8                            1026300600011 
 7.79       35.        178.2       3.8                            1026300600012 
 7.79       50.         47.2       1.5                            1026300600013 
 7.79       60.         28.7       0.6                            1026300600014 
 7.79       70.         22.4       0.4                            1026300600015 
 7.79       80.         18.4       0.4                            1026300600016 
 7.79       90.         16.6       0.4                            1026300600017 
 7.79       100.         7.7       0.21                           1026300600018 
 7.79       110.         3.8       0.26                           1026300600019 
 7.79       120.         8.5       0.24                           1026300600020 
 7.79       130.        11.9       0.4                            1026300600021 
 7.79       145.        12.9       1.1                            1026300600022 
 9.05       30.        246.0       3.9                            1026300600023 
 9.05       35.        163.4       2.7                            1026300600024 
 9.05       40.         92.2       2.8                            1026300600025 
 9.05       55.         21.5       1.4                            1026300600026 
 9.05       60.         21.7       0.8                            1026300600027 
 9.05       70.         23.5       0.6                            1026300600028 
 9.05       80.         18.5       0.5                            1026300600029 
 9.05       90.         12.8       0.5                            1026300600030 
 9.05       100.         6.9       0.43                           1026300600031 
 9.05       110.         6.6       0.58                           1026300600032 
 9.05       120.        10.7       0.4                            1026300600033 
 9.05       130.        11.5       0.3                            1026300600034 
 9.05       140.        16.1       0.4                            1026300600035 
 9.05       150.        16.5       0.6                            1026300600036 
ENDDATA             28          0                                 1026300600037 
ENDSUBENT           36          0                                 1026300699999 
SUBENT        10263007   20011204                             00001026300700001 
BIB                  4          4                                 1026300700002 
REACTION   (15-P-31(N,INL)15-P-31,PAR,DA)                         1026300700003 
SAMPLE     30.78-g phosphorus sample.                             1026300700004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300700005 
HISTORY    (20011204A) Quantity corrected.                        1026300700006 
ENDBIB               4          0                                 1026300700007 
NOCOMMON             0          0                                 1026300700008 
DATA                 5         38                                 1026300700009 
EN         Q-VAL      ANG        DATA-CM    DATA-ERR              1026300700010 
MEV        MEV        ADEG       MB/SR      MB/SR                 1026300700011 
 7.97      -1.27       30.        8.4        0.36                 1026300700012 
 7.97      -1.27       35.        8.9        0.38                 1026300700013 
 7.97      -1.27       50.        6.5        0.28                 1026300700014 
 7.97      -1.27       60.        5.5        0.24                 1026300700015 
 7.97      -1.27       70.        3.6        0.17                 1026300700016 
 7.97      -1.27       80.        3.2        0.15                 1026300700017 
 7.97      -1.27       90.        2.7        0.13                 1026300700018 
 7.97      -1.27       100.       2.5        0.12                 1026300700019 
 7.97      -1.27       110.       2.1        0.10                 1026300700020 
 7.97      -1.27       120.       2.3        0.11                 1026300700021 
 7.97      -1.27       130.       2.1        0.10                 1026300700022 
 7.97      -1.27       145.       2.5        0.12                 1026300700023 
 7.97      -2.23       30.        7.6         0.33                1026300700024 
 7.97      -2.23       35.        8.2         0.35                1026300700025 
 7.97      -2.23       50.        8.2         0.35                1026300700026 
 7.97      -2.23       60.        7.4         0.32                1026300700027 
 7.97      -2.23       70.        6.0        0.26                 1026300700028 
 7.97      -2.23       80.        4.7         0.22                1026300700029 
 7.97      -2.23       90.        4.6         0.21                1026300700030 
 7.97      -2.23       100.       4.2        0.20                 1026300700031 
 7.97      -2.23       110.       4.0         0.19                1026300700032 
 7.97      -2.23       120.       4.5         0.21                1026300700033 
 7.97      -2.23       130.       5.5         0.26                1026300700034 
 7.97      -2.23       145.       4.4         0.20                1026300700035 
 9.05      -1.27       30.         8.7        0.48                1026300700036 
 9.05      -1.27       35.         6.3        0.38                1026300700037 
 9.05      -1.27       40.         4.9        0.27                1026300700038 
 9.05      -1.27       55.         4.6        0.26                1026300700039 
 9.05      -1.27       60.         4.3        0.24                1026300700040 
 9.05      -1.27       70.         3.3        0.18                1026300700041 
 9.05      -1.27       80.         2.1        0.12                1026300700042 
 9.05      -1.27       90.         1.6        0.09                1026300700043 
 9.05      -1.27       100.        2.0        0.11                1026300700044 
 9.05      -1.27       110.        2.1        0.12                1026300700045 
 9.05      -1.27       120.        2.5        0.14                1026300700046 
 9.05      -1.27       130.        2.5        0.14                1026300700047 
 9.05      -1.27       140.        4.3        0.24                1026300700048 
 9.05      -1.27       150.        3.8        0.21                1026300700049 
ENDDATA             40          0                                 1026300700050 
ENDSUBENT           49          0                                 1026300799999 
SUBENT        10263008   20011204                             00001026300800001 
BIB                  4          4                                 1026300800002 
REACTION   (16-S-0(N,EL)16-S-0,,DA)                               1026300800003 
SAMPLE     46.73-g sulfur sample.                                 1026300800004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300800005 
HISTORY    (19860604A) Reaction product added.                    1026300800006 
ENDBIB               4          0                                 1026300800007 
NOCOMMON             0          0                                 1026300800008 
DATA                 4         28                                 1026300800009 
EN         ANG        DATA-CM    DATA-ERR                         1026300800010 
MEV        ADEG       MB/SR      MB/SR                            1026300800011 
 7.97       30.        335.9       6.5                            1026300800012 
 7.97       35.        213.6       3.9                            1026300800013 
 7.97       40.        131.7       2.7                            1026300800014 
 7.97       50.         57.9       1.7                            1026300800015 
 7.97       60.         26.3       0.7                            1026300800016 
 7.97       70.         16.3       0.4                            1026300800017 
 7.97       80.         11.4       0.3                            1026300800018 
 7.97       90.          8.7       0.22                           1026300800019 
 7.97       100.         6.5       0.16                           1026300800020 
 7.97       110.         8.3       0.22                           1026300800021 
 7.97       120.        10.4       0.3                            1026300800022 
 7.97       130.        11.5       0.3                            1026300800023 
 7.97       145.        19.3       0.7                            1026300800024 
 9.05       30.        289.4       4.4                            1026300800025 
 9.05       35.        164.2       3.4                            1026300800026 
 9.05       40.         86.0       3.8                            1026300800027 
 9.05       50.         23.9       2.1                            1026300800028 
 9.05       55.         22.3       1.6                            1026300800029 
 9.05       60.         22.5       0.6                            1026300800030 
 9.05       70.         25.1       0.6                            1026300800031 
 9.05       80.         21.8       0.5                            1026300800032 
 9.05       90.          9.3       0.35                           1026300800033 
 9.05       100.         6.5       0.44                           1026300800034 
 9.05       110.        11.8       0.3                            1026300800035 
 9.05       120.        19.9       0.5                            1026300800036 
 9.05       130.        23.0       0.6                            1026300800037 
 9.05       140.        13.5       0.4                            1026300800038 
 9.05       150.        10.5       0.9                            1026300800039 
ENDDATA             30          0                                 1026300800040 
ENDSUBENT           39          0                                 1026300899999 
SUBENT        10263009   20011204                             00001026300900001 
BIB                  4          4                                 1026300900002 
REACTION   (16-S-32(N,INL)16-S-32,PAR,DA)                         1026300900003 
SAMPLE     46.73-g sulfur sample.                                 1026300900004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300900005 
HISTORY    (20011204A) Quantity corrected.                        1026300900006 
ENDBIB               4          0                                 1026300900007 
NOCOMMON             0          0                                 1026300900008 
DATA                 5         28                                 1026300900009 
EN         Q-VAL      ANG        DATA-CM    DATA-ERR              1026300900010 
MEV        MEV        ADEG       MB/SR      MB/SR                 1026300900011 
 7.97      -2.24       30.         15.1       0.7                 1026300900012 
 7.97      -2.24       35.         16.0       0.7                 1026300900013 
 7.97      -2.24       40.         16.4       0.5                 1026300900014 
 7.97      -2.24       50.         16.3       0.5                 1026300900015 
 7.97      -2.24       60.         14.9       0.5                 1026300900016 
 7.97      -2.24       70.         10.0       0.38                1026300900017 
 7.97      -2.24       80.          8.2       0.31                1026300900018 
 7.97      -2.24       90.          7.3       0.28                1026300900019 
 7.97      -2.24       100.         7.0       0.27                1026300900020 
 7.97      -2.24       110.         7.7       0.30                1026300900021 
 7.97      -2.24       120.         9.3       0.35                1026300900022 
 7.97      -2.24       130.        10.2       0.4                 1026300900023 
 7.97      -2.24       145.         9.6       0.35                1026300900024 
 9.05      -2.24       30.         13.8       0.9                 1026300900025 
 9.05      -2.24       35.         15.3       0.8                 1026300900026 
 9.05      -2.24       40.         16.6       0.6                 1026300900027 
 9.05      -2.24       50.         15.5       0.5                 1026300900028 
 9.05      -2.24       55.         14.2       0.5                 1026300900029 
 9.05      -2.24       60.         12.8       0.4                 1026300900030 
 9.05      -2.24       70.          9.7       0.35                1026300900031 
 9.05      -2.24       80.          8.4       0.31                1026300900032 
 9.05      -2.24       90.          4.7       0.21                1026300900033 
 9.05      -2.24       100.         3.9       0.20                1026300900034 
 9.05      -2.24       110.         5.1       0.25                1026300900035 
 9.05      -2.24       120.         6.0       0.23                1026300900036 
 9.05      -2.24       130.         7.4       0.31                1026300900037 
 9.05      -2.24       140.         7.2       0.27                1026300900038 
 9.05      -2.24       150.         7.6       0.29                1026300900039 
ENDDATA             30          0                                 1026300900040 
ENDSUBENT           39          0                                 1026300999999 
SUBENT        10263010   20011204                             00001026301000001 
BIB                  3          3                                 1026301000002 
