ENTRY            D0370   20051011                             D044D037000000001 
SUBENT        D0370001   20051011                             D044D037000100001 
BIB                  8         22                                 D037000100002 
TITLE      Fusion and Elastic Scattering of 9Be + 64Zn:           D037000100003 
           A search of the breakup influence on these processes   D037000100004 
AUTHOR     (S.B.Moraes,P.R.S.Gomes,J.Lubian,J.J.S.Alves,R.M.Anjos,D037000100005 
           M.M.Sant'Anna,I.Padron,C.Muri,R.Liguori Neto,N.Added)  D037000100006 
INSTITUTE  (3BZLUFF,3BZLUSP)                                      D037000100007 
REFERENCE  (J,PR/C,61,064608,2000)                                D037000100008 
FACILITY   (VDGT,3BZLUSP)  Pelletron Laboratory                   D037000100009 
METHOD     The total fusion cross section has been measured  at   D037000100010 
           energies close and above the Coulomb barrier.          D037000100011 
           Different processes following the breakup should be    D037000100012 
           considered: elastic breakup (EBU), when neither of the D037000100013 
           breakup fragments is captured by the target;           D037000100014 
           incomplete fusion reaction (ICF), when one of the      D037000100015 
           fragments is captured by the target; and complete      D037000100016 
           fusion following breakup (CFBU), when all breakup      D037000100017 
           fragments are captured by the target.                  D037000100018 
           The sum of complete fusion (including two body         D037000100019 
           fusion and complete fusion following breakup) and      D037000100020 
           incomplete fusion is called total fusion.              D037000100021 
STATUS     (TABLE) Tables received from Dr. J.Lubian              D037000100022 
           (APRVD) Entry approved by Dr.J.Lubian                  D037000100023 
HISTORY    (20051011C) SD                                         D037000100024 
ENDBIB              22          0                                 D037000100025 
NOCOMMON             0          0                                 D037000100026 
ENDSUBENT           25          0                                 D037000199999 
SUBENT        D0370002   20051011                             D044D037000200001 
BIB                  6         17                                 D037000200002 
REACTION   (30-ZN-64(4-BE-9,EL)30-ZN-64,,DA,,RTH)                 D037000200003 
FACILITY   (VDGT,3BZLUSP) The Sao Paulo 8UD pelletron accelerator.D037000200004 
SAMPLE     The metallic Zn target had thickness of the order of   D037000200005 
           50 mu-g/cm2. The Zn target and one Au target were      D037000200006 
           placed at the target holder at the center of a         D037000200007 
           multipurpose scattering chamber, with a diameter of 1m.D037000200008 
DETECTOR   (SIBAR) The elastic scattering cross sections were     D037000200009 
           measured with a set of nine silicon surface barrier    D037000200010 
           detectors, placed at 40-cm from the target. The angularD037000200011 
           separation between two adjacent detectors was 5 degree.D037000200012 
           An additional surface barrier detector used as monitor D037000200013 
           was placed at 35. degr, relative to the beam direction,D037000200014 
           for normalization purposes.                            D037000200015 
ANALYSIS   The analysis of the angular distributions was performedD037000200016 
           by the ECIS code                                       D037000200017 
ERR-ANALYS (ERR-T) The uncertainties in the differential elastic  D037000200018 
           cross section data vary from 1 to 10 %.                D037000200019 
ENDBIB              17          0                                 D037000200020 
NOCOMMON             0          0                                 D037000200021 
DATA                 4        155                                 D037000200022 
  28.0       82.81      0.093      0.005                          D037000200173 
  28.0       87.96      0.064      0.005                          D037000200174 
  28.0       93.05      0.055      0.005                          D037000200175 
  28.0       98.08      0.022      0.004                          D037000200176 
  28.0      103.05      0.022      0.004                          D037000200177 
  28.0      107.96      0.020      0.005                          D037000200178 
  28.0      112.81      0.010      0.005                          D037000200179 
ENDDATA            157          0                                 D037000200180 
ENDSUBENT          179          0                                 D037000299999 
SUBENT        D0370003   20051011                             D044D037000300001 
BIB                  6         22                                 D037000300002 
REACTION   (30-ZN-64(4-BE-9,FUS),,SIG)                            D037000300003 
SAMPLE     The target consisted of metallic 64Zn, with thickness  D037000300004 
           of 496 mu-g/cm2, determined by the Rutherford          D037000300005 
           back-scattering method within 5% of uncertainty.       D037000300006 
           A 181Ta backing of 0.12 mm, thick enough to stop       D037000300007 
           the beam, was used to avoid Doppler shifts of          D037000300008 
           the gamma-lines.                                       D037000300009 
METHOD     (GSPEC) A fusion excitation function was measured by   D037000300010 
           the gamma-ray spectroscopy method.                     D037000300011 
DETECTOR   (HPGE) Two HPGe detectors with Compton suppressors     D037000300012 
           were used, and placed at +-55.degr. with the beam      D037000300013 
           direction.                                             D037000300014 
ERR-ANALYS (ERR-T) Total error. The uncertainties in the values   D037000300015 
           of the fusion cross sections come from:                D037000300016 
            * statistical errors in the determination of the      D037000300017 
              gamma-yields,                                       D037000300018 
            * systematic errors due to target thickness,          D037000300019 
              absolute efficiency of the detectors, thick target  D037000300020 
              calculation for Coulomb excitation, and errors      D037000300021 
              from the contaminant corrections.                   D037000300022 
ADD-RES    From the fusion cross sections, the barrier parameters D037000300023 
           were derived                                           D037000300024 
ENDBIB              22          0                                 D037000300025 
NOCOMMON             0          0                                 D037000300026 
DATA                 3          4                                 D037000300027 
EN         DATA       ERR-T                                       D037000300028 
MEV        MB         MB                                          D037000300029 
  21.0       358.3      35.                                       D037000300030 
  23.0       570.1      57.                                       D037000300031 
  26.0       929.7      92.                                       D037000300032 
  29.0       1120.0    112.                                       D037000300033 
ENDDATA              6          0                                 D037000300034 
ENDSUBENT           33          0                                 D037000399999 
ENDENTRY             3          0                                 D037099999999 
