ENTRY            D1011   20220208                             D136D101100000001 
SUBENT        D1011001   20220208                             D136D101100100001 
BIB                 11         24                                 D101100100002 
TITLE      The 40Ca(d,d), (d,d') and (d,p) reactions at deuteron  D101100100003 
           energy 12.8 MeV                                        D101100100004 
AUTHOR     (H.Niewodniczanski, J.Nurzynski, A.Strzalkowski,       D101100100005 
           G.R.Satchler)                                          D101100100006 
INSTITUTE  (3POLIFJ,1USAORL)                                      D101100100007 
REFERENCE  (R,INP-442,1966)                                       D101100100008 
REL-REF    (I,F1102001,H.Niewodniczanski+,J,NP,55,386,1964)       D101100100009 
           (I,F0994001,F.Pellegrini+,J,NP,40,412,1963)            D101100100010 
FACILITY   (CYCLO,3POLIFJ) U-120 cm cyclotron                     D101100100011 
SAMPLE     40Ca targets of the thickness of 2.28 mg/cm2 were      D101100100012 
           prepared by rolling from metallic samples.             D101100100013 
DETECTOR   (MAGSP,PLATE) Broad range magnetic ion spectrometer    D101100100014 
           with photographic emulsions.                           D101100100015 
           The energy resolution of about 150 keV.                D101100100016 
METHOD     (BCINT) The target was collected in the Faraday cup    D101100100017 
           placed behind the target and measured by means of a    D101100100018 
           standard current integrator.                           D101100100019 
ERR-ANALYS (DATA-ERR) Relative errors including statistical       D101100100020 
           errors, inaccuracies in scanning of emulsions and      D101100100021 
           those caused by errors in the angle setting.           D101100100022 
           (ERR-1) Error in the absolute value of cross section   D101100100023 
           due to inaccuracies in the beam measurements and       D101100100024 
           determination of target thickness   (15%)              D101100100025 
HISTORY    (20220208C) VT + LV                                    D101100100026 
ENDBIB              24          0                                 D101100100027 
COMMON               2          3                                 D101100100028 
EN         ERR-1                                                  D101100100029 
MEV        PER-CENT                                               D101100100030 
       12.8        15.                                            D101100100031 
ENDCOMMON            3          0                                 D101100100032 
ENDSUBENT           31          0                                 D101100199999 
SUBENT        D1011002   20220208                             D136D101100200001 
BIB                  2          2                                 D101100200002 
REACTION   (20-CA-40(D,INL)20-CA-40,PAR,DA)                       D101100200003 
STATUS     (TABLE) Table 1 of Report INP-442, 1966                D101100200004 
ENDBIB               2          0                                 D101100200005 
NOCOMMON             0          0                                 D101100200006 
DATA                 4         49                                 D101100200007 
        0.0       56.3       1.62       0.10                      D101100300015 
        0.0       61.4       1.82       0.11                      D101100300016 
        0.0       66.5       1.98       0.12                      D101100300017 
        0.0       71.5       1.96       0.12                      D101100300018 
        0.0       76.6       1.95       0.12                      D101100300019 
        0.0       81.6       1.93       0.11                      D101100300020 
        0.0       86.6       1.55       0.09                      D101100300021 
        0.0       96.6       1.20       0.08                      D101100300022 
       1.97       10.3       34.9        2.1                      D101100300023 
       1.97       15.4       21.6        1.3                      D101100300024 
       1.97       20.6       13.5       0.81                      D101100300025 
       1.97       25.7       4.85       0.31                      D101100300026 
       1.97       30.9       1.86       0.12                      D101100300027 
       1.97       36.0       2.82       0.17                      D101100300028 
       1.97       41.1       4.24       0.25                      D101100300029 
       1.97       46.2       3.73       0.22                      D101100300030 
       1.97       51.3       2.23       0.13                      D101100300031 
       1.97       56.4       1.67       0.10                      D101100300032 
       1.97       61.5       1.33       0.08                      D101100300033 
       1.97       66.6       1.23       0.07                      D101100300034 
       1.97       71.6       1.23       0.07                      D101100300035 
       1.97       76.7       1.31       0.08                      D101100300036 
       1.97       81.7       1.09       0.06                      D101100300037 
       1.97       86.7      0.725      0.043                      D101100300038 
       1.97       91.7      0.602      0.036                      D101100300039 
       1.97       96.7      0.568      0.034                      D101100300040 
       1.97      101.7      0.341      0.020                      D101100300041 
       1.97      106.7      0.450      0.027                      D101100300042 
       1.97      111.6      0.488      0.030                      D101100300043 
       2.47       10.3       13.4       0.87                      D101100300044 
       2.47       15.4       10.3       0.63                      D101100300045 
       2.47       20.6       5.74       0.35                      D101100300046 
       2.47       25.8       1.88       0.12                      D101100300047 
       2.47       30.9       1.08       0.07                      D101100300048 
       2.47       36.0       1.64       0.10                      D101100300049 
       2.47       41.1       1.80       0.11                      D101100300050 
       2.47       46.2       1.25       0.07                      D101100300051 
       2.47       51.4       0.98       0.06                      D101100300052 
       2.47       56.4      0.798      0.048                      D101100300053 
       2.47       61.5      0.681      0.041                      D101100300054 
       2.47       66.6      0.698      0.042                      D101100300055 
       2.47       71.7      0.826      0.050                      D101100300056 
       2.47       76.7      0.857      0.051                      D101100300057 
       2.47       81.7      0.502      0.031                      D101100300058 
       2.47       86.8      0.306      0.018                      D101100300059 
       2.47       91.8      0.221      0.014                      D101100300060 
       2.47       96.8      0.305      0.018                      D101100300061 
       2.47      101.7      0.156      0.010                      D101100300062 
       2.47      106.7      0.139      0.009                      D101100300063 
       2.47      111.7      0.222      0.014                      D101100300064 
ENDDATA             57          0                                 D101100300065 
ENDSUBENT           64          0                                 D101100399999 
ENDENTRY             3          0                                 D101199999999 
