ENTRY            41421   20200123                             418641421  0    1 
SUBENT        41421001   20200123                             418641421  1    1 
BIB                 11         41                                 41421  1    2 
TITLE      Precision measurements of prompt neutron spectra in    41421  1    3 
            240Pu and 242Pu spontaneous fission.                  41421  1    4 
AUTHOR     (B.Gerasimenko, L.Drapchinsky, O.Kostochkin, T.Kuzmina,41421  1    5 
            N.Skovorodkin, V.Trenkin)                             41421  1    6 
INSTITUTE  (4RUSRI)                                               41421  1    7 
REFERENCE  (J,NSTS,2,362,2002) Pu PFNS in fig, and Tcm in table   41421  1    8 
           (R,ISTC-183B-96,1999) L.Drapchinsky, Data table given  41421  1    9 
REL-REF    (I,,O.Batekov+,S,JAERI-C-97-001,120,1997)              41421  1   10 
           Setup, data acquisition program, preliminary processing41421  1   11 
           (I,,B.Gerasimenko+,C,99PRAHA,,(C20),1999)              41421  1   12 
           Setup, data acquisition program, preliminary processing41421  1   13 
DETECTOR   (SCIN) Two neutron detectors used:                     41421  1   14 
           - NE213  (125 mm diam x50 mm,Tres=1.29 ns,Ethr=0.2 MeV)41421  1   15 
           - B-501A ( 50 mm diam x25 mm,Tres= 0.8 ns,Ethr=0.1 MeV)41421  1   16 
           (FISCH) fission fragment detection                     41421  1   17 
PART-DET   (N,FF)                                                 41421  1   18 
METHOD     (COINC) Neutron and fragment detected in coincidence   41421  1   19 
CORRECTION - random coincidence background;                       41421  1   20 
           - background of neutrons scattered by the structural   41421  1   21 
              materials, air walls, ceiling, and floor of premise 41421  1   22 
           - (n,g) reaction background;                           41421  1   23 
           - finite time resolution;                              41421  1   24 
           - spontaneous fission  of other nuclides.              41421  1   25 
COMMENT    This work was supported financially by Japan and       41421  1   26 
            European Community, and performed under the contract  41421  1   27 
            to the International Science and Technology Centre    41421  1   28 
            (Project agreement #183B-96).                         41421  1   29 
HISTORY    (20030104C) + + Compiled at the Center - CJD + +       41421  1   30 
           (20111012R) On. Provided by L.Drapchinsky              41421  1   31 
           (20111216A) Upper -> lower case correction.            41421  1   32 
            Reactions were corrected.                             41421  1   33 
            Request for the data of Subents 002,003 was sent      41421  1   34 
            13.12.2011.                                           41421  1   35 
           (20120614A) On. Re-compiled.                           41421  1   36 
            Subents 006,007 data were moved in Subents 004,005.   41421  1   37 
            Subents 008-010 were added.                           41421  1   38 
           (20120620A) M.M. Information was added from            41421  1   39 
            J,NSTS,2,362,2002 .                                   41421  1   40 
            In Subents 002,003 - REL -> NPD according to          41421  1   41 
            type of function, used for fitting of these data.     41421  1   42 
           (20200123U) Subent 009 was corrected.                  41421  1   43 
ENDBIB              41          0                                 41421  1   44 
NOCOMMON             0          0                                 41421  1   45 
ENDSUBENT           44          0                                 41421  199999 
SUBENT        41421002   20120614                             41574142100200001 
BIB                  9         19                                 4142100200002 
REACTION  1((94-PU-240(0,F),PR,NU/DE,,NPD)/                       4142100200003 
           (98-CF-252(0,F),PR,NU/DE,,NPD))                        4142100200004 
          2(94-PU-240(0,F),PR,NU/DE,,REL)                         4142100200005 
COMMENT     Data of REACTION 1 are fitted by function:            4142100200006 
            R(En,Tpu)=((Tpu/Tcf)**-3/2)*exp(-En/Tpu+En/Tcf)       4142100200007 
            using Tcf=1.42 MeV .                                  4142100200008 
MONITOR   2(98-CF-252(0,F),PR,NU/DE,,REL)                         4142100200009 
MONIT-REF  (,W.Mannhart,R,IAEA-TECDOC-410,158,1987)               4142100200010 
SAMPLE     395 mg                                                 4142100200011 
METHOD     (TOF) 26, 50, 100 and 150 cm flight paths              4142100200012 
ERR-ANALYS (ERR-T) Total uncertainty                              4142100200013 
           (ERR-S,0.8,18.) Statistical uncertainty of spectrum    4142100200014 
           (MONIT-ERR,1.2,9.2) Uncertainty in Mannhart evaluation 4142100200015 
           (ERR-1,,1.) Finite spectrometer energy resolution      4142100200016 
           (ERR-2)     Diff. nonlinearity of detection channel    4142100200017 
STATUS     (TABLE) Table 8 of Report ISTC #183B-96 (1999)         4142100200018 
HISTORY    (20111216A)                                            4142100200019 
            (94-PU-240(0,F),PR,DE,N)/(98-CF-252(0,F),PR,DE,N) ->  4142100200020 
            (94-PU-240(0,F),PR,NU/DE)/(98-CF-252(0,F),PR,NU/DE)   4142100200021 
ENDBIB              19          0                                 4142100200022 
COMMON               1          3                                 4142100200023 
ERR-2                                                             4142100200024 
PER-CENT                                                          4142100200025 
 0.05                                                             4142100200026 
ENDCOMMON            3          0                                 4142100200027 
DATA                 6         92                                 4142100200028 
E          DATA      1ERR-T     1DATA      2ERR-T     2MONIT     24142100200029 
 2.881      0.968      0.021      0.00766    0.00019    0.00792   4142100200094 
 3.025      1.019      0.023      0.00748    0.00019    0.00733   4142100200095 
 3.177      0.98       0.023      0.00662    0.00017    0.00675   4142100200096 
 3.336      0.956      0.025      0.00592    0.00017    0.00619   4142100200097 
 3.502      0.985      0.028      0.00556    0.00018    0.00564   4142100200098 
 3.677      0.931      0.022      0.00473    0.00013    0.00509   4142100200099 
 3.861      0.955      0.024      0.00435    0.00012    0.00456   4142100200100 
 4.054      0.931      0.024      0.00378    0.00011    0.00406   4142100200101 
 4.257      0.903      0.026      0.00324    0.00011    0.00359   4142100200102 
 4.47       0.91       0.027      0.00287    9.5   E-05 0.00315   4142100200103 
 4.693      0.959      0.031      0.00263    9.3   E-05 0.00274   4142100200104 
 4.928      0.858      0.031      0.00203    8.1   E-05 0.00237   4142100200105 
 5.175      0.944      0.034      0.00191    7.6   E-05 0.00203   4142100200106 
 5.433      0.908      0.037      0.00156    6.9   E-05 0.00172   4142100200107 
 5.705      0.859      0.04       0.00124    6.2   E-05 0.00145   4142100200108 
 5.99       0.873      0.042      0.00105    5.3   E-05 0.0012    4142100200109 
 6.29       0.838      0.047      0.00083    4.9   E-05 0.00099   4142100200110 
 6.604      0.923      0.053      0.00074    4.5   E-05 0.00081   4142100200111 
 6.934      0.872      0.057      0.00057    3.9   E-05 0.00065   4142100200112 
 7.281      0.825      0.062      0.00043    3.3   E-05 0.00052   4142100200113 
 7.645      0.792      0.065      0.00032    2.7   E-05 0.00041   4142100200114 
 8.027      0.824      0.072      0.00026    2.3   E-05 0.00031   4142100200115 
 8.429      0.872      0.087      0.00021    2.1   E-05 0.00024   4142100200116 
 8.85       0.967      0.1        0.00018    1.8   E-05 0.00018   4142100200117 
 9.293      0.759      0.099      0.0001     1.3   E-05 0.00013   4142100200118 
 9.757      0.836      0.11       8.3   E-05 1.1   E-05 9.9   E-054142100200119 
 10.25      0.799      0.123      5.7   E-05 8.9   E-06 7.1   E-054142100200120 
 10.76      0.628      0.119      3.2   E-05 6.1   E-06 5.1   E-054142100200121 
 11.3       0.973      0.186      3.4   E-05 6.6   E-06 3.5   E-054142100200122 
ENDDATA             94          0                                 4142100200123 
ENDSUBENT          122          0                                 4142100299999 
SUBENT        41421003   20120614                             41574142100300001 
BIB                  9         19                                 4142100300002 
REACTION  1((94-PU-242(0,F),PR,NU/DE,,NPD)/                       4142100300003 
           (98-CF-252(0,F),PR,NU/DE,,NPD))                        4142100300004 
          2(94-PU-242(0,F),PR,NU/DE,,REL)                         4142100300005 
COMMENT     Data of REACTION 1 are fitted by function:            4142100300006 
            R(En,Tpu)=((Tpu/Tcf)**-3/2)*exp(-En/Tpu+En/Tcf)       4142100300007 
            using Tcf=1.42 MeV .                                  4142100300008 
MONITOR   2(98-CF-252(0,F),PR,NU/DE,,REL)                         4142100300009 
MONIT-REF  (,W.Mannhart,R,IAEA-TECDOC-410,158,1987)               4142100300010 
SAMPLE     324 mg                                                 4142100300011 
METHOD     (TOF) 50, 100 and 150 cm flight paths                  4142100300012 
ERR-ANALYS (ERR-T) Total uncertainty                              4142100300013 
           (ERR-S,0.8,18.) Statistical uncertainty of spectrum    4142100300014 
           (MONIT-ERR,1.2,9.2) Uncertainty in Mannhart evaluation 4142100300015 
           (ERR-1,,1.) Finite spectrometer energy resolution      4142100300016 
           (ERR-2)     Diff. nonlinearity of detection channel    4142100300017 
STATUS     (TABLE) Table 8 of Report ISTC #183B-96 (1999)         4142100300018 
HISTORY    (20111216A)                                            4142100300019 
            (94-PU-242(0,F),PR,DE,N)/(98-CF-252(0,F),PR,DE,N) ->  4142100300020 
            (94-PU-242(0,F),PR,NU/DE)/(98-CF-252(0,F),PR,NU/DE)   4142100300021 
ENDBIB              19          0                                 4142100300022 
COMMON               1          3                                 4142100300023 
ERR-2                                                             4142100300024 
PER-CENT                                                          4142100300025 
 0.05                                                             4142100300026 
ENDCOMMON            3          0                                 4142100300027 
DATA                 6         92                                 4142100300028 
E          DATA      1ERR-T     1DATA      2ERR-T     2MONIT     24142100300029 
MEV        ARB-UNITS  ARB-UNITS  ARB-UNITS  ARB-UNITS  ARB-UNITS  4142100300030 
 0.133      0.965      0.054      0.01086    0.00066    0.01125   4142100300031 
 0.14       1.055      0.055      0.0121     0.0007     0.01147   4142100300032 
 0.147      0.981      0.049      0.01147    0.00064    0.0117    4142100300033 
 0.154      1.124      0.051      0.0134     0.00069    0.01193   4142100300034 
 0.162      1.107      0.048      0.01345    0.00066    0.01216   4142100300035 
 0.17       1.094      0.045      0.01355    0.00064    0.01238   4142100300036 
 0.179      0.976      0.039      0.01231    0.00057    0.01261   4142100300037 
 0.188      1.066      0.04       0.01369    0.0006     0.01284   4142100300038 
 0.197      1.036      0.037      0.01355    0.00057    0.01308   4142100300039 
 0.207      1.036      0.034      0.01379    0.00055    0.0133    4142100300040 
 0.217      1.014      0.032      0.01372    0.00053    0.01354   4142100300041 
 0.228      1.104      0.032      0.0152     0.00055    0.01376   4142100300042 
 0.239      1.081      0.03       0.01513    0.00054    0.01399   4142100300043 
 0.251      1.047      0.028      0.01488    0.00051    0.01422   4142100300044 
 0.264      1.055      0.026      0.01523    0.0005     0.01444   4142100300045 
 0.277      1.08       0.026      0.01582    0.00051    0.01466   4142100300046 
 0.291      1.077      0.024      0.01602    0.0005     0.01487   4142100300047 
 0.305      1.077      0.023      0.01625    0.00049    0.0151    4142100300048 
 0.321      1.072      0.022      0.01643    0.00049    0.01532   4142100300049 
 0.337      1.071      0.021      0.01664    0.00048    0.01554   4142100300050 
 0.354      1.057      0.02       0.01666    0.00047    0.01576   4142100300051 
 0.371      1.063      0.018      0.01697    0.00045    0.01597   4142100300052 
 0.39       1.046      0.017      0.01692    0.00044    0.01617   4142100300053 
 0.409      1.07       0.017      0.01751    0.00044    0.01637   4142100300054 
 0.43       1.056      0.016      0.01747    0.00044    0.01655   4142100300055 
 0.451      1.058      0.016      0.0177     0.00043    0.01672   4142100300056 
 0.474      1.064      0.017      0.01797    0.00045    0.01689   4142100300057 
 0.498      1.076      0.016      0.01833    0.00044    0.01704   4142100300058 
 0.522      1.033      0.016      0.01775    0.00043    0.01718   4142100300059 
 0.549      1.054      0.015      0.01824    0.00043    0.0173    4142100300060 
 0.576      1.057      0.015      0.01841    0.00042    0.01741   4142100300061 
 0.605      1.062      0.014      0.0186     0.00042    0.01751   4142100300062 
 0.635      1.016      0.014      0.01787    0.0004     0.01758   4142100300063 
 0.667      1.02       0.013      0.018      0.00039    0.01764   4142100300064 
 0.7        1.023      0.013      0.01809    0.00038    0.01768   4142100300065 
 0.735      1.074      0.013      0.019      0.00039    0.0177    4142100300066 
 0.772      1.04       0.012      0.01839    0.00037    0.01769   4142100300067 
 0.81       1.038      0.012      0.01833    0.00037    0.01766   4142100300068 
 0.851      1.054      0.012      0.01855    0.00036    0.01761   4142100300069 
 0.893      1.02       0.012      0.01789    0.00034    0.01754   4142100300070 
 0.938      1.024      0.012      0.01786    0.00035    0.01743   4142100300071 
 0.985      1.02       0.012      0.01764    0.00034    0.0173    4142100300072 
 1.034      1.012      0.012      0.01736    0.00033    0.01715   4142100300073 
 1.086      1.019      0.012      0.01729    0.00032    0.01696   4142100300074 
 1.14       1.017      0.012      0.01703    0.00031    0.01675   4142100300075 
 1.197      0.977      0.012      0.01613    0.00029    0.01651   4142100300076 
 1.257      1.01       0.012      0.0164     0.00029    0.01624   4142100300077 
 1.32       1.004      0.012      0.01599    0.00028    0.01594   4142100300078 
 1.386      1.029      0.012      0.01606    0.00028    0.01561   4142100300079 
 1.455      1.013      0.012      0.01545    0.00027    0.01525   4142100300080 
 1.528      0.998      0.012      0.01484    0.00025    0.01486   4142100300081 
 1.604      1.023      0.012      0.01479    0.00025    0.01445   4142100300082 
 1.685      0.976      0.012      0.01368    0.00023    0.01401   4142100300083 
 1.769      0.953      0.012      0.01291    0.00022    0.01355   4142100300084 
 1.857      0.997      0.012      0.01302    0.00022    0.01306   4142100300085 
 1.95       0.985      0.012      0.01236    0.00021    0.01255   4142100300086 
 2.048      0.987      0.012      0.01185    0.0002     0.01201   4142100300087 
 2.15       0.973      0.012      0.01114    0.00019    0.01145   4142100300088 
 2.258      0.938      0.012      0.01021    0.00018    0.01088   4142100300089 
 2.371      0.961      0.013      0.00989    0.00017    0.01029   4142100300090 
 2.489      0.963      0.013      0.00934    0.00017    0.0097    4142100300091 
 2.614      0.961      0.013      0.00876    0.00016    0.00911   4142100300092 
 2.744      0.954      0.013      0.00813    0.00015    0.00851   4142100300093 
 2.881      0.921      0.014      0.00729    0.00014    0.00792   4142100300094 
 3.025      0.956      0.014      0.00701    0.00013    0.00733   4142100300095 
 3.177      0.928      0.014      0.00627    0.00012    0.00675   4142100300096 
 3.336      0.923      0.014      0.00571    0.00011    0.00619   4142100300097 
 3.502      0.953      0.016      0.00537    0.00011    0.00564   4142100300098 
 3.677      0.905      0.017      0.00461    0.00011    0.00509   4142100300099 
 3.861      0.892      0.015      0.00407    8.9   E-05 0.00456   4142100300100 
 4.054      0.925      0.016      0.00375    8.5   E-05 0.00406   4142100300101 
 4.257      0.859      0.017      0.00308    7.6   E-05 0.00359   4142100300102 
 4.47       0.905      0.019      0.00285    7.5   E-05 0.00315   4142100300103 
 4.693      0.877      0.019      0.0024     6.5   E-05 0.00274   4142100300104 
 4.928      0.849      0.021      0.00201    6.    E-05 0.00237   4142100300105 
 5.175      0.834      0.023      0.00169    5.4   E-05 0.00203   4142100300106 
 5.433      0.856      0.023      0.00147    4.7   E-05 0.00172   4142100300107 
 5.705      0.916      0.028      0.00132    4.6   E-05 0.00145   4142100300108 
 5.99       0.853      0.029      0.00103    3.9   E-05 0.0012    4142100300109 
 6.29       0.837      0.031      0.00083    3.4   E-05 0.00099   4142100300110 
 6.604      0.784      0.032      0.00063    2.8   E-05 0.00081   4142100300111 
 6.934      0.803      0.038      0.00052    2.6   E-05 0.00065   4142100300112 
 7.281      0.78       0.037      0.0004     2.    E-05 0.00052   4142100300113 
 7.645      0.819      0.041      0.00033    1.8   E-05 0.00041   4142100300114 
 8.027      0.858      0.046      0.00027    1.5   E-05 0.00031   4142100300115 
 8.429      0.631      0.046      0.00015    1.1   E-05 0.00024   4142100300116 
 8.85       0.879      0.054      0.00016    1.    E-05 0.00018   4142100300117 
 9.293      0.814      0.06       0.00011    8.4   E-06 0.00013   4142100300118 
 9.757      0.877      0.066      8.7   E-05 6.7   E-06 9.9   E-054142100300119 
 10.25      0.966      0.069      6.9   E-05 5.1   E-06 7.1   E-054142100300120 
 10.76      0.957      0.079      4.8   E-05 4.1   E-06 5.1   E-054142100300121 
 11.3       0.994      0.088      3.5   E-05 3.2   E-06 3.5   E-054142100300122 
ENDDATA             94          0                                 4142100300123 
ENDSUBENT          122          0                                 4142100399999 
SUBENT        41421004   20120614                             41574142100400001 
BIB                  6         13                                 4142100400002 
REACTION  1(94-PU-240(0,F)0-NN-1,PR,KE)                           4142100400003 
          2(94-PU-240(0,F)0-NN-1,PR,KEM)                          4142100400004 
ASSUMED    (ASSUM,98-CF-252(0,F)0-NN-1,PR,KEM)                    4142100400005 
ANALYSIS  2 KEM was determined by least square method with        4142100400006 
            CHI**2=0.93 per one degree of freedom                 4142100400007 
            for fitting by function                               4142100400008 
            R(En,Tpu)=((Tpu/Tcf)**-3/2)*exp(-En/Tpu+En/Tcf)       4142100400009 
            using Tcf=1.42 MeV .                                  4142100400010 
ERR-ANALYS (DATA-ERR) No information on source of uncertainty     4142100400011 
STATUS     (TABLE) Table 6 of Report ISTC #183B-96 (1999)         4142100400012 
            Also Table 2 of J,NSTS,2,(1),362,2002.                4142100400013 
           (DEP,41421002) prompt fission neutron spectra given    4142100400014 
HISTORY    (20111216A) "(0,F),,PR,AKE,N" -> "(0,F)0-NN-1,PR,KE" . 4142100400015 
ENDBIB              13          0                                 4142100400016 
NOCOMMON             0          0                                 4142100400017 
DATA                 5          1                                 4142100400018 
DATA      1DATA-ERR  1DATA      2DATA-ERR  2ASSUM                 4142100400019 
MEV        MEV        MEV        MEV        MEV                   4142100400020 
 2.044      0.036      1.371      0.004      1.42                 4142100400021 
ENDDATA              3          0                                 4142100400022 
ENDSUBENT           21          0                                 4142100499999 
SUBENT        41421005   20120614                             41574142100500001 
BIB                  6         13                                 4142100500002 
REACTION  1(94-PU-242(0,F)0-NN-1,PR,KE)                           4142100500003 
          2(94-PU-242(0,F)0-NN-1,PR,KEM)                          4142100500004 
ASSUMED    (ASSUM,98-CF-252(0,F)0-NN-1,PR,KEM)                    4142100500005 
ANALYSIS  2 KEM was determined by least square method with        4142100500006 
            CHI**2=0.93 per one degree of freedom                 4142100500007 
            for fitting by function                               4142100500008 
            R(En,Tpu)=((Tpu/Tcf)**-3/2)*exp(-En/Tpu+En/Tcf)       4142100500009 
            using Tcf=1.42 MeV .                                  4142100500010 
ERR-ANALYS (DATA-ERR) No information on source of uncertainty     4142100500011 
STATUS     (TABLE) Table 6 of Report ISTC #183B-96 (1999)         4142100500012 
            And also Table 2 of J,NSTS,2,(1),362,2002.            4142100500013 
           (DEP,41421003) prompt fission neutron spectra given    4142100500014 
HISTORY    (20111216A) "(0,F),,PR,AKE,N" -> "(0,F)0-NN-1,PR,KE" . 4142100500015 
ENDBIB              13          0                                 4142100500016 
NOCOMMON             0          0                                 4142100500017 
DATA                 5          1                                 4142100500018 
DATA      1DATA-ERR  1DATA      2DATA-ERR  2ASSUM                 4142100500019 
MEV        MEV        MEV        MEV        MEV                   4142100500020 
 2.011      0.032      1.343      0.003      1.42                 4142100500021 
ENDDATA              3          0                                 4142100500022 
ENDSUBENT           21          0                                 4142100599999 
NOSUBENT      41421006   20120614                             41574142100600001 
NOSUBENT      41421007   20120614                             41574142100700001 
SUBENT        41421008   20120614                             41574142100800001 
BIB                  8         14                                 4142100800002 
REACTION  1((95-AM-242-M(N,F),PR,NU/DE,,NPD)/                     4142100800003 
           (98-CF-252(0,F),PR,NU/DE,,NPD))                        4142100800004 
          2(95-AM-242-M(N,F),PR,NU/DE,,REL)                       4142100800005 
MONITOR   2(98-CF-252(0,F),PR,NU/DE,,REL)                         4142100800006 
MONIT-REF  (,W.Mannhart,R,IAEA-TECDOC-410,158,1987)               4142100800007 
