ENTRY            41098   20201010                             419341098  0    1 
SUBENT        41098001   20201010                             419341098  1    1 
BIB                 13         31                                 41098  1    2 
TITLE       Angular anisotropy of fragments from fission of Pu-24241098  1    3 
            by 0.10 - 6.38 MeV neutrons                           41098  1    4 
AUTHOR     (D.L.Shpak)                                            41098  1    5 
INSTITUTE  (4RUSFEI)                                              41098  1    6 
REFERENCE  (J,YF,52,650,1990) Anisotropy data table. Issue 3.     41098  1    7 
           (J,SNP,52,419,1990) Engl.transl.of J,YF,52,650,1990    41098  1    8 
FACILITY   (VDG,4RUSFEI) Electrostatic accelerators EG-1 , EG-2.5 41098  1    9 
           (VDGT,4RUSFEI) Tandem accelerator KG-2.5               41098  1   10 
INC-SOURCE (P-T,D-D)                                              41098  1   11 
INC-SPECT    Monochromatic neutrons.                              41098  1   12 
DETECTOR   (GLASD) Cylindrical glass plates for fission fragments 41098  1   13 
                   detection.                                     41098  1   14 
           (D4PI) Multiangle 4PI detector ( 10 angles - 4.5, 11.5,41098  1   15 
           20.5, 30., 40., 50., 60., 70., 80., 88. deg)           41098  1   16 
SAMPLE      Plutonium oxide Pu-O2, Pu-242 content is 96.7 % ,     41098  1   17 
            Pu-240 content is 1.8 % , Pu-241 content is 0.32 % ,  41098  1   18 
            Pu-239 content is 0.15 % ,Pu-238 content is 0.11 %    41098  1   19 
MONITOR     No information                                        41098  1   20 
CORRECTION  Correction on fission of admixtures isotopes - 1.5 % ,41098  1   21 
            Correction on experimental hall background - 2 % ,    41098  1   22 
            Correction on (p,n) reaction 2 % ,                    41098  1   23 
            Correction on layer inhomogeneity 1 % ,               41098  1   24 
            Correction on (d,n) reaction 2.8 % .                  41098  1   25 
ERR-ANALYS (ERR-1) Average error in scanning glass detectors      41098  1   26 
HISTORY    (19920627C)  + + Compiled at the center - CJD + +      41098  1   27 
           (20180314A) M.M. Upper -> lower case correction.       41098  1   28 
            Dates were corrected for 4-digits year.               41098  1   29 
            Ref. SNP,52,419,1990 was added.                       41098  1   30 
           Subent 007 was deleted as duplication of Subent 006.   41098  1   31 
           Subent 025 was added.  ERR-1 was added.                41098  1   32 
           (20201010A) Subents 002-006, 008-024 were corrected.   41098  1   33 
ENDBIB              31          0                                 41098  1   34 
COMMON               1          3                                 41098  1   35 
ERR-1                                                             41098  1   36 
PER-CENT                                                          41098  1   37 
 0.4                                                              41098  1   38 
ENDCOMMON            3          0                                 41098  1   39 
ENDSUBENT           38          0                                 41098  199999 
SUBENT        41098002   20201010                             419341098  2    1 
BIB                  4          6                                 41098  2    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098  2    3 
           W(0deg)/W(90deg) = A+1.                                41098  2    4 
ERR-ANALYS (ERR-T)  Total error is quadratic sum of all errors    41098  2    5 
STATUS     (TABLE) Table 1 of Sov.Nucl.Phys.,v.52,p.419,1990      41098  2    6 
            Data are on Fig.1a of Sov.Nucl.Phys.,v.52,p.419,1990  41098  2    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098  2    8 
ENDBIB               6          0                                 41098  2    9 
COMMON               1          3                                 41098  2   10 
ANG                                                               41098  2   11 
ADEG                                                              41098  2   12 
  0.                                                              41098  2   13 
ENDCOMMON            3          0                                 41098  2   14 
DATA                 4        110                                 41098  2   15 
  2.020      0.030      1.198      0.016                          41098  2   79 
  2.100      0.030      1.185      0.016                          41098  2   80 
  2.180      0.030      1.162      0.016                          41098  2   81 
  2.260      0.030      1.183      0.020                          41098  2   82 
  2.290      0.030      1.207      0.015                          41098  2   83 
  2.340      0.030      1.238      0.016                          41098  2   84 
  2.420      0.030      1.199      0.020                          41098  2   85 
  2.450      0.030      1.164      0.014                          41098  2   86 
  2.500      0.030      1.154      0.016                          41098  2   87 
  2.550      0.030      1.172      0.012                          41098  2   88 
  2.570      0.030      1.183      0.016                          41098  2   89 
  2.650      0.030      1.186      0.016                          41098  2   90 
  2.730      0.030      1.214      0.017                          41098  2   91 
  2.810      0.030      1.167      0.017                          41098  2   92 
  2.890      0.030      1.169      0.016                          41098  2   93 
  2.960      0.030      1.186      0.018                          41098  2   94 
  2.980      0.030      1.170      0.016                          41098  2   95 
  3.050      0.030      1.183      0.017                          41098  2   96 
  3.130      0.030      1.180      0.017                          41098  2   97 
  3.200      0.030      1.188      0.018                          41098  2   98 
  3.280      0.030      1.161      0.021                          41098  2   99 
  3.360      0.030      1.174      0.018                          41098  2  100 
  3.440      0.030      1.166      0.018                          41098  2  101 
  3.520      0.030      1.182      0.022                          41098  2  102 
  3.60       0.05       1.186      0.018                          41098  2  103 
  3.80       0.05       1.206      0.020                          41098  2  104 
  4.00       0.05       1.190      0.020                          41098  2  105 
  4.20       0.05       1.194      0.022                          41098  2  106 
  4.40       0.05       1.195      0.020                          41098  2  107 
  4.60       0.05       1.181      0.019                          41098  2  108 
  4.80       0.05       1.178      0.018                          41098  2  109 
  5.00       0.05       1.224      0.014                          41098  2  110 
  5.20       0.05       1.222      0.023                          41098  2  111 
  5.30       0.05       1.216      0.022                          41098  2  112 
  5.35       0.05       1.188      0.018                          41098  2  113 
  5.40       0.05       1.170      0.018                          41098  2  114 
  5.45       0.05       1.164      0.026                          41098  2  115 
  5.50       0.05       1.289      0.021                          41098  2  116 
  5.55       0.05       1.261      0.021                          41098  2  117 
  5.60       0.05       1.240      0.022                          41098  2  118 
  5.65       0.05       1.218      0.028                          41098  2  119 
  5.70       0.05       1.212      0.023                          41098  2  120 
  5.80       0.05       1.213      0.021                          41098  2  121 
  5.90       0.05       1.260      0.028                          41098  2  122 
  6.00       0.05       1.310      0.041                          41098  2  123 
  6.09       0.05       1.350      0.039                          41098  2  124 
  6.19       0.05       1.335      0.030                          41098  2  125 
  6.28       0.05       1.351      0.032                          41098  2  126 
  6.38       0.05       1.367      0.032                          41098  2  127 
ENDDATA            112          0                                 41098  2  128 
ENDSUBENT          127          0                                 41098  299999 
SUBENT        41098003   20201010                             419341098  3    1 
BIB                  4          6                                 41098  3    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098  3    3 
ERR-ANALYS  Quantization error of scale Y - 0.0026 no-dim.        41098  3    4 
           (DATA-ERR) Type of error is not explained in article   41098  3    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098  3    6 
           Angles values - from text of the article               41098  3    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098  3    8 
ENDBIB               6          0                                 41098  3    9 
COMMON               2          3                                 41098  3   10 
EN         ERR-DIG                                                41098  3   11 
MEV        NO-DIM                                                 41098  3   12 
 0.100      0.0015                                                41098  3   13 
ENDCOMMON            3          0                                 41098  3   14 
DATA                 3         10                                 41098  3   15 
ANG        DATA       DATA-ERR                                    41098  3   16 
ADEG       NO-DIM     NO-DIM                                      41098  3   17 
 4.5         0.8775     0.1166                                    41098  3   18 
 11.5        1.0225                                               41098  3   19 
 20.5        0.8257     0.1218                                    41098  3   20 
 30.         0.9293     0.0907                                    41098  3   21 
 40.         0.5796     0.1218                                    41098  3   22 
 50.         0.2558     0.1140                                    41098  3   23 
 60.         0.5822     0.1295                                    41098  3   24 
 70.         0.4553     0.1347                                    41098  3   25 
 80.         0.8750     0.1166                                    41098  3   26 
 88.         1.0071     0.1140                                    41098  3   27 
ENDDATA             12          0                                 41098  3   28 
ENDSUBENT           27          0                                 41098  399999 
SUBENT        41098004   20201010                             419341098  4    1 
BIB                  4          6                                 41098  4    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098  4    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098  4    4 
           (DATA-ERR) Type of error is not explained in article   41098  4    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098  4    6 
           Angles values - from text of the article               41098  4    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098  4    8 
ENDBIB               6          0                                 41098  4    9 
COMMON               2          3                                 41098  4   10 
EN         ERR-DIG                                                41098  4   11 
MEV        NO-DIM                                                 41098  4   12 
 0.120      0.0012                                                41098  4   13 
ENDCOMMON            3          0                                 41098  4   14 
DATA                 3         10                                 41098  4   15 
ANG        DATA       DATA-ERR                                    41098  4   16 
ADEG       NO-DIM     NO-DIM                                      41098  4   17 
 4.5        1.2605    0.0505                                      41098  4   18 
 11.5       1.2718    0.0525                                      41098  4   19 
 20.5       1.2727    0.0474                                      41098  4   20 
 30.        1.1418    0.0546                                      41098  4   21 
 40.        1.0747    0.0546                                      41098  4   22 
 50.        1.0716    0.0453                                      41098  4   23 
 60.        1.0622    0.0443                                      41098  4   24 
 70.        1.0632    0.0453                                      41098  4   25 
 80.        1.0044    0.0412                                      41098  4   26 
 88.        1.0064    0.0350                                      41098  4   27 
ENDDATA             12          0                                 41098  4   28 
ENDSUBENT           27          0                                 41098  499999 
SUBENT        41098005   20201010                             419341098  5    1 
BIB                  4          6                                 41098  5    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098  5    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098  5    4 
           (DATA-ERR) Type of error is not explained in article   41098  5    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098  5    6 
           Angles values - from text of the article               41098  5    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098  5    8 
ENDBIB               6          0                                 41098  5    9 
COMMON               2          3                                 41098  5   10 
EN         ERR-DIG                                                41098  5   11 
MEV        NO-DIM                                                 41098  5   12 
 0.140      0.0013                                                41098  5   13 
ENDCOMMON            3          0                                 41098  5   14 
DATA                 3         10                                 41098  5   15 
ANG        DATA       DATA-ERR                                    41098  5   16 
ADEG       NO-DIM     NO-DIM                                      41098  5   17 
 4.5        1.2240    0.0556                                      41098  5   18 
 11.5       1.0549    0.0546                                      41098  5   19 
 20.5       1.2342    0.0525                                      41098  5   20 
 30.        1.1331    0.0556                                      41098  5   21 
 40.        1.2259    0.0515                                      41098  5   22 
 50.        1.2516    0.0546                                      41098  5   23 
 60.        1.1928    0.0659                                      41098  5   24 
 70.        1.1339    0.0494                                      41098  5   25 
 80.        1.0555    0.0505                                      41098  5   26 
 88.        1.0771    0.0742                                      41098  5   27 
ENDDATA             12          0                                 41098  5   28 
ENDSUBENT           27          0                                 41098  599999 
SUBENT        41098006   20201010                             419341098  6    1 
BIB                  4          6                                 41098  6    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098  6    3 
ERR-ANALYS  Quantization error of scale Y - 0.0026 no-dim.        41098  6    4 
           (DATA-ERR) Type of error is not explained in article   41098  6    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098  6    6 
           Angles values - from text of the article               41098  6    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098  6    8 
ENDBIB               6          0                                 41098  6    9 
COMMON               2          3                                 41098  6   10 
EN         ERR-DIG                                                41098  6   11 
MEV        NO-DIM                                                 41098  6   12 
 0.165      0.0039                                                41098  6   13 
ENDCOMMON            3          0                                 41098  6   14 
DATA                 3         10                                 41098  6   15 
ANG        DATA       DATA-ERR                                    41098  6   16 
ADEG       NO-DIM     NO-DIM                                      41098  6   17 
 4.5        1.1294    0.0948                                      41098  6   18 
 11.5       1.2856    0.0922                                      41098  6   19 
 20.5       1.3136    0.0794                                      41098  6   20 
 30.        1.4416    0.0846                                      41098  6   21 
 40.        1.0388    0.0743                                      41098  6   22 
 50.        1.2976    0.0897                                      41098  6   23 
 60.        0.7307    0.0692                                      41098  6   24 
 70.        0.7330    0.0897                                      41098  6   25 
 80.        0.9713    0.0846                                      41098  6   26 
 88.        1.0736    0.0974                                      41098  6   27 
ENDDATA             12          0                                 41098  6   28 
ENDSUBENT           27          0                                 41098  699999 
NOSUBENT      41098007   20180314                             417841098  7    1 
SUBENT        41098008   20201010                             419341098  8    1 
BIB                  4          6                                 41098  8    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098  8    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098  8    4 
           (DATA-ERR) Type of error is not explained in article   41098  8    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098  8    6 
           Angles values - from text of the article               41098  8    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098  8    8 
ENDBIB               6          0                                 41098  8    9 
COMMON               2          3                                 41098  8   10 
EN         ERR-DIG                                                41098  8   11 
MEV        NO-DIM                                                 41098  8   12 
 0.200      0.00027                                               41098  8   13 
ENDCOMMON            3          0                                 41098  8   14 
DATA                 3         10                                 41098  8   15 
ANG        DATA       DATA-ERR                                    41098  8   16 
ADEG       NO-DIM     NO-DIM                                      41098  8   17 
 4.5        1.0564     0.0556                                     41098  8   18 
 11.5       0.9152     0.0670                                     41098  8   19 
 20.5       0.9513     0.0587                                     41098  8   20 
 30.        0.8762     0.0535                                     41098  8   21 
 40.        0.7639     0.0525                                     41098  8   22 
 50.        0.7258     0.0515                                     41098  8   23 
 60.        0.8300     0.0515                                     41098  8   24 
 70.        0.9106     0.0525                                     41098  8   25 
 80.        0.9735     0.0505                                     41098  8   26 
 88.        0.9695     0.0556                                     41098  8   27 
ENDDATA             12          0                                 41098  8   28 
ENDSUBENT           27          0                                 41098  899999 
SUBENT        41098009   20201010                             419341098  9    1 
BIB                  4          6                                 41098  9    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098  9    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098  9    4 
           (DATA-ERR) Type of error is not explained in article   41098  9    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098  9    6 
           Angles values - from text of the article               41098  9    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098  9    8 
ENDBIB               6          0                                 41098  9    9 
COMMON               2          3                                 41098  9   10 
EN         ERR-DIG                                                41098  9   11 
MEV        NO-DIM                                                 41098  9   12 
 0.218      0.00042                                               41098  9   13 
ENDCOMMON            3          0                                 41098  9   14 
DATA                 3         10                                 41098  9   15 
ANG        DATA       DATA-ERR                                    41098  9   16 
ADEG       NO-DIM     NO-DIM                                      41098  9   17 
 4.5        1.1361    0.0520                                      41098  9   18 
 11.5       1.1330    0.0552                                      41098  9   19 
 20.5       1.0862    0.0541                                      41098  9   20 
 30.        1.2498    0.0531                                      41098  9   21 
 40.        1.2384    0.0541                                      41098  9   22 
 50.        0.9738    0.0677                                      41098  9   23 
 60.        1.0645    0.0604                                      41098  9   24 
 70.        1.0437    0.0541                                      41098  9   25 
 80.        0.9625    0.0531                                      41098  9   26 
 88.        0.9959    0.0552                                      41098  9   27 
ENDDATA             12          0                                 41098  9   28 
ENDSUBENT           27          0                                 41098  999999 
SUBENT        41098010   20201010                             419341098 10    1 
BIB                  4          6                                 41098 10    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098 10    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098 10    4 
           (DATA-ERR) Type of error is not explained in article   41098 10    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098 10    6 
           Angles values - from text of the article               41098 10    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098 10    8 
ENDBIB               6          0                                 41098 10    9 
COMMON               2          3                                 41098 10   10 
EN         ERR-DIG                                                41098 10   11 
MEV        NO-DIM                                                 41098 10   12 
 0.36       0.00089                                               41098 10   13 
ENDCOMMON            3          0                                 41098 10   14 
DATA                 3         10                                 41098 10   15 
ANG        DATA       DATA-ERR                                    41098 10   16 
ADEG       NO-DIM     NO-DIM                                      41098 10   17 
 4.5        1.1898    0.0590                                      41098 10   18 
 11.5       1.2799    0.0527                                      41098 10   19 
 20.5       1.2478    0.0496                                      41098 10   20 
 30.        1.2064    0.0538                                      41098 10   21 
 40.        1.2467    0.0465                                      41098 10   22 
 50.        1.1991    0.0465                                      41098 10   23 
 60.        1.1484    0.0476                                      41098 10   24 
 70.        1.0542    0.0496                                      41098 10   25 
 80.        1.0283    0.0496                                      41098 10   26 
 88.        1.0024    0.0476                                      41098 10   27 
ENDDATA             12          0                                 41098 10   28 
ENDSUBENT           27          0                                 41098 1099999 
SUBENT        41098011   20201010                             419341098 11    1 
BIB                  4          6                                 41098 11    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098 11    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098 11    4 
           (DATA-ERR) Type of error is not explained in article   41098 11    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098 11    6 
           Angles values - from text of the article               41098 11    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098 11    8 
ENDBIB               6          0                                 41098 11    9 
COMMON               2          3                                 41098 11   10 
EN         ERR-DIG                                                41098 11   11 
MEV        NO-DIM                                                 41098 11   12 
 0.42      0.00042                                                41098 11   13 
ENDCOMMON            3          0                                 41098 11   14 
DATA                 3         10                                 41098 11   15 
ANG        DATA       DATA-ERR                                    41098 11   16 
ADEG       NO-DIM     NO-DIM                                      41098 11   17 
 4.5        1.0779    0.0362                                      41098 11   18 
 11.5       1.0447    0.0414                                      41098 11   19 
 20.5       1.1287    0.0424                                      41098 11   20 
 30.        1.0841    0.0424                                      41098 11   21 
 40.        1.1369    0.0414                                      41098 11   22 
 50.        1.0644    0.0424                                      41098 11   23 
 60.        1.0540    0.0404                                      41098 11   24 
 70.        0.9909    0.0393                                      41098 11   25 
 80.        1.0084    0.0383                                      41098 11   26 
 88.        1.0167    0.0404                                      41098 11   27 
ENDDATA             12          0                                 41098 11   28 
ENDSUBENT           27          0                                 41098 1199999 
SUBENT        41098012   20201010                             419341098 12    1 
BIB                  4          6                                 41098 12    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098 12    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098 12    4 
           (DATA-ERR) Type of error is not explained in article   41098 12    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098 12    6 
           Angles values - from text of the article               41098 12    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098 12    8 
ENDBIB               6          0                                 41098 12    9 
COMMON               2          3                                 41098 12   10 
EN         ERR-DIG                                                41098 12   11 
MEV        NO-DIM                                                 41098 12   12 
 0.47       0.0011                                                41098 12   13 
ENDCOMMON            3          0                                 41098 12   14 
DATA                 3         10                                 41098 12   15 
ANG        DATA       DATA-ERR                                    41098 12   16 
ADEG       NO-DIM     NO-DIM                                      41098 12   17 
 4.5        1.2367    0.0348                                      41098 12   18 
 11.5       1.1515    0.0492                                      41098 12   19 
 20.5       1.1638    0.0369                                      41098 12   20 
 30.        1.2181    0.0389                                      41098 12   21 
 40.        1.2118    0.0369                                      41098 12   22 
 50.        1.1205    0.0369                                      41098 12   23 
 60.        1.0876    0.0369                                      41098 12   24 
 70.        1.0546    0.0379                                      41098 12   25 
 80.        1.0279    0.0338                                      41098 12   26 
 88.        1.0135    0.0358                                      41098 12   27 
ENDDATA             12          0                                 41098 12   28 
ENDSUBENT           27          0                                 41098 1299999 
SUBENT        41098013   20201010                             419341098 13    1 
BIB                  4          6                                 41098 13    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098 13    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098 13    4 
           (DATA-ERR) Type of error is not explained in article   41098 13    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098 13    6 
           Angles values - from text of the article               41098 13    7 
HISTORY    (20201010A) Code PRE was deleted from Reaction.        41098 13    8 
ENDBIB               6          0                                 41098 13    9 
COMMON               2          3                                 41098 13   10 
EN         ERR-DIG                                                41098 13   11 
MEV        NO-DIM                                                 41098 13   12 
 0.55       0.0012                                                41098 13   13 
ENDCOMMON            3          0                                 41098 13   14 
DATA                 3         10                                 41098 13   15 
ANG        DATA       DATA-ERR                                    41098 13   16 
ADEG       NO-DIM     NO-DIM                                      41098 13   17 
 4.5        1.1304    0.0369                                      41098 13   18 
 11.5       1.1755    0.0369                                      41098 13   19 
 20.5       1.0770    0.0379                                      41098 13   20 
 30.        1.0729    0.0328                                      41098 13   21 
 40.        1.0195    0.0348                                      41098 13   22 
 50.        1.0585    0.0307                                      41098 13   23 
 60.        1.0390    0.0307                                      41098 13   24 
 70.        1.0092    0.0338                                      41098 13   25 
 80.        0.9989    0.0328                                      41098 13   26 
 88.        1.0009    0.0246                                      41098 13   27 
ENDDATA             12          0                                 41098 13   28 
ENDSUBENT           27          0                                 41098 1399999 
SUBENT        41098014   20201010                             419341098 14    1 
BIB                  4          6                                 41098 14    2 
REACTION   (94-PU-242(N,F),,DA,FF,RSD)                            41098 14    3 
ERR-ANALYS  Quantization error of scale Y - 0.0010 no-dim.        41098 14    4 
           (DATA-ERR) Type of error is not explained in article   41098 14    5 
STATUS     (CURVE)  Fig.2 of Sov.Nucl.Phys.,v.52,p.419,1990       41098 14    6 
           Angles values - from text of the article               41098 14    7 
