ENTRY            20379   20170430                             226120379  0    1 
SUBENT        20379001   20170430                             226120379  1    1 
BIB                 10         15                                 20379  1    2 
INSTITUTE  (2ZZZGEL)                                              20379  1    3 
REFERENCE  (J,NP,84,239,1966)                                     20379  1    4 
           (W,JACQUOT,196607)letter to NDCC.                      20379  1    5 
AUTHOR     (A.Jacquot,C.Rousseau)                                 20379  1    6 
TITLE       Fast neutron scattering cross sections of iron        20379  1    7 
FACILITY   (VDG,2ZZZGEL)    Van de Graaff                         20379  1    8 
INC-SOURCE (P-T)    Proton-tritium                                20379  1    9 
METHOD     (TOF)    Time-of-flight                                20379  1   10 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 20379  1   11 
MONIT-REF  (,J.L.Gammel,B,FAST N.PH.,2230,1963) Part II           20379  1   12 
HISTORY    (19660919C)                                            20379  1   13 
           (19710513T)  from NEUDADA file                         20379  1   14 
           (20170430A) SD:Updated to new date formats,lower case. 20379  1   15 
           REACTION code in Subents 002-004,006 update.           20379  1   16 
           Subent 002 deleted (data are given for H(n,n) reaction)20379  1   17 
ENDBIB              15          0                                 20379  1   18 
NOCOMMON             0          0                                 20379  1   19 
ENDSUBENT           18          0                                 20379  199999 
NOSUBENT      20379002   20170430                             226120379  2    1 
SUBENT        20379003   20170430                             226120379  3    1 
BIB                  4          6                                 20379  3    2 
REACTION   (26-FE-0(N,EL)26-FE-0,,DA)                             20379  3    3 
ERR-ANALYS (DATA-ERR) No information                              20379  3    4 
STATUS     (TABLE) Data from priv.comm. Jacquot (7/1966).         20379  3    5 
HISTORY    (19710513T)  from NEUDADA file                         20379  3    6 
           (20170430A) SD: SF4=Fe-0 was added to REACTION code.   20379  3    7 
            Meaningless zeros were deleted from the values.       20379  3    8 
ENDBIB               6          0                                 20379  3    9 
COMMON               1          3                                 20379  3   10 
DATA-ERR                                                          20379  3   11 
PER-CENT                                                          20379  3   12 
  6.                                                              20379  3   13 
ENDCOMMON            3          0                                 20379  3   14 
DATA                 4        264                                 20379  3   15 
       0.73     -0.875      266.5       5.04                      20379  3   53 
       0.73    -0.8125      243.0       5.04                      20379  3   54 
       0.73      -0.75      225.0       5.04                      20379  3   55 
       0.73    -0.6875      211.0       5.04                      20379  3   56 
       0.73     -0.625      198.0       5.04                      20379  3   57 
       0.73    -0.5625      186.0       5.04                      20379  3   58 
       0.73      -0.50      177.0       5.04                      20379  3   59 
       0.73    -0.4375      171.0       5.04                      20379  3   60 
       0.73     -0.375      168.0       5.04                      20379  3   61 
       0.73    -0.3125      165.0       5.04                      20379  3   62 
       0.73      -0.25      164.0       5.04                      20379  3   63 
       0.73    -0.1875      163.5       5.04                      20379  3   64 
       0.73     -0.125      164.0       5.04                      20379  3   65 
       0.73    -0.0625      165.0       5.04                      20379  3   66 
       0.73        0.0      167.0       5.04                      20379  3   67 
       0.73     0.0625      171.5       5.04                      20379  3   68 
       0.73      0.125      179.5       5.04                      20379  3   69 
       0.73     0.1875      189.0       5.04                      20379  3   70 
       0.73       0.25      200.0       5.04                      20379  3   71 
       0.73     0.3125      214.0       5.04                      20379  3   72 
       0.73      0.375      231.0       5.04                      20379  3   73 
       0.73     0.4375      249.5       5.04                      20379  3   74 
       0.73       0.50      268.5       5.04                      20379  3   75 
       0.73     0.5625      290.0       5.04                      20379  3   76 
       0.73      0.625      314.0       5.04                      20379  3   77 
       0.73     0.6875      344.0       5.04                      20379  3   78 
       0.73       0.75      378.5       5.04                      20379  3   79 
       0.73     0.8125      415.0       5.04                      20379  3   80 
       0.73      0.875      460.5       5.04                      20379  3   81 
       0.73     0.9375      518.5       5.04                      20379  3   82 
       0.73        1.0      589.5       5.04                      20379  3   83 
       1.00       -1.0      136.4       4.26                      20379  3   84 
       1.00    -0.9375      131.7       4.26                      20379  3   85 
       1.00     -0.875      124.4       4.26                      20379  3   86 
       1.00    -0.8125      120.7       4.26                      20379  3   87 
       1.00      -0.75      115.7       4.26                      20379  3   88 
       1.00    -0.6875      109.7       4.26                      20379  3   89 
       1.00     -0.625      104.7       4.26                      20379  3   90 
       1.00    -0.5625       98.7       4.26                      20379  3   91 
       1.00       -0.5       94.7       4.26                      20379  3   92 
       1.00    -0.4375       90.6       4.26                      20379  3   93 
       1.00     -0.375       86.5       4.26                      20379  3   94 
       1.00    -0.3125       81.2       4.26                      20379  3   95 
       1.00      -0.25       75.2       4.26                      20379  3   96 
       1.00    -0.1875      70.53       4.26                      20379  3   97 
       1.00     -0.125       69.0       4.26                      20379  3   98 
       1.00    -0.0625       69.9       4.26                      20379  3   99 
       1.00        0.0       72.4       4.26                      20379  3  100 
       1.00     0.0625       77.7       4.26                      20379  3  101 
       1.00      0.125       84.6       4.26                      20379  3  102 
       1.00     0.1875       92.8       4.26                      20379  3  103 
       1.00       0.25      101.6       4.26                      20379  3  104 
       1.00     0.3125      110.6       4.26                      20379  3  105 
       1.00      0.375      123.5       4.26                      20379  3  106 
       1.00     0.4375      139.5       4.26                      20379  3  107 
       1.00       0.50      164.3       4.26                      20379  3  108 
       1.00     0.5625      187.1       4.26                      20379  3  109 
       1.00      0.625      219.1       4.26                      20379  3  110 
       1.00     0.6875      256.1       4.26                      20379  3  111 
       1.00       0.75      298.7       4.26                      20379  3  112 
       1.00     0.8125      343.6       4.26                      20379  3  113 
       1.00      0.875      408.5       4.26                      20379  3  114 
       1.00     0.9375      493.1       4.26                      20379  3  115 
       1.00        1.0      647.6       4.26                      20379  3  116 
       1.26       -1.0      283.7       3.76                      20379  3  117 
       1.26    -0.9375      256.4       3.76                      20379  3  118 
       1.26     -0.875      231.8       3.76                      20379  3  119 
       1.26    -0.8125      212.8       3.76                      20379  3  120 
       1.26      -0.75      194.8       3.76                      20379  3  121 
       1.26    -0.6875      178.5       3.76                      20379  3  122 
       1.26     -0.625      165.0       3.76                      20379  3  123 
       1.26    -0.5625      149.8       3.76                      20379  3  124 
       1.26      -0.50      137.4       3.76                      20379  3  125 
       1.26    -0.4375      125.6       3.76                      20379  3  126 
       1.26     -0.375      115.6       3.76                      20379  3  127 
       1.26    -0.3125      105.9       3.76                      20379  3  128 
       1.26      -0.25       97.6       3.76                      20379  3  129 
       1.26    -0.1875       89.6       3.76                      20379  3  130 
       1.26     -0.125       83.0       3.76                      20379  3  131 
       1.26    -0.0625       78.2       3.76                      20379  3  132 
       1.26        0.0       76.1       3.76                      20379  3  133 
       1.26     0.0625       75.8       3.76                      20379  3  134 
       1.26      0.125       76.1       3.76                      20379  3  135 
       1.26     0.1875       77.5       3.76                      20379  3  136 
       1.26       0.25       81.3       3.76                      20379  3  137 
       1.26     0.3125       87.2       3.76                      20379  3  138 
       1.26      0.375       95.5       3.76                      20379  3  139 
       1.26     0.4375      109.7       3.76                      20379  3  140 
       1.26        0.5      129.7       3.76                      20379  3  141 
       1.26     0.5625      156.0       3.76                      20379  3  142 
       1.26      0.625      192.4       3.76                      20379  3  143 
       1.26     0.6875      232.5       3.76                      20379  3  144 
       1.26       0.75      281.7       3.76                      20379  3  145 
       1.26     0.8125      337.0       3.76                      20379  3  146 
       1.26      0.875      403.8       3.76                      20379  3  147 
       1.26     0.9375      487.9       3.76                      20379  3  148 
       1.26        1.0      607.3       3.76                      20379  3  149 
       1.51       -1.0      179.9        3.4                      20379  3  150 
       1.51    -0.9375      164.1        3.4                      20379  3  151 
       1.51     -0.875      151.6        3.4                      20379  3  152 
       1.51    -0.8125      140.8        3.4                      20379  3  153 
       1.51      -0.75      131.9        3.4                      20379  3  154 
       1.51    -0.6875      124.7        3.4                      20379  3  155 
       1.51     -0.625      117.4        3.4                      20379  3  156 
       1.51    -0.5625      113.5        3.4                      20379  3  157 
       1.51      -0.50      101.0        3.4                      20379  3  158 
       1.51    -0.4375       93.4        3.4                      20379  3  159 
       1.51     -0.375       86.8        3.4                      20379  3  160 
       1.51    -0.3125       79.6        3.4                      20379  3  161 
       1.51      -0.25       71.4        3.4                      20379  3  162 
       1.51    -0.1875       62.5        3.4                      20379  3  163 
       1.51     -0.125       55.9        3.4                      20379  3  164 
       1.51    -0.0625       51.6        3.4                      20379  3  165 
       1.51        0.0       50.0        3.4                      20379  3  166 
       1.51     0.0625       50.3        3.4                      20379  3  167 
       1.51      0.125       51.0        3.4                      20379  3  168 
       1.51     0.1875       54.9        3.4                      20379  3  169 
       1.51       0.25       61.2        3.4                      20379  3  170 
       1.51     0.3125       71.7        3.4                      20379  3  171 
       1.51      0.375       84.5        3.4                      20379  3  172 
       1.51     0.4375      105.9        3.4                      20379  3  173 
       1.51        0.5      129.3        3.4                      20379  3  174 
       1.51     0.5625      164.8        3.4                      20379  3  175 
       1.51      0.625      209.9        3.4                      20379  3  176 
       1.51     0.6875      263.5        3.4                      20379  3  177 
       1.51       0.75      324.3        3.4                      20379  3  178 
       1.51     0.8125      404.9        3.4                      20379  3  179 
       1.51      0.875      503.9        3.4                      20379  3  180 
       1.51     0.9375      652.0        3.4                      20379  3  181 
       1.51        1.0      885.8        3.4                      20379  3  182 
       1.77       -1.0      165.8       3.11                      20379  3  183 
       1.77    -0.9375      159.9       3.11                      20379  3  184 
       1.77     -0.875      155.4       3.11                      20379  3  185 
       1.77    -0.8125      149.8       3.11                      20379  3  186 
       1.77      -0.75      144.9       3.11                      20379  3  187 
       1.77    -0.6875      139.0       3.11                      20379  3  188 
       1.77     -0.625      133.1       3.11                      20379  3  189 
       1.77    -0.5625      128.2       3.11                      20379  3  190 
       1.77      -0.50      120.9       3.11                      20379  3  191 
       1.77    -0.4375      115.0       3.11                      20379  3  192 
       1.77     -0.375      108.7       3.11                      20379  3  193 
       1.77    -0.3125      101.7       3.11                      20379  3  194 
       1.77      -0.25       96.5       3.11                      20379  3  195 
       1.77    -0.1875       88.8       3.11                      20379  3  196 
       1.77     -0.125       82.9       3.11                      20379  3  197 
       1.77    -0.0625       75.9       3.11                      20379  3  198 
       1.77        0.0       69.0       3.11                      20379  3  199 
       1.77     0.0625       63.8       3.11                      20379  3  200 
       1.77      0.125       59.9       3.11                      20379  3  201 
       1.77     0.1875       58.9       3.11                      20379  3  202 
       1.77       0.25       62.4       3.11                      20379  3  203 
       1.77     0.3125       70.0       3.11                      20379  3  204 
       1.77      0.375       81.2       3.11                      20379  3  205 
       1.77     0.4375       97.9       3.11                      20379  3  206 
       1.77       0.50      126.6       3.11                      20379  3  207 
       1.77     0.5625      157.5       3.11                      20379  3  208 
       1.77      0.625      203.8       3.11                      20379  3  209 
       1.77     0.6875      262.7       3.11                      20379  3  210 
       1.77       0.75      333.1       3.11                      20379  3  211 
       1.77     0.8125      421.6       3.11                      20379  3  212 
       1.77      0.875      535.9       3.11                      20379  3  213 
       1.77     0.9375      684.3       3.11                      20379  3  214 
       1.77        1.0      881.5       3.11                      20379  3  215 
       2.03       -1.0      154.2       2.88                      20379  3  216 
       2.03    -0.9375      145.1       2.88                      20379  3  217 
       2.03     -0.875      140.1       2.88                      20379  3  218 
       2.03    -0.8125      134.8       2.88                      20379  3  219 
       2.03      -0.75      129.9       2.88                      20379  3  220 
       2.03    -0.6875      125.0       2.88                      20379  3  221 
       2.03     -0.625      120.1       2.88                      20379  3  222 
       2.03    -0.5625      115.1       2.88                      20379  3  223 
       2.03      -0.50      111.4       2.88                      20379  3  224 
       2.03    -0.4375      104.9       2.88                      20379  3  225 
       2.03     -0.375       98.1       2.88                      20379  3  226 
       2.03    -0.3125       90.1       2.88                      20379  3  227 
       2.03      -0.25       82.9       2.88                      20379  3  228 
       2.03    -0.1875       76.1       2.88                      20379  3  229 
       2.03     -0.125       69.7       2.88                      20379  3  230 
       2.03    -0.0625       63.6       2.88                      20379  3  231 
       2.03        0.0       59.5       2.88                      20379  3  232 
       2.03     0.0625       55.7       2.88                      20379  3  233 
       2.03      0.125       54.5       2.88                      20379  3  234 
       2.03     0.1875       55.3       2.88                      20379  3  235 
       2.03       0.25       59.5       2.88                      20379  3  236 
       2.03     0.3125       68.9       2.88                      20379  3  237 
       2.03      0.375       87.1       2.88                      20379  3  238 
       2.03     0.4375      117.4       2.88                      20379  3  239 
       2.03       0.50      150.0       2.88                      20379  3  240 
       2.03     0.5625      204.9       2.88                      20379  3  241 
       2.03      0.625      260.2       2.88                      20379  3  242 
       2.03     0.6875      338.2       2.88                      20379  3  243 
       2.03       0.75      418.9       2.88                      20379  3  244 
       2.03     0.8125      507.2       2.88                      20379  3  245 
       2.03      0.875      633.3       2.88                      20379  3  246 
       2.03     0.9375      785.2       2.88                      20379  3  247 
       2.03        1.0     1000.0       2.88                      20379  3  248 
       2.28       -1.0      175.0       2.69                      20379  3  249 
       2.28    -0.9375      153.5       2.69                      20379  3  250 
       2.28     -0.875      140.4       2.69                      20379  3  251 
       2.28    -0.8125      136.5       2.69                      20379  3  252 
       2.28      -0.75      120.8       2.69                      20379  3  253 
       2.28    -0.6875      114.2       2.69                      20379  3  254 
       2.28     -0.625      110.4       2.69                      20379  3  255 
       2.28    -0.5625      107.7       2.69                      20379  3  256 
       2.28      -0.50      104.6       2.69                      20379  3  257 
       2.28    -0.4375       98.5       2.69                      20379  3  258 
       2.28     -0.375       91.1       2.69                      20379  3  259 
       2.28    -0.3125       84.6       2.69                      20379  3  260 
       2.28      -0.25       78.1       2.69                      20379  3  261 
       2.28    -0.1875       72.3       2.69                      20379  3  262 
       2.28     -0.125       67.7       2.69                      20379  3  263 
       2.28    -0.0625       63.5       2.69                      20379  3  264 
       2.28        0.0       57.3       2.69                      20379  3  265 
       2.28     0.0625       53.1       2.69                      20379  3  266 
       2.28      0.125       50.4       2.69                      20379  3  267 
       2.28     0.1875       49.6       2.69                      20379  3  268 
       2.28       0.25       52.3       2.69                      20379  3  269 
       2.28     0.3125       59.2       2.69                      20379  3  270 
       2.28      0.375       77.3       2.69                      20379  3  271 
       2.28     0.4375      106.5       2.69                      20379  3  272 
       2.28       0.50      138.8       2.69                      20379  3  273 
       2.28     0.5625      183.8       2.69                      20379  3  274 
       2.28      0.625       245.       2.69                      20379  3  275 
       2.28     0.6875      329.2       2.69                      20379  3  276 
       2.28       0.75      441.5       2.69                      20379  3  277 
       2.28     0.8125      588.8       2.69                      20379  3  278 
       2.28      0.875      728.1       2.69                      20379  3  279 
       2.28     0.9375      875.4       2.69                      20379  3  280 
       2.28         1.      987.7       2.69                      20379  3  281 
ENDDATA            266          0                                 20379  3  282 
ENDSUBENT          281          0                                 20379  399999 
SUBENT        20379004   20170430                             226120379  4    1 
BIB                  3          8                                 20379  4    2 
REACTION   (26-FE-0(N,EL)26-FE-0,,DA,,LEG)                        20379  4    3 
STATUS     (TABLE) Tbl. 1 from Nucl.Phys.84(1966)239.             20379  4    4 
            A0 corrected, see priv.comm. Jacquot (7/1966).        20379  4    5 
           (DEP,20379003)   Diff. cr.ect.                         20379  4    6 
HISTORY    (19710513T)  from NEUDADA file                         20379  4    7 
           (20170430A) SD: SF4=Fe-0 was added to REACTION code.   20379  4    8 
            Meaningless zeros were deleted from the values.       20379  4    9 
            EN-RSL -> EN-ERR (no description of the uncertainty). 20379  4   10 
ENDBIB               8          0                                 20379  4   11 
NOCOMMON             0          0                                 20379  4   12 
DATA                 4         48                                 20379  4   13 
EN         EN-ERR     NUMBER     DATA                             20379  4   14 
MEV        MEV        NO-DIM     MB/SR                            20379  4   15 
       0.45       0.14         0.      278.9                      20379  4   16 
       0.45       0.14         1.      116.7                      20379  4   17 
       0.45       0.14         2.       73.7                      20379  4   18 
       0.45       0.14         3.        3.8                      20379  4   19 
       0.45       0.14         4.        6.9                      20379  4   20 
       0.45       0.14         5.       -1.8                      20379  4   21 
       0.73       0.13         0.      250.0                      20379  4   22 
       0.73       0.13         1.      106.1                      20379  4   23 
       0.73       0.13         2.      176.9                      20379  4   24 
       0.73       0.13         3.       22.4                      20379  4   25 
       0.73       0.13         4.       20.6                      20379  4   26 
       0.73       0.13         5.        0.8                      20379  4   27 
       1.00       0.12         0.      156.4                      20379  4   28 
       1.00       0.12         1.      137.3                      20379  4   29 
       1.00       0.12         2.      180.6                      20379  4   30 
       1.00       0.12         3.       79.3                      20379  4   31 
       1.00       0.12         4.       22.3                      20379  4   32 
       1.00       0.12         5.       11.0                      20379  4   33 
       1.26       0.11         0.      173.8                      20379  4   34 
       1.26       0.11         1.       67.0                      20379  4   35 
       1.26       0.11         2.      224.9                      20379  4   36 
       1.26       0.11         3.       84.0                      20379  4   37 
       1.26       0.11         4.       40.8                      20379  4   38 
       1.26       0.11         5.        8.7                      20379  4   39 
       1.51       0.10         0.      163.7                      20379  4   40 
       1.51       0.10         1.      153.3                      20379  4   41 
       1.51       0.10         2.      264.0                      20379  4   42 
       1.51       0.10         3.      141.8                      20379  4   43 
       1.51       0.10         4.       52.1                      20379  4   44 
       1.51       0.10         5.       13.2                      20379  4   45 
       1.77       0.10         0.      174.9                      20379  4   46 
       1.77       0.10         1.      155.9                      20379  4   47 
       1.77       0.10         2.      262.8                      20379  4   48 
       1.77       0.10         3.      175.6                      20379  4   49 
       1.77       0.10         4.       68.3                      20379  4   50 
       1.77       0.10         5.       12.6                      20379  4   51 
       2.03       0.10         0.      188.6                      20379  4   52 
       2.03       0.10         1.      211.7                      20379  4   53 
       2.03       0.10         2.      311.8                      20379  4   54 
       2.03       0.10         3.      197.6                      20379  4   55 
       2.03       0.10         4.       68.0                      20379  4   56 
       2.03       0.10         5.        4.8                      20379  4   57 
       2.28       0.10         0.      190.7                      20379  4   58 
       2.28       0.10         1.      227.8                      20379  4   59 
       2.28       0.10         2.      342.3                      20379  4   60 
       2.28       0.10         3.      220.0                      20379  4   61 
       2.28       0.10         4.       97.7                      20379  4   62 
       2.28       0.10         5.        9.0                      20379  4   63 
ENDDATA             50          0                                 20379  4   64 
ENDSUBENT           63          0                                 20379  499999 
SUBENT        20379005   20170430                             226120379  5    1 
BIB                  5         11                                 20379  5    2 
REACTION   (26-FE-0(N,INL)26-FE-0,PAR,SIG)                        20379  5    3 
EN-SEC     (E-LVL,26-FE-0) Contribution of 2.08 MeV Fe-56 level   20379  5    4 
            could not be measured due to the detector threshold   20379  5    5 
            set to ~200 keV"                                      20379  5    6 
ERR-ANALYS (DATA-ERR) No information                              20379  5    7 
STATUS     (TABLE) Tbl. 1 from Nucl.Phys.84(1966)239.             20379  5    8 
           (DEP,20379006) Diff. cr.sect.                          20379  5    9 
HISTORY    (19710513T)  From NEUDADA file                         20379  5   10 
           (20170430U) SD: Meaningless zeros were deleted         20379  5   11 
            from the values. E-LVL-MAX was added. SF5=PAR added.  20379  5   12 
            EN-RSL -> EN-ERR (no description of the uncertainty). 20379  5   13 
ENDBIB              11          0                                 20379  5   14 
COMMON               1          3                                 20379  5   15 
E-LVL-MAX                                                         20379  5   16 
MEV                                                               20379  5   17 
  2.0                                                             20379  5   18 
ENDCOMMON            3          0                                 20379  5   19 
DATA                 4          5                                 20379  5   20 
EN         EN-ERR     DATA       DATA-ERR                         20379  5   21 
MEV        MEV        B          B                                20379  5   22 
       1.26       0.11       0.50       0.05                      20379  5   23 
       1.51       0.10       0.78       0.05                      20379  5   24 
       1.77       0.10       0.66       0.04                      20379  5   25 
       2.03       0.10       0.87       0.05                      20379  5   26 
       2.28       0.10       0.84       0.05                      20379  5   27 
ENDDATA              7          0                                 20379  5   28 
ENDSUBENT           27          0                                 20379  599999 
SUBENT        20379006   20170430                             226120379  6    1 
BIB                  4          7                                 20379  6    2 
REACTION   (26-FE-0(N,INL)26-FE-0,PAR,DA)                         20379  6    3 
            contribution of 2.08 MeV level not included.          20379  6    4 
ERR-ANALYS (DATA-ERR) No information                              20379  6    5 
STATUS     (TABLE) Data from priv.comm. Jacquot (7/1966).         20379  6    6 
HISTORY    (19710513T)  from NEUDADA file                         20379  6    7 
           (20170430U) SD: Meaningless zeros were deleted         20379  6    8 
            from the values.                                      20379  6    9 
ENDBIB               7          0                                 20379  6   10 
COMMON               2          3                                 20379  6   11 
E-LVL-MAX  DATA-ERR                                               20379  6   12 
MEV        PER-CENT                                               20379  6   13 
    2.0        6.                                                 20379  6   14 
ENDCOMMON            3          0                                 20379  6   15 
DATA                 4         63                                 20379  6   16 
EN         COS        DATA       MONIT                            20379  6   17 
MEV        NO-DIM     MB/SR      B                                20379  6   18 
       1.26     -0.788       37.6       3.76                      20379  6   19 
       1.26    -0.7071       37.6       3.76                      20379  6   20 
       1.26    -0.5736       38.4       3.76                      20379  6   21 
       1.26     -0.342       35.9       3.76                      20379  6   22 
       1.26    -0.1736       38.5       3.76                      20379  6   23 
       1.26        0.0       42.0       3.76                      20379  6   24 
       1.26     0.1736       39.4       3.76                      20379  6   25 
       1.26      0.342       42.0       3.76                      20379  6   26 
       1.26       0.50       43.8       3.76                      20379  6   27 
       1.26     0.6428       42.9       3.76                      20379  6   28 
       1.26      0.766       45.5       3.76                      20379  6   29 
       1.26      0.866       48.1       3.76                      20379  6   30 
       1.26     0.9397       50.7       3.76                      20379  6   31 
       1.51     -0.788       61.2       3.40                      20379  6   32 
       1.51    -0.6428       59.4       3.40                      20379  6   33 
       1.51      -0.50       57.6       3.40                      20379  6   34 
       1.51     -0.342       58.5       3.40                      20379  6   35 
       1.51    -0.1736       59.4       3.40                      20379  6   36 
       1.51        0.0       63.0       3.40                      20379  6   37 
       1.51     0.1736       65.7       3.40                      20379  6   38 
       1.51      0.342       70.2       3.40                      20379  6   39 
       1.51       0.50       63.0       3.40                      20379  6   40 
       1.51     0.6428       67.5       3.40                      20379  6   41 
       1.51      0.766       70.2       3.40                      20379  6   42 
       1.51      0.866       68.4       3.40                      20379  6   43 
       1.51     0.9397       64.8       3.40                      20379  6   44 
       1.77     -0.788       42.2       3.11                      20379  6   45 
       1.77    -0.7071       41.4       3.11                      20379  6   46 
       1.77      -0.50       44.9       3.11                      20379  6   47 
       1.77    -0.2588       46.6       3.11                      20379  6   48 
       1.77        0.0       49.3       3.11                      20379  6   49 
       1.77     0.1736       50.2       3.11                      20379  6   50 
       1.77      0.342       51.0       3.11                      20379  6   51 
       1.77       0.50       51.9       3.11                      20379  6   52 
       1.77     0.6428       55.4       3.11                      20379  6   53 
       1.77     0.7071       52.8       3.11                      20379  6   54 
       1.77      0.766       55.4       3.11                      20379  6   55 
       1.77      0.866       55.4       3.11                      20379  6   56 
       1.77     0.9397       52.8       3.11                      20379  6   57 
       2.03     -0.788       62.8       2.88                      20379  6   58 
       2.03    -0.6428       63.6       2.88                      20379  6   59 
       2.03      -0.50       68.0       2.88                      20379  6   60 
       2.03     -0.342       67.9       2.88                      20379  6   61 
       2.03    -0.1736       69.7       2.88                      20379  6   62 
       2.03        0.0       72.2       2.88                      20379  6   63 
       2.03     0.1736       71.4       2.88                      20379  6   64 
       2.03      0.342       71.4       2.88                      20379  6   65 
       2.03       0.50       73.9       2.88                      20379  6   66 
       2.03     0.6428       73.1       2.88                      20379  6   67 
       2.03      0.766       74.0       2.88                      20379  6   68 
       2.03      0.866       71.4       2.88                      20379  6   69 
       2.03     0.9397       66.2       2.88                      20379  6   70 
       2.28     -0.788       66.0       2.69                      20379  6   71 
       2.28    -0.6428       70.4       2.69                      20379  6   72 
       2.28      -0.50       73.0       2.69                      20379  6   73 
       2.28     -0.342       64.2       2.69                      20379  6   74 
       2.28        0.0       61.6       2.69                      20379  6   75 
       2.28     0.1736       64.2       2.69                      20379  6   76 
       2.28      0.342       65.1       2.69                      20379  6   77 
       2.28     0.5736       66.8       2.69                      20379  6   78 
       2.28      0.766       73.9       2.69                      20379  6   79 
       2.28      0.866       70.4       2.69                      20379  6   80 
       2.28     0.9397       73.9       2.69                      20379  6   81 
ENDDATA             65          0                                 20379  6   82 
ENDSUBENT           81          0                                 20379  699999 
ENDENTRY             6          0                                 2037999999999 
