ENTRY            23780   20220209                             230823780  0    1 
SUBENT        23780001   20220209                             230823780  1    1 
BIB                 12         40                                 23780  1    2 
TITLE      Isotopic distributions of thermal-neutron-induced      23780  1    3 
           fission fragments of near-symmetric fission of         23780  1    4 
           239,241Pu determined using calorimetric low-temperature23780  1    5 
           detectors                                              23780  1    6 
AUTHOR     (S.Dubey, A.Echler, P.Egelhof, P.Grabitz,              23780  1    7 
            W.Lauterfeld, M.Mutterer, S.Stolte, A.Blanc,          23780  1    8 
            U.Koester, O.Serot, G.Kessedjian, S.Kraft-Bermuth,    23780  1    9 
            P.Scholz, S.Bishop, Jose M.Gomez-Guzman,              23780  1   10 
            F.Goennenwein)                                        23780  1   11 
INSTITUTE  (2GERMNZ,2GERGSI,2FR ILL,2FR CAD,2FR GRE,2GERJLU,      23780  1   12 
           2GERMUN,2GERTUE)                                       23780  1   13 
REFERENCE  (J,PR/C,104,034621,2021)                               23780  1   14 
           #doi:10.1103/PhysRevC.104.034621                       23780  1   15 
FACILITY   (REAC,2FR ILL)                                         23780  1   16 
INC-SOURCE (REAC)                                                 23780  1   17 
DETECTOR   (SPEC) The LOHENGRIN spectrometer is a parabola mass   23780  1   18 
           spectrometer for separation of the ionized fission     23780  1   19 
           fragments with respect to their mass over ionic charge 23780  1   20 
           and velocity. For the nuclear charge identification    23780  1   21 
           the passive absorber method with a novel detector      23780  1   22 
           technology of calorimetric low temperature detectors   23780  1   23 
           CLTDs measuring the residual energy after passage      23780  1   24 
           through SiN absorber foils is applied.                 23780  1   25 
METHOD     (ASEP)                                                 23780  1   26 
           (EDEG) 4 um thick SiN degrader foil stack              23780  1   27 
ANALYSIS   (UNFLD) The residual energy spectra of mass and energy 23780  1   28 
           separated fragments from the LOHENGRIN spectrometer    23780  1   29 
           are fitted with a sum of Gaussians to determine the    23780  1   30 
           relative yields for the different nuclear charges.     23780  1   31 
ERR-ANALYS (ERR-T) Total uncertainties with contributions from    23780  1   32 
           the following statistical and systematic               23780  1   33 
           uncertainties:                                         23780  1   34 
            - statistical uncertainty of the Gaussian fit.        23780  1   35 
           (ERR-1,,0.6) uncertainty of the thermal neutron flux   23780  1   36 
           instability                                            23780  1   37 
           (ERR-2,,1.3) systematic uncertainty due to the         23780  1   38 
           approximation used for fractional independent yield    23780  1   39 
           calculations                                           23780  1   40 
STATUS     (APRVD) Approved by S.Dubey 16 February 2022.          23780  1   41 
HISTORY    (20220209C) VS.                                        23780  1   42 
ENDBIB              40          0                                 23780  1   43 
COMMON               1          3                                 23780  1   44 
EN-DUMMY                                                          23780  1   45 
EV                                                                23780  1   46 
     0.0253                                                       23780  1   47 
ENDCOMMON            3          0                                 23780  1   48 
ENDSUBENT           47          0                                 23780  199999 
SUBENT        23780002   20220209                             230823780  2    1 
BIB                  3          6                                 23780  2    2 
REACTION   (94-PU-241(N,F)ELEM/MASS,IND,FY,,FRC/MXW)              23780  2    3 
SAMPLE     (94-PU-241,ENR=0.711)                                  23780  2    4 
           The 241Pu target had an effective area of 7 x 0.5 cm2, 23780  2    5 
           was 24 ug/cm2 thick, and was covered by a 0.25 um      23780  2    6 
           thick Ni foil.                                         23780  2    7 
STATUS     (TABLE) Table III of Phys.Rev.C104(034621)2021         23780  2    8 
ENDBIB               6          0                                 23780  2    9 
NOCOMMON             0          0                                 23780  2   10 
DATA                 4         90                                 23780  2   11 
        42.       109.      0.034      0.017                      23780  2   82 
        43.       104.      0.046      0.012                      23780  2   83 
        43.       105.      0.126      0.018                      23780  2   84 
        43.       106.      0.250      0.021                      23780  2   85 
        43.       107.      0.561      0.035                      23780  2   86 
        43.       108.      0.507      0.033                      23780  2   87 
        43.       109.      0.421      0.041                      23780  2   88 
        43.       110.      0.203      0.023                      23780  2   89 
        43.       111.      0.078      0.018                      23780  2   90 
        43.       112.      0.034      0.018                      23780  2   91 
        44.       106.      0.026      0.008                      23780  2   92 
        44.       107.      0.143      0.033                      23780  2   93 
        44.       108.      0.260      0.037                      23780  2   94 
        44.       109.      0.509      0.046                      23780  2   95 
        44.       110.      0.717      0.037                      23780  2   96 
        44.       111.      0.797      0.041                      23780  2   97 
        44.       112.      0.796      0.048                      23780  2   98 
        45.       109.      0.036      0.013                      23780  2   99 
        45.       110.      0.080      0.016                      23780  2  100 
        45.       111.      0.126      0.022                      23780  2  101 
        45.       112.      0.123      0.032                      23780  2  102 
        46.       112.      0.047      0.016                      23780  2  103 
ENDDATA             92          0                                 23780  2  104 
ENDSUBENT          103          0                                 23780  299999 
SUBENT        23780003   20220213                             230823780  3    1 
BIB                  6         10                                 23780  3    2 
REACTION   (94-PU-241(N,F)ELEM/MASS,IND,FY,,MXW)                  23780  3    3 
MONITOR    (94-PU-241(N,F)MASS,CHN,FY)                            23780  3    4 
MONIT-REF  (22299002,P.Schillebeeckx+,J,NP/A,580,15,1994)         23780  3    5 
SAMPLE     (94-PU-241,ENR=0.711)                                  23780  3    6 
           The 241Pu target had an effective area of 7 x 0.5 cm2, 23780  3    7 
           was 24 ug/cm2 thick, and was covered by a 0.25 um      23780  3    8 
           thick Ni foil.                                         23780  3    9 
ERR-ANALYS (MONIT-ERR) 241Pu(nth,f) mass yield uncertainty.       23780  3   10 
STATUS     (TABLE) Table IV of Phys.Rev.C104(034621)2021          23780  3   11 
           (DEP,23780003) fractional independent yields           23780  3   12 
ENDBIB              10          0                                 23780  3   13 
NOCOMMON             0          0                                 23780  3   14 
DATA                 6         90                                 23780  3   15 
ELEMENT    MASS       DATA       ERR-T      MONIT      MONIT-ERR  23780  3   16 
NO-DIM     NO-DIM     PC/FIS     PC/FIS     PC/FIS     PC/FIS     23780  3   17 
        34.        89.       0.04       0.01        1.4        0.123780  3   18 
        35.        89.       0.70       0.04        1.4        0.123780  3   19 
        35.        90.       0.13       0.07        1.8        0.123780  3   20 
        35.        91.       0.06       0.01        2.1        0.123780  3   21 
        36.        89.       0.63       0.04        1.4        0.123780  3   22 
        36.        90.       1.33       0.15        1.8        0.123780  3   23 
        36.        91.       1.12       0.06        2.1        0.123780  3   24 
        36.        92.       0.61       0.05        2.4        0.123780  3   25 
        36.        93.       0.21       0.04        3.0        0.123780  3   26 
        36.        94.       0.09       0.02        3.7        0.123780  3   27 
        36.        95.      0.011       0.02        4.1        0.123780  3   28 
        37.        89.       0.06       0.01        1.4        0.123780  3   29 
        37.        90.       0.27       0.13        1.8        0.123780  3   30 
        37.        91.       0.83       0.05        2.1        0.123780  3   31 
        37.        92.       1.35       0.11        2.4        0.123780  3   32 
        37.        93.       1.76       0.10        3.0        0.123780  3   33 
        37.        94.       1.04       0.06        3.7        0.123780  3   34 
        37.        95.       0.56       0.03        4.1        0.123780  3   35 
        37.        96.       0.17       0.03        4.4        0.123780  3   36 
        37.        97.       0.08       0.02        4.9        0.123780  3   37 
        38.        90.      0.014       0.27        1.8        0.123780  3   38 
        38.        91.       0.06       0.01        2.1        0.123780  3   39 
        38.        92.       0.45       0.05        2.4        0.123780  3   40 
        38.        93.       1.01       0.06        3.0        0.123780  3   41 
        38.        94.       2.39       0.13        3.7        0.123780  3   42 
        38.        95.       3.07       0.17        4.1        0.123780  3   43 
        38.        96.       2.45       0.13        4.4        0.123780  3   44 
        38.        97.       1.87        0.1        4.9        0.123780  3   45 
        38.        98.       1.05       0.21        5.1        0.123780  3   46 
        38.        99.       0.20       0.04        5.8        0.123780  3   47 
        38.       100.      0.006      0.001        6.3        0.123780  3   48 
        39.        93.      0.021       0.04        3.0        0.123780  3   49 
        39.        94.       0.13       0.02        3.7        0.123780  3   50 
        39.        95.       0.50       0.09        4.1        0.123780  3   51 
        39.        96.       1.55       0.14        4.4        0.123780  3   52 
        39.        97.       2.57       0.14        4.9        0.123780  3   53 
        39.        98.       2.71       0.14        5.1        0.123780  3   54 
        39.        99.       3.07       0.16        5.8        0.123780  3   55 
        39.       100.       0.97       0.05        6.3        0.123780  3   56 
        39.       101.       0.50       0.10        6.5        0.123780  3   57 
        39.       102.       0.05       0.01        6.7        0.123780  3   58 
        40.        96.       0.25       0.05        4.4        0.123780  3   59 
        40.        97.       0.36       0.06        4.9        0.123780  3   60 
        40.        98.       1.20       0.07        5.1        0.123780  3   61 
        40.        99.       3.07       0.16        5.8        0.123780  3   62 
        40.       100.       4.71       0.25        6.3        0.123780  3   63 
        40.       101.       4.06       0.21        6.5        0.123780  3   64 
        40.       102.       2.98       0.16        6.7        0.123780  3   65 
        40.       103.       0.97       0.15        6.9        0.123780  3   66 
        40.       104.       0.29       0.09        7.0        0.123780  3   67 
        40.       105.       0.03       0.02        6.6        0.123780  3   68 
        41.        98.       0.10       0.02        5.1        0.123780  3   69 
        41.        99.       0.22       0.04        5.8        0.123780  3   70 
        41.       100.       0.61       0.10        6.3        0.123780  3   71 
        41.       101.       1.77       0.10        6.5        0.123780  3   72 
        41.       102.       3.27       0.18        6.7        0.123780  3   73 
        41.       103.       3.91       0.29        6.9        0.123780  3   74 
        41.       104.       2.50       0.26        7.0        0.123780  3   75 
        41.       105.       1.46       0.17        6.6        0.123780  3   76 
        41.       106.       0.32       0.08        5.8        0.123780  3   77 
        42.       101.       0.17       0.03        6.5        0.123780  3   78 
        42.       102.       0.41       0.07        6.7        0.123780  3   79 
        42.       103.       2.04       0.20        6.9        0.123780  3   80 
        42.       104.       3.87       0.34        7.0        0.123780  3   81 
        42.       105.       4.29       0.27        6.6        0.123780  3   82 
        42.       106.       3.89       0.29        5.8        0.123780  3   83 
        42.       107.       1.38       0.14        4.7        0.123780  3   84 
        42.       108.       4.70       0.01        3.3        0.123780  3   85 
        42.       109.       0.08       0.04        2.2        0.123780  3   86 
        43.       104.       0.32       0.09        7.0        0.123780  3   87 
        43.       105.       0.83       0.12        6.6        0.123780  3   88 
        43.       106.       1.45       0.12        5.8        0.123780  3   89 
        43.       107.       2.62       0.17        4.7        0.123780  3   90 
        43.       108.       1.69       0.12        3.3        0.123780  3   91 
        43.       109.       0.93       0.09        2.2        0.123780  3   92 
        43.       110.       0.25       0.03        1.2        0.123780  3   93 
        43.       111.       0.04       0.01       0.53       0.0323780  3   94 
        43.       112.      0.007      0.004       0.21       0.0223780  3   95 
        44.       106.       0.15       0.05        5.8        0.123780  3   96 
        44.       107.       0.67       0.15        4.7        0.123780  3   97 
        44.       108.       0.87       0.12        3.3        0.123780  3   98 
        44.       109.       1.12       0.11        2.2        0.123780  3   99 
        44.       110.       0.87       0.06        1.2        0.123780  3  100 
        44.       111.       0.43       0.03       0.53       0.0323780  3  101 
        44.       112.       0.17       0.02       0.21       0.0223780  3  102 
        45.       109.       0.08       0.03        2.2        0.123780  3  103 
        45.       110.       0.10       0.02        1.2        0.123780  3  104 
        45.       111.       0.07       0.01       0.53       0.0323780  3  105 
        45.       112.      0.026      0.007       0.21       0.0223780  3  106 
        46.       112.       0.01       0.04       0.21       0.0223780  3  107 
ENDDATA             92          0                                 23780  3  108 
ENDSUBENT          107          0                                 23780  399999 
SUBENT        23780004   20220214                             230823780  4    1 
BIB                  3          5                                 23780  4    2 
REACTION   (94-PU-239(N,F)ELEM/MASS,IND,FY,,FRC/MXW)              23780  4    3 
SAMPLE     (94-PU-239,ENR=0.9998) The 239Pu target had an         23780  4    4 
           effective area of 4x0.35 cm2, was 38 ug/cm2 thick, and 23780  4    5 
           was covered by a 0.25 um thick Ni foil.                23780  4    6 
STATUS     (TABLE) Table V of Phys.Rev.C104(034621)2021           23780  4    7 
ENDBIB               5          0                                 23780  4    8 
NOCOMMON             0          0                                 23780  4    9 
DATA                 4         14                                 23780  4   10 
ELEMENT    MASS       DATA       ERR-T                            23780  4   11 
NO-DIM     NO-DIM     NO-DIM     NO-DIM                           23780  4   12 
        43.       109.      0.247      0.027                      23780  4   13 
        43.       110.      0.017      0.009                      23780  4   14 
        43.       111.      0.014      0.011                      23780  4   15 
        44.       109.      0.686      0.052                      23780  4   16 
        44.       110.      0.905      0.040                      23780  4   17 
        44.       111.      0.722      0.044                      23780  4   18 
        44.       112.      0.398      0.066                      23780  4   19 
        45.       109.      0.067      0.019                      23780  4   20 
        45.       110.      0.078      0.018                      23780  4   21 
        45.       111.      0.264      0.033                      23780  4   22 
        45.       112.      0.477      0.057                      23780  4   23 
        45.       113.      0.746      0.243                      23780  4   24 
        46.       112.      0.125      0.050                      23780  4   25 
        46.       113.      0.254      0.129                      23780  4   26 
ENDDATA             16          0                                 23780  4   27 
ENDSUBENT           26          0                                 23780  499999 
SUBENT        23780005   20220214                             230823780  5    1 
BIB                  6          9                                 23780  5    2 
REACTION   (94-PU-239(N,F)ELEM/MASS,IND,FY,,MXW)                  23780  5    3 
MONITOR    (94-PU-239(N,F)MASS,CHN,FY)                            23780  5    4 
MONIT-REF  (,C.Schmitt+,J,NP/A,430,21,1984)                       23780  5    5 
SAMPLE     (94-PU-239,ENR=0.9998) The 239Pu target had an         23780  5    6 
           effective area of 4x0.35 cm2, was 38 ug/cm2 thick, and 23780  5    7 
           was covered by a 0.25 um thick Ni foil.                23780  5    8 
ERR-ANALYS (MONIT-ERR) 239Pu(nth,f) mass yield uncertainty.       23780  5    9 
STATUS     (TABLE) Table VI of Phys.Rev.C104(034621)2021          23780  5   10 
           (DEP,23780004) fractional independent yields           23780  5   11 
ENDBIB               9          0                                 23780  5   12 
NOCOMMON             0          0                                 23780  5   13 
DATA                 6         14                                 23780  5   14 
ELEMENT    MASS       DATA       ERR-T      MONIT      MONIT-ERR  23780  5   15 
NO-DIM     NO-DIM     PC/FIS     PC/FIS     PC/FIS     PC/FIS     23780  5   16 
        43.       109.       0.26       0.03       1.04       0.0323780  5   17 
        43.       110.       0.01       0.01       0.57       0.0323780  5   18 
        43.       111.      0.003      0.003       0.22       0.0123780  5   19 
        44.       109.       0.71       0.06       1.04       0.0323780  5   20 
        44.       110.       0.52       0.04       0.57       0.0323780  5   21 
        44.       111.       0.16       0.01       0.22       0.0123780  5   22 
        44.       112.      0.044      0.008       0.11       0.0123780  5   23 
        45.       109.       0.07       0.02       1.04       0.0323780  5   24 
        45.       110.       0.05       0.01       0.57       0.0323780  5   25 
        45.       111.       0.06       0.01       0.22       0.0123780  5   26 
        45.       112.      0.053      0.007       0.11       0.0123780  5   27 
        45.       113.      0.056      0.026      0.075      0.02423780  5   28 
        46.       112.      0.014      0.006       0.11       0.0123780  5   29 
        46.       113.      0.019      0.011      0.075      0.02423780  5   30 
ENDDATA             16          0                                 23780  5   31 
ENDSUBENT           30          0                                 23780  599999 
ENDENTRY             5          0                                 2378099999999 
