ENTRY            20391   20170430                             226120391  0    1 
SUBENT        20391001   20170430                             226120391  1    1 
BIB                 15         31                                 20391  1    2 
INSTITUTE  (2ZZZGEL)                                              20391  1    3 
REFERENCE  (J,ZP,207,56,1967)Graphs given for ang. distributions  20391  1    4 
           (W,KNITTER,196805) Letter to CCDN                      20391  1    5 
AUTHOR     (H.-H.Knitter,M.Coppola)                               20391  1    6 
TITLE       Neutron scattering from natural silicon.              20391  1    7 
FACILITY   (VDG,2ZZZGEL)    Van de Graaff                         20391  1    8 
           used in pulsed mode, 1 mc/s repetition rate and        20391  1    9 
                                1 ns pulse width                  20391  1   10 
INC-SOURCE (D-D) D(d,n)He3-reaction at 0 degree, gas target       20391  1   11 
INC-SPECT  (EN-RSL-FW) Energy spreads due to target thickness and 20391  1   12 
           finite geometry                                        20391  1   13 
METHOD     (TOF)    Time-of-flight                                20391  1   14 
DETECTOR   (SCIN)    Plastic scintillation detector               20391  1   15 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 20391  1   16 
MONIT-REF  (,J.L.Gammel,B,FAST N.PH.,2230,1963)  Part II          20391  1   17 
REL-REF    (I,,M.Coppola+,R,EUR-2798,1966) - fast neutron         20391  1   18 
                             time-of-flight spectrometer descript.20391  1   19 
           (M,,G.B.Parker+,J,NIM,30,77,1964) -program MAGGIE.     20391  1   20 
SAMPLE     Natural silicon is composed of 28Si(92.21%),           20391  1   21 
           29Si(4.70%) and 30Si(3.09%). Cylindrical natural       20391  1   22 
           silicon sample of 2.2 cm diam. and 3.0 cm height.      20391  1   23 
           The weight was 26.676 g.                               20391  1   24 
CORRECTION Corrections for the finite size of the samples, for    20391  1   25 
           beam attenuation and for multiple scattering were      20391  1   26 
           calculated with a modified version of the program      20391  1   27 
           MAGGIE.                                                20391  1   28 
HISTORY    (19680618C)                                            20391  1   29 
           (19710513T)  from NEUDADA file                         20391  1   30 
           (20170430A) SD:Updated to new date formats,lower case. 20391  1   31 
           REACTION code update in Subents 003,004. SAMPLE,       20391  1   32 
           MONIT-REF, REL-REF were added. EN-RSL -> EN-RSL-FW.    20391  1   33 
ENDBIB              31          0                                 20391  1   34 
NOCOMMON             0          0                                 20391  1   35 
ENDSUBENT           34          0                                 20391  199999 
SUBENT        20391002   20170430                             226120391  2    1 
BIB                  4          6                                 20391  2    2 
REACTION   (14-SI-0(N,EL)14-SI-0,,SIG)                            20391  2    3 
ERR-ANALYS (DATA-ERR) No information                              20391  2    4 
STATUS     (TABLE) From the text and Tbl.1 from Z.Phys.207(1967)5620391  2    5 
HISTORY    (19710513T)  From NEUDADA file                         20391  2    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  2    7 
           the values. ERR-ANALYS added. EN-RSL -> EN-RSL-FW.     20391  2    8 
ENDBIB               6          0                                 20391  2    9 
NOCOMMON             0          0                                 20391  2   10 
DATA                 4          8                                 20391  2   11 
EN         EN-RSL-FW  DATA       DATA-ERR                         20391  2   12 
MEV        MEV        B          B                                20391  2   13 
       4.00      0.198      1.781      0.056                      20391  2   14 
       4.25      0.173      1.787      0.060                      20391  2   15 
       4.50      0.138      1.579      0.056                      20391  2   16 
       4.71      0.119      2.004      0.088                      20391  2   17 
       4.99      0.104      1.802      0.065                      20391  2   18 
       5.25      0.094      1.507      0.062                      20391  2   19 
       5.50      0.081      1.360      0.052                      20391  2   20 
       5.75      0.077      1.274      0.041                      20391  2   21 
ENDDATA             10          0                                 20391  2   22 
ENDSUBENT           21          0                                 20391  299999 
SUBENT        20391003   20170430                             226120391  3    1 
BIB                  4          7                                 20391  3    2 
REACTION   (14-SI-0(N,EL)14-SI-0,,DA)                             20391  3    3 
ERR-ANALYS (DATA-ERR) No information                              20391  3    4 
STATUS     (TABLE) Data from priv.comm. Knitter (5/1968)          20391  3    5 
HISTORY    (19710513T)  from NEUDADA file                         20391  3    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  3    7 
           the values. SF4=Si-0 was added to REACTION code.       20391  3    8 
           ERR-ANALYS added. EN-RSL -> EN-RSL-FW.                 20391  3    9 
ENDBIB               7          0                                 20391  3   10 
NOCOMMON             0          0                                 20391  3   11 
DATA                 5        152                                 20391  3   12 
EN         EN-RSL-FW  COS        DATA       DATA-ERR              20391  3   13 
       5.75      0.077    -1.0000      157.3        4.5           20391  3  148 
       5.75      0.077    -1.0000      848.6        4.5           20391  3  149 
       5.75      0.077    -0.9848      145.3        4.5           20391  3  150 
       5.75      0.077    -0.9397      114.5        4.5           20391  3  151 
       5.75      0.077    -0.8660       76.3        4.5           20391  3  152 
       5.75      0.077    -0.7660       44.7        4.5           20391  3  153 
       5.75      0.077    -0.6428       27.7        4.5           20391  3  154 
       5.75      0.077    -0.5000       22.3        4.5           20391  3  155 
       5.75      0.077    -0.3420       19.4        4.5           20391  3  156 
       5.75      0.077    -0.1736       14.7        4.5           20391  3  157 
       5.75      0.077     0.0000       13.3        4.5           20391  3  158 
       5.75      0.077     0.1736       23.1        4.5           20391  3  159 
       5.75      0.077     0.3420       45.9        4.5           20391  3  160 
       5.75      0.077     0.5000       80.0        4.5           20391  3  161 
       5.75      0.077     0.6428      134.9        4.5           20391  3  162 
       5.75      0.077     0.7660      234.8        4.5           20391  3  163 
       5.75      0.077     0.8660      397.3        4.5           20391  3  164 
       5.75      0.077     0.9397      601.1        4.5           20391  3  165 
       5.75      0.077     0.9848      778.0        4.5           20391  3  166 
ENDDATA            154          0                                 20391  3  167 
ENDSUBENT          166          0                                 20391  399999 
SUBENT        20391004   20170430                             226120391  4    1 
BIB                  3          7                                 20391  4    2 
REACTION   (14-SI-0(N,EL)14-SI-0,,DA,,LEG)                        20391  4    3 
STATUS     (TABLE) From the text and Tbl.1 from Z.Phys.207(1967)5620391  4    4 
           (DEP,20391003)   Diff.cr.sect.                         20391  4    5 
HISTORY    (19710513T)  From NEUDADA file                         20391  4    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  4    7 
           the values. SF4=Si-0 was added to REACTION code.       20391  4    8 
           ERR-ANALYS added. EN-RSL -> EN-RSL-FW.                 20391  4    9 
ENDBIB               7          0                                 20391  4   10 
NOCOMMON             0          0                                 20391  4   11 
DATA                 4         64                                 20391  4   12 
EN         EN-RSL-FW  NUMBER     DATA                             20391  4   13 
MEV        MEV        NO-DIM     MB/SR                            20391  4   14 
       4.00      0.198         0.      141.7                      20391  4   15 
       4.00      0.198         1.      202.4                      20391  4   16 
       4.00      0.198         2.      213.1                      20391  4   17 
       4.00      0.198         3.       80.1                      20391  4   18 
       4.00      0.198         4.       51.5                      20391  4   19 
       4.00      0.198         5.       -1.2                      20391  4   20 
       4.00      0.198         6.        3.6                      20391  4   21 
       4.00      0.198         7.      -27.2                      20391  4   22 
       4.25      0.173         0.      142.2                      20391  4   23 
       4.25      0.173         1.      222.6                      20391  4   24 
       4.25      0.173         2.      265.9                      20391  4   25 
       4.25      0.173         3.      148.2                      20391  4   26 
       4.25      0.173         4.      124.0                      20391  4   27 
       4.25      0.173         5.       25.1                      20391  4   28 
       4.25      0.173         6.        7.0                      20391  4   29 
       4.25      0.173         7.       -3.3                      20391  4   30 
       4.50      0.138         0.      135.7                      20391  4   31 
       4.50      0.138         1.      183.3                      20391  4   32 
       4.50      0.138         2.      245.9                      20391  4   33 
       4.50      0.138         3.      120.2                      20391  4   34 
       4.50      0.138         4.      103.9                      20391  4   35 
       4.50      0.138         5.       28.8                      20391  4   36 
       4.50      0.138         6.       24.3                      20391  4   37 
       4.50      0.138         7.       12.1                      20391  4   38 
       4.71      0.119         0.      159.5                      20391  4   39 
       4.71      0.119         1.      244.6                      20391  4   40 
       4.71      0.119         2.      386.4                      20391  4   41 
       4.71      0.119         3.      272.8                      20391  4   42 
       4.71      0.119         4.      237.8                      20391  4   43 
       4.71      0.119         5.      126.0                      20391  4   44 
       4.71      0.119         6.       59.7                      20391  4   45 
       4.71      0.119         7.       42.8                      20391  4   46 
       4.99      0.104         0.      143.4                      20391  4   47 
       4.99      0.104         1.      193.3                      20391  4   48 
       4.99      0.104         2.      322.6                      20391  4   49 
       4.99      0.104         3.      197.1                      20391  4   50 
       4.99      0.104         4.      160.4                      20391  4   51 
       4.99      0.104         5.       81.5                      20391  4   52 
       4.99      0.104         6.       47.8                      20391  4   53 
       4.99      0.104         7.       24.9                      20391  4   54 
       5.25      0.094         0.      119.9                      20391  4   55 
       5.25      0.094         1.      180.7                      20391  4   56 
       5.25      0.094         2.      244.5                      20391  4   57 
       5.25      0.094         3.      117.2                      20391  4   58 
       5.25      0.094         4.       90.1                      20391  4   59 
       5.25      0.094         5.        1.9                      20391  4   60 
       5.25      0.094         6.       -5.3                      20391  4   61 
       5.25      0.094         7.      -19.2                      20391  4   62 
       5.50      0.081         0.      108.2                      20391  4   63 
       5.50      0.081         1.      166.6                      20391  4   64 
       5.50      0.081         2.      226.0                      20391  4   65 
       5.50      0.081         3.      152.4                      20391  4   66 
       5.50      0.081         4.      124.2                      20391  4   67 
       5.50      0.081         5.       45.0                      20391  4   68 
       5.50      0.081         6.       12.5                      20391  4   69 
       5.50      0.081         7.       11.8                      20391  4   70 
       5.75      0.077         0.      101.4                      20391  4   71 
       5.75      0.077         1.      155.8                      20391  4   72 
       5.75      0.077         2.      238.4                      20391  4   73 
       5.75      0.077         3.      129.0                      20391  4   74 
       5.75      0.077         4.      119.4                      20391  4   75 
       5.75      0.077         5.       46.7                      20391  4   76 
       5.75      0.077         6.       43.7                      20391  4   77 
       5.75      0.077         7.       14.3                      20391  4   78 
ENDDATA             66          0                                 20391  4   79 
ENDSUBENT           78          0                                 20391  499999 
SUBENT        20391005   20170430                             226120391  5    1 
BIB                  4          6                                 20391  5    2 
REACTION   (14-SI-28(N,INL)14-SI-28,PAR,SIG)                      20391  5    3 
ERR-ANALYS (DATA-ERR) No information                              20391  5    4 
STATUS     (TABLE) Tbl.2 from Z.Phys.207(1967)56.                 20391  5    5 
HISTORY    (19710513T)  From NEUDADA file                         20391  5    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  5    7 
           the values. ERR-ANALYS added. EN-RSL -> EN-RSL-FW.     20391  5    8 
ENDBIB               6          0                                 20391  5    9 
COMMON               1          3                                 20391  5   10 
Q-VAL                                                             20391  5   11 
MEV                                                               20391  5   12 
-1.77                                                             20391  5   13 
ENDCOMMON            3          0                                 20391  5   14 
DATA                 4          8                                 20391  5   15 
EN         EN-RSL-FW  DATA       DATA-ERR                         20391  5   16 
MEV        MEV        B          B                                20391  5   17 
       4.00      0.198      0.600      0.019                      20391  5   18 
       4.25      0.173      0.625      0.019                      20391  5   19 
       4.50      0.138      0.547      0.022                      20391  5   20 
       4.71      0.119      1.027      0.035                      20391  5   21 
       4.99      0.104      0.794      0.044                      20391  5   22 
       5.25      0.094      0.712      0.030                      20391  5   23 
       5.50      0.081      0.630      0.020                      20391  5   24 
       5.75      0.077      0.563      0.024                      20391  5   25 
ENDDATA             10          0                                 20391  5   26 
ENDSUBENT           25          0                                 20391  599999 
SUBENT        20391006   20170430                             226120391  6    1 
BIB                  4          6                                 20391  6    2 
REACTION   (14-SI-28(N,INL)14-SI-28,PAR,DA)                       20391  6    3 
ERR-ANALYS (DATA-ERR) No information                              20391  6    4 
STATUS     (TABLE) Data from priv.comm. Knitter (5/1968)          20391  6    5 
HISTORY    (19710513T)  from NEUDADA file                         20391  6    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  6    7 
           the values. ERR-ANALYS added. EN-RSL -> EN-RSL-FW.     20391  6    8 
ENDBIB               6          0                                 20391  6    9 
COMMON               1          3                                 20391  6   10 
Q-VAL                                                             20391  6   11 
MEV                                                               20391  6   12 
-1.77                                                             20391  6   13 
ENDCOMMON            3          0                                 20391  6   14 
DATA                 5        151                                 20391  6   15 
EN         EN-RSL-FW  COS        DATA       DATA-ERR              20391  6   16 
MEV        MEV        NO-DIM     MB/SR      PER-CENT              20391  6   17 
       4.00      0.198    -1.0000       17.3        6.5           20391  6   18 
       4.00      0.198    -0.9848       19.2        6.5           20391  6   19 
       4.00      0.198    -0.9397       24.1        6.5           20391  6   20 
       4.00      0.198    -0.8660       29.7        6.5           20391  6   21 
       4.00      0.198    -0.7660       34.0        6.5           20391  6   22 
       4.00      0.198    -0.6428       36.8        6.5           20391  6   23 
       4.00      0.198    -0.5000       39.2        6.5           20391  6   24 
       4.00      0.198    -0.3420       42.7        6.5           20391  6   25 
       4.00      0.198    -0.1736       47.8        6.5           20391  6   26 
       4.00      0.198     0.0000       53.2        6.5           20391  6   27 
       4.00      0.198     0.1736       56.8        6.5           20391  6   28 
       4.00      0.198     0.3420       56.9        6.5           20391  6   29 
       4.00      0.198     0.5000       54.4        6.5           20391  6   30 
       4.00      0.198     0.7660       52.7        6.5           20391  6   31 
       4.00      0.198     0.8660       58.1        6.5           20391  6   32 
       4.00      0.198     0.9397       66.7        6.5           20391  6   33 
       4.00      0.198     0.9848       74.5        6.5           20391  6   34 
       4.00      0.198     1.0000       77.6        6.5           20391  6   35 
       4.25      0.173    -1.0000       20.9        6.5           20391  6   36 
       4.25      0.173    -0.9848       23.3        6.5           20391  6   37 
       4.25      0.173    -0.9397       29.4        6.5           20391  6   38 
       4.25      0.173    -0.8660       36.7        6.5           20391  6   39 
       4.25      0.173    -0.7660       42.5        6.5           20391  6   40 
       4.25      0.173    -0.6428       45.8        6.5           20391  6   41 
       4.25      0.173    -0.5000       47.1        6.5           20391  6   42 
       4.25      0.173    -0.3420       47.8        6.5           20391  6   43 
       4.25      0.173    -0.1736       48.9        6.5           20391  6   44 
       4.25      0.173     0.0000       50.4        6.5           20391  6   45 
       4.25      0.173     0.1736       51.4        6.5           20391  6   46 
       4.25      0.173     0.3420       51.6        6.5           20391  6   47 
       4.25      0.173     0.5000       52.1        6.5           20391  6   48 
       4.25      0.173     0.6428       55.3        6.5           20391  6   49 
       4.25      0.173     0.7660       63.1        6.5           20391  6   50 
       4.25      0.173     0.8660       75.5        6.5           20391  6   51 
       4.25      0.173     0.9397       89.8        6.5           20391  6   52 
       4.25      0.173     0.9848      101.4        6.5           20391  6   53 
       4.25      0.173     1.0000      105.8        6.5           20391  6   54 
       4.50      0.138    -1.0000       14.0        6.5           20391  6   55 
       4.50      0.138    -0.9848       16.3        6.5           20391  6   56 
       4.50      0.138    -0.9397       22.4        6.5           20391  6   57 
       4.50      0.138    -0.8660       28.9        6.5           20391  6   58 
       4.50      0.138    -0.7660       33.4        6.5           20391  6   59 
       4.50      0.138    -0.6428       35.4        6.5           20391  6   60 
       4.50      0.138    -0.5000       36.5        6.5           20391  6   61 
       4.50      0.138    -0.3420       39.0        6.5           20391  6   62 
       4.50      0.138    -0.1736       43.7        6.5           20391  6   63 
       4.50      0.138     0.0000       49.2        6.5           20391  6   64 
       4.50      0.138     0.1736       52.6        6.5           20391  6   65 
       4.50      0.138     0.3420       51.9        6.5           20391  6   66 
       4.50      0.138     0.5000       47.9        6.5           20391  6   67 
       4.50      0.138     0.6428       44.0        6.5           20391  6   68 
       4.50      0.138     0.7660       44.2        6.5           20391  6   69 
       4.50      0.138     0.8660       50.4        6.5           20391  6   70 
       4.50      0.138     0.9397       60.8        6.5           20391  6   71 
       4.50      0.138     0.9848       70.4        6.5           20391  6   72 
       4.50      0.138     1.0000       74.3        6.5           20391  6   73 
       4.71      0.119    -1.0000       58.3        6.5           20391  6   74 
