ENTRY            A1485   19990324                             0000A148500000001 
SUBENT        A1485001   19990324                             0000A148500100001 
BIB                 10         26                                 A148500100002 
INSTITUTE  (1USAORL)                                              A148500100003 
REFERENCE  (J,NP,46,(3),336,196307)                               A148500100004 
AUTHOR     (J.L.DUGGAN,P.D.MILLER,R.F.GABBARD)                    A148500100005 
TITLE      A study of the reactions 9Be(HE3,N)11C,                A148500100006 
           7Li(HE3,N)9B and 13C(HE3,N)15O                         A148500100007 
FACILITY   (VDG)                                                  A148500100008 
SAMPLE     The 9Be targets were produced by evaporating 9Be       A148500100009 
           metal onto platinum blanks the uniformity of the       A148500100010 
           targets were uniform to within 10%                     A148500100011 
           The Li targets were made by evaporating pure Li metal  A148500100012 
           Of LiF onto platinum blanks. The thickness of the LiF  A148500100013 
           targets were determined by weighting before and after  A148500100014 
           evaporation                                            A148500100015 
           The 13C targets were made by cracking methyl iodide,   A148500100016 
           enriched to about 60% in 13C, onto heated platium      A148500100017 
           blanks. The thickness of the 13C targets are not known A148500100018 
METHOD     (TOF)                                                  A148500100019 
DETECTOR   (SCIN) 10.2cm X 7.6 cm plastic crystal                 A148500100020 
ERR-ANALYS (DATA-ERR2) The absolute cross sections reported in    A148500100021 
           this paper may be in error as much as 50% while        A148500100022 
           relative values are good to within 7%. The principal   A148500100023 
           uncertainty is the approximations that were made in    A148500100024 
           solving the plastic scintillator efficiency integrals. A148500100025 
HISTORY    (19820528C) Compilation Produced by Arzamas RFNC-VNIIEFA148500100026 
           (19970923U) Last checking has been done.               A148500100027 
           (19990321U)CNPD: corrected 4-dig. year and lower cases.A148500100028 
ENDBIB              26          0                                 A148500100029 
COMMON               1          3                                 A148500100030 
DATA-ERR2                                                         A148500100031 
PER-CENT                                                          A148500100032 
         7.                                                       A148500100033 
ENDCOMMON            3          0                                 A148500100034 
ENDSUBENT           33          0                                 A148500199999 
SUBENT        A1485002   19990324                             0000A148500200001 
BIB                  3          4                                 A148500200002 
REACTION   (4-BE-9(HE3,N)6-C-11,PAR,DA,,,EXP)                     A148500200003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148500200004 
           (DATA-ERR) Digitizing error                            A148500200005 
STATUS     (CURVE) Fig 4,5,6,7                                    A148500200006 
ENDBIB               4          0                                 A148500200007 
COMMON               2          3                                 A148500200008 
EN-ERR     DATA-ERR                                               A148500200009 
MEV        MB/SR                                                  A148500200010 
 0.01        0.006                                                A148500200011 
ENDCOMMON            3          0                                 A148500200012 
DATA                 4         92                                 A148500200013 
     2.367      0.         2.         0.3152                      A148500200093 
     2.375     81.5        4.804      0.5769                      A148500200094 
     2.382      0.         0.         1.244                       A148500200095 
     2.389      0.         4.804      1.004                       A148500200096 
     2.393     81.5        0.         1.026                       A148500200097 
     2.393     81.5        2.         0.4038                      A148500200098 
     2.402     81.5        4.319      0.4796                      A148500200099 
     2.49       0.         2.         0.2911                      A148500200100 
     2.491      0.         4.319      0.3441                      A148500200101 
     2.497      0.         0.         1.151                       A148500200102 
     2.515      0.         4.804      1.05                        A148500200103 
     2.57       0.         4.319      0.272                       A148500200104 
     2.573      0.         2.         0.3012                      A148500200105 
     2.581      0.         0.         1.152                       A148500200106 
     2.597      0.         4.804      1.173                       A148500200107 
ENDDATA             94          0                                 A148500200108 
ENDSUBENT          107          0                                 A148500299999 
SUBENT        A1485003   19990324                             0000A148500300001 
BIB                  3          4                                 A148500300002 
REACTION   (4-BE-9(HE3,N)6-C-11,PAR,DA,,,EXP)                     A148500300003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148500300004 
           (DATA-ERR) Digitizing error                            A148500300005 
STATUS     (CURVE) Fig 8                                          A148500300006 
ENDBIB               4          0                                 A148500300007 
COMMON               4          3                                 A148500300008 
EN-ERR     E-LVL-MIN  E-LVL-MAX  DATA-ERR                         A148500300009 
MEV        MEV        MEV        MB/SR                            A148500300010 
 0.01          6.34       6.48    0.014                           A148500300011 
ENDCOMMON            3          0                                 A148500300012 
DATA                 3         19                                 A148500300013 
EN         ANG        DATA                                        A148500300014 
MEV        ADEG       MB/SR                                       A148500300015 
     1.319      0.         0.1356                                 A148500300016 
     1.415     81.5        0.0366                                 A148500300017 
     1.542      0.         0.4654                                 A148500300018 
     1.564     81.5        0.181                                  A148500300019 
     1.623      0.         0.6391                                 A148500300020 
     1.69      81.5        0.2966                                 A148500300021 
     1.743      0.         0.8474                                 A148500300022 
     1.847      0.         1.236                                  A148500300023 
     1.942     81.5        0.6436                                 A148500300024 
     1.969      0.         1.821                                  A148500300025 
     2.084      0.         2.209                                  A148500300026 
     2.102     81.5        0.8866                                 A148500300027 
     2.182      0.         2.452                                  A148500300028 
     2.233     81.5        0.886                                  A148500300029 
     2.279      0.         2.539                                  A148500300030 
     2.382     81.5        0.9609                                 A148500300031 
     2.388      0.         2.637                                  A148500300032 
     2.488      0.         1.923                                  A148500300033 
     2.579      0.         1.998                                  A148500300034 
ENDDATA             21          0                                 A148500300035 
ENDSUBENT           34          0                                 A148500399999 
SUBENT        A1485004   19990324                             0000A148500400001 
BIB                  3          5                                 A148500400002 
REACTION   (4-BE-9(HE3,N)6-C-11,PAR,DA,,,EXP)                     A148500400003 
ERR-ANALYS (ANG-ERR) Digitizing error                             A148500400004 
           (DATA-ERR) From graphic bars (absolute error) and      A148500400005 
           digitizing error                                       A148500400006 
STATUS     (CURVE) Fig 9,10,11,12                                 A148500400007 
ENDBIB               5          0                                 A148500400008 
COMMON               2          3                                 A148500400009 
EN         ANG-ERR                                                A148500400010 
MEV        ADEG                                                   A148500400011 
        2.1  1.                                                   A148500400012 
ENDCOMMON            3          0                                 A148500400013 
DATA                 4         35                                 A148500400014 
ANG-CM     E-LVL      DATA-CM    DATA-ERR                         A148500400015 
ADEG       MEV        MB/SR      MB/SR                            A148500400016 
     0.095      4.32       0.3952     0.0198                      A148500400017 
     0.7487     0.         1.314      0.0722                      A148500400018 
     1.55       4.804      0.7288     0.0441                      A148500400019 
    19.61       2.         0.3222     0.0219                      A148500400020 
    20.63       4.32       0.3222     0.0169                      A148500400021 
    20.7        0.         1.104      0.0722                      A148500400022 
    20.78       4.804      0.7594     0.0353                      A148500400023 
    39.8        2.         0.3265     0.0219                      A148500400024 
    40.09       0.         0.9155     0.0555                      A148500400025 
    40.19       4.32       0.3252     0.0141                      A148500400026 
    40.86       4.804      0.6666     0.0353                      A148500400027 
    59.98       0.         0.8385     0.0611                      A148500400028 
    59.99       2.         0.3089     0.0274                      A148500400029 
    60.31       4.32       0.3424     0.0141                      A148500400030 
    61.09       4.804      0.515      0.0294                      A148500400031 
    79.62       2.         0.3078     0.0328                      A148500400032 
    79.85       0.         0.8337     0.05                        A148500400033 
    80.42       4.32       0.3821     0.0197                      A148500400034 
    80.53       4.804      0.4574     0.0236                      A148500400035 
   100.3        0.         0.829      0.0611                      A148500400036 
   100.4        2.         0.405      0.0274                      A148500400037 
   100.6        4.32       0.388      0.0169                      A148500400038 
   100.9        4.804      0.4617     0.0265                      A148500400039 
   120.1        0.         0.902      0.0556                      A148500400040 
   120.1        4.32       0.4108     0.0197                      A148500400041 
   120.7        2.         0.5842     0.0383                      A148500400042 
   120.9        4.804      0.4423     0.0294                      A148500400043 
   139.9        0.         1.069      0.0667                      A148500400044 
   139.9        2.         0.7634     0.0382                      A148500400045 
   140.2        4.32       0.411      0.0169                      A148500400046 
   140.3        4.804      0.4053     0.0265                      A148500400047 
   147.2        2.         0.8067     0.0492                      A148500400048 
   149.8        0.         1.225      0.0611                      A148500400049 
   150.         4.804      0.3707     0.0236                      A148500400050 
   150.9        4.32       0.3914     0.0226                      A148500400051 
ENDDATA             37          0                                 A148500400052 
ENDSUBENT           51          0                                 A148500499999 
SUBENT        A1485005   19990324                             0000A148500500001 
BIB                  3          5                                 A148500500002 
REACTION   (4-BE-9(HE3,N)6-C-11,PAR,DA,,,EXP)                     A148500500003 
ERR-ANALYS (ANG-ERR) Digitizing error                             A148500500004 
           (DATA-ERR) From graphic bars (absolute error) and      A148500500005 
           digitizing error                                       A148500500006 
STATUS     (CURVE) Fig 13                                         A148500500007 
ENDBIB               5          0                                 A148500500008 
COMMON               4          3                                 A148500500009 
EN         ANG-ERR    E-LVL-MIN  E-LVL-MAX                        A148500500010 
MEV        ADEG       MEV        MEV                              A148500500011 
        2.1      1.         6.34       6.48                       A148500500012 
ENDCOMMON            3          0                                 A148500500013 
DATA                 3          9                                 A148500500014 
ANG-CM     DATA-CM    DATA-ERR                                    A148500500015 
ADEG       MB/SR      MB/SR                                       A148500500016 
     1.77       2.683      0.1631                                 A148500500017 
    20.15       1.905      0.1283                                 A148500500018 
    40.67       1.64       0.1165                                 A148500500019 
    60.13       1.084      0.0932                                 A148500500020 
    80.67       0.772      0.0815                                 A148500500021 
   100.5        0.7632     0.0698                                 A148500500022 
   120.5        0.3817     0.0583                                 A148500500023 
   139.8        0.2447     0.0584                                 A148500500024 
   149.8        0.1762     0.0583                                 A148500500025 
ENDDATA             11          0                                 A148500500026 
ENDSUBENT           25          0                                 A148500599999 
SUBENT        A1485006   19990324                             0000A148500600001 
BIB                  3          4                                 A148500600002 
REACTION   (3-LI-7(HE3,N)5-B-9,,DA/DE,,,EXP)                      A148500600003 
ERR-ANALYS (E-ERR) Digitizing error                               A148500600004 
           (DATA-ERR) Digitizing error                            A148500600005 
STATUS     (CURVE) Fig 15                                         A148500600006 
ENDBIB               4          0                                 A148500600007 
COMMON               4          3                                 A148500600008 
E-ERR      ANG        EN         DATA-ERR                         A148500600009 
MEV        ADEG       MEV        MB/SR/MEV                        A148500600010 
 0.036          0.      2.075     0.0002                          A148500600011 
ENDCOMMON            3          0                                 A148500600012 
DATA                 2         33                                 A148500600013 
E          DATA                                                   A148500600014 
MEV        MB/SR/MEV                                              A148500600015 
     2.45       0.0059                                            A148500600016 
     2.708      0.0084                                            A148500600017 
     2.967      0.0111                                            A148500600018 
     3.262      0.0154                                            A148500600019 
     3.475      0.0227                                            A148500600020 
     3.707      0.0268                                            A148500600021 
     3.995      0.0289                                            A148500600022 
     4.25       0.0306                                            A148500600023 
     4.501      0.0311                                            A148500600024 
     4.991      0.0287                                            A148500600025 
     5.233      0.0268                                            A148500600026 
     5.478      0.0256                                            A148500600027 
     5.725      0.0248                                            A148500600028 
     5.973      0.0246                                            A148500600029 
     6.503      0.0247                                            A148500600030 
     6.969      0.0244                                            A148500600031 
     7.437      0.0245                                            A148500600032 
     7.999      0.0248                                            A148500600033 
     8.252      0.0262                                            A148500600034 
     8.515      0.0301                                            A148500600035 
     8.748      0.0342                                            A148500600036 
     8.987      0.0313                                            A148500600037 
     9.19       0.0271                                            A148500600038 
     9.427      0.0236                                            A148500600039 
     9.696      0.0206                                            A148500600040 
    10.01       0.0215                                            A148500600041 
    10.27       0.0242                                            A148500600042 
    10.52       0.0317                                            A148500600043 
    10.75       0.0379                                            A148500600044 
    11.05       0.0328                                            A148500600045 
    11.26       0.0212                                            A148500600046 
    11.5        0.0106                                            A148500600047 
    11.7        0.0071                                            A148500600048 
ENDDATA             35          0                                 A148500600049 
ENDSUBENT           48          0                                 A148500699999 
SUBENT        A1485007   19990324                             0000A148500700001 
BIB                  3          5                                 A148500700002 
REACTION   (3-LI-7(HE3,N)5-B-9,PAR,DA,,,EXP)                      A148500700003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148500700004 
           (DATA-ERR) From graphic bars (statistical)             A148500700005 
            and digitizing error                                  A148500700006 
STATUS     (CURVE) Fig 16                                         A148500700007 
ENDBIB               5          0                                 A148500700008 
COMMON               3          3                                 A148500700009 
E-LVL      EN-ERR     ANG                                         A148500700010 
MEV        MEV        ADEG                                        A148500700011 
         0. 0.006       0.                                        A148500700012 
ENDCOMMON            3          0                                 A148500700013 
DATA                 3          8                                 A148500700014 
EN         DATA-CM    DATA-ERR                                    A148500700015 
MEV        MB/SR      MB/SR                                       A148500700016 
     1.25       0.4198     0.0181                                 A148500700017 
     1.501      0.632      0.0422                                 A148500700018 
     1.711      0.8983     0.0542                                 A148500700019 
     1.809      1.182      0.0724                                 A148500700020 
     2.012      1.599      0.0964                                 A148500700021 
     2.269      1.98       0.1085                                 A148500700022 
     2.521      1.885      0.1205                                 A148500700023 
     2.716      1.645      0.0965                                 A148500700024 
ENDDATA             10          0                                 A148500700025 
ENDSUBENT           24          0                                 A148500799999 
SUBENT        A1485008   19990324                             0000A148500800001 
BIB                  3          5                                 A148500800002 
REACTION   (3-LI-7(HE3,N)5-B-9,PAR,DA,,REL,EXP)                   A148500800003 
ERR-ANALYS (ANG-ERR) Digitizing error                             A148500800004 
           (DATA-ERR) From graphic bars (statistical)             A148500800005 
            and digitizing error                                  A148500800006 
STATUS     (CURVE) Fig 17                                         A148500800007 
ENDBIB               5          0                                 A148500800008 
COMMON               3          3                                 A148500800009 
EN         E-LVL      ANG-ERR                                     A148500800010 
MEV        MEV        ADEG                                        A148500800011 
        2.1         0.     0.5                                    A148500800012 
ENDCOMMON            3          0                                 A148500800013 
DATA                 3          9                                 A148500800014 
ANG-CM     DATA-CM    DATA-ERR                                    A148500800015 
ADEG       ARB-UNITS  ARB-UNITS                                   A148500800016 
     0.         4.72       0.2501                                 A148500800017 
    20.         3.371      0.2307                                 A148500800018 
    40.         2.332      0.2319                                 A148500800019 
    60.         1.756      0.1294                                 A148500800020 
    80.         1.745      0.1538                                 A148500800021 
   100.         1.733      0.1037                                 A148500800022 
   121.         2.183      0.155                                  A148500800023 
   141.         3.096      0.2051                                 A148500800024 
   152.1        3.693      0.1795                                 A148500800025 
ENDDATA             11          0                                 A148500800026 
ENDSUBENT           25          0                                 A148500899999 
SUBENT        A1485009   19990324                             0000A148500900001 
BIB                  3          5                                 A148500900002 
REACTION   (6-C-13(HE3,N)8-O-15,PAR,DA,,REL,EXP)                  A148500900003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148500900004 
           (DATA-ERR) Digitizing error                            A148500900005 
           (DATA-ERR1) Error from graphic bars (statistical)      A148500900006 
STATUS     (CURVE) Fig.19                                         A148500900007 
ENDBIB               5          0                                 A148500900008 
COMMON               4          3                                 A148500900009 
E-LVL      ANG        EN-ERR     DATA-ERR                         A148500900010 
MEV        ADEG       MEV        ARB-UNITS                        A148500900011 
         0.         0.   0.005      0.06                          A148500900012 
ENDCOMMON            3          0                                 A148500900013 
DATA                 3         10                                 A148500900014 
EN         DATA       DATA-ERR1                                   A148500900015 
MEV        ARB-UNITS  ARB-UNITS                                   A148500900016 
     1.387      1.853                                             A148500900017 
     1.473      2.507      0.5139                                 A148500900018 
     1.56       4.189      0.6281                                 A148500900019 
     1.587      3.168      0.4581                                 A148500900020 
     1.682      2.052      0.3439                                 A148500900021 
     1.751      2.243      0.2855                                 A148500900022 
     1.818      1.634      0.3439                                 A148500900023 
     1.864      1.761      0.3997                                 A148500900024 
     1.962      2.932      0.7993                                 A148500900025 
     2.079      9.08       0.9149                                 A148500900026 
ENDDATA             12          0                                 A148500900027 
ENDSUBENT           26          0                                 A148500999999 
SUBENT        A1485010   19990324                             0000A148501000001 
BIB                  3          5                                 A148501000002 
REACTION   (6-C-13(HE3,N)8-O-15,PAR,DA,,REL,EXP)                  A148501000003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148501000004 
           (DATA-ERR) Digitizing error                            A148501000005 
           (DATA-ERR1) Error from graphic bars (statistical)      A148501000006 
STATUS     (CURVE) Fig.20                                         A148501000007 
ENDBIB               5          0                                 A148501000008 
COMMON               4          3                                 A148501000009 
E-LVL      ANG        EN-ERR     DATA-ERR                         A148501000010 
MEV        ADEG       MEV        ARB-UNITS                        A148501000011 
       6.15         0.   0.005      0.06                          A148501000012 
ENDCOMMON            3          0                                 A148501000013 
DATA                 3         10                                 A148501000014 
EN         DATA       DATA-ERR1                                   A148501000015 
MEV        ARB-UNITS  ARB-UNITS                                   A148501000016 
     1.386      0.7704                                            A148501000017 
     1.47       1.498      0.2903                                 A148501000018 
     1.563      1.995      0.4101                                 A148501000019 
     1.583      1.768      0.2918                                 A148501000020 
     1.681      2.325                                             A148501000021 
     1.752      2.639      0.235                                  A148501000022 
     1.821      3.304      0.3502                                 A148501000023 
     1.863      3.668      0.3502                                 A148501000024 
     1.955      4.69       0.4654                                 A148501000025 
     2.088      8.296      0.4085                                 A148501000026 
ENDDATA             12          0                                 A148501000027 
ENDSUBENT           26          0                                 A148501099999 
SUBENT        A1485011   19990324                             0000A148501100001 
BIB                  3          4                                 A148501100002 
REACTION   (6-C-13(HE3,N)8-O-15,PAR,DA,,REL,EXP)                  A148501100003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148501100004 
           (DATA-ERR) Digitizing error                            A148501100005 
STATUS     (CURVE) Fig.21                                         A148501100006 
ENDBIB               4          0                                 A148501100007 
COMMON               4          3                                 A148501100008 
E-LVL      ANG        EN-ERR     DATA-ERR                         A148501100009 
MEV        ADEG       MEV        ARB-UNITS                        A148501100010 
         0.        90.   0.003    0.01                            A148501100011 
ENDCOMMON            3          0                                 A148501100012 
DATA                 2          9                                 A148501100013 
EN         DATA                                                   A148501100014 
MEV        ARB-UNITS                                              A148501100015 
     1.6        0.1683                                            A148501100016 
     1.716      0.1935                                            A148501100017 
     1.849      0.238                                             A148501100018 
     1.981      0.2955                                            A148501100019 
     2.1        0.3922                                            A148501100020 
     2.206      0.4174                                            A148501100021 
     2.423      0.7085                                            A148501100022 
     2.548      1.033                                             A148501100023 
     2.67       1.208                                             A148501100024 
ENDDATA             11          0                                 A148501100025 
ENDSUBENT           24          0                                 A148501199999 
SUBENT        A1485012   19990324                             0000A148501200001 
BIB                  3          4                                 A148501200002 
REACTION   (6-C-13(HE3,N)8-O-15,PAR,DA,,REL,EXP)                  A148501200003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148501200004 
           (DATA-ERR) Digitizing error                            A148501200005 
STATUS     (CURVE) Fig.22                                         A148501200006 
ENDBIB               4          0                                 A148501200007 
COMMON               4          3                                 A148501200008 
E-LVL      ANG        EN-ERR     DATA-ERR                         A148501200009 
MEV        ADEG       MEV        ARB-UNITS                        A148501200010 
       6.15        90.    0.003    0.003                          A148501200011 
ENDCOMMON            3          0                                 A148501200012 
DATA                 2         10                                 A148501200013 
EN         DATA                                                   A148501200014 
MEV        ARB-UNITS                                              A148501200015 
     1.596      0.0036                                            A148501200016 
     1.711      0.0702                                            A148501200017 
     1.843      0.1768                                            A148501200018 
     1.975      0.2366                                            A148501200019 
     2.098      0.2931                                            A148501200020 
     2.209      0.4031                                            A148501200021 
     2.267      0.4531                                            A148501200022 
     2.415      0.573                                             A148501200023 
     2.565      0.6562                                            A148501200024 
     2.663      0.6726                                            A148501200025 
ENDDATA             12          0                                 A148501200026 
ENDSUBENT           25          0                                 A148501299999 
SUBENT        A1485013   19990324                             0000A148501300001 
BIB                  3          5                                 A148501300002 
REACTION   (6-C-13(HE3,N)8-O-15,PAR,DA,,REL,EXP)                  A148501300003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148501300004 
           (DATA-ERR) Digitizing error                            A148501300005 
           (DATA-ERR1) Error from graphic bars (statistical)      A148501300006 
STATUS     (CURVE) Fig.23                                         A148501300007 
ENDBIB               5          0                                 A148501300008 
COMMON               4          3                                 A148501300009 
EN         EN-ERR     E-LVL      DATA-ERR                         A148501300010 
MEV        MEV        MEV        ARB-UNITS                        A148501300011 
       2.66     0.7         0.     0.007                          A148501300012 
ENDCOMMON            3          0                                 A148501300013 
DATA                 3         13                                 A148501300014 
ANG        DATA       DATA-ERR1                                   A148501300015 
ADEG       ARB-UNITS  ARB-UNITS                                   A148501300016 
     0.1583     1.543      0.1223                                 A148501300017 
     6.673      1.427      0.1225                                 A148501300018 
    11.16       1.023      0.0863                                 A148501300019 
    21.65       0.7765     0.0718                                 A148501300020 
    32.05       0.4579     0.0432                                 A148501300021 
    41.76       0.1682     0.0288                                 A148501300022 
    51.17       0.1736     0.0288                                 A148501300023 
    61.13       0.5676     0.0576                                 A148501300024 
    70.76       0.7242     0.072                                  A148501300025 
    89.55       1.217      0.1728                                 A148501300026 
   108.4        1.221      0.1871                                 A148501300027 
   118.2        1.039      0.1511                                 A148501300028 
   136.7        0.827      0.1223                                 A148501300029 
ENDDATA             15          0                                 A148501300030 
ENDSUBENT           29          0                                 A148501399999 
SUBENT        A1485014   19990324                             0000A148501400001 
BIB                  3          5                                 A148501400002 
REACTION   (6-C-13(HE3,N)8-O-15,PAR,DA,,REL,EXP)                  A148501400003 
ERR-ANALYS (EN-ERR) Digitizing error                              A148501400004 
           (DATA-ERR) Digitizing error                            A148501400005 
           (DATA-ERR1) Error from graphic bars (statistical)      A148501400006 
STATUS     (CURVE) Fig.24                                         A148501400007 
ENDBIB               5          0                                 A148501400008 
COMMON               4          3                                 A148501400009 
EN         EN-ERR     E-LVL      DATA-ERR                         A148501400010 
MEV        MEV        MEV        ARB-UNITS                        A148501400011 
       2.66     0.5       6.15   0.005                            A148501400012 
ENDCOMMON            3          0                                 A148501400013 
DATA                 3         11                                 A148501400014 
ANG        DATA       DATA-ERR1                                   A148501400015 
ADEG       ARB-UNITS  ARB-UNITS                                   A148501400016 
     0.0148     0.998      0.0593                                 A148501400017 
    22.82       0.9521     0.0495                                 A148501400018 
    40.09       0.9053     0.0494                                 A148501400019 
    55.36       0.8532     0.0543                                 A148501400020 
    66.17       0.761      0.0395                                 A148501400021 
