ENTRY            A0807   20100625                             A069A080700000001 
SUBENT        A0807001   20100625                             A069A080700100001 
BIB                  7         15                                 A080700100002 
TITLE      Elastic scattering O-16+C-14 nuclei investigations.    A080700100003 
AUTHOR     (A.S.Demyanova, Yu.A.Glukhov,V.Trashka, K.P.Artemov,   A080700100004 
           G.Bolen, S.A.Goncharov, P.Yulin, V.V.Paramonov,        A080700100005 
           M.V.Rozhkov, V.P.Rudakov, V.fon Ertsen, A.A.Ogloblin)  A080700100006 
INSTITUTE  (4RUSKUR)                                              A080700100007 
           (2SF JYV)                                              A080700100008 
           (2GERBER)                                              A080700100009 
           (4RUSMOS)                                              A080700100010 
REFERENCE  (J,IZV,67,80,2003)                                     A080700100011 
           (J,BAS,67,83,2003)                                     A080700100012 
ADD-RES    (COMP).Optical model calculations.                     A080700100013 
METHOD     (EDE)                                                  A080700100014 
HISTORY    (20080902C) S.B                                        A080700100015 
           (20090224A) Subent 002 was corrected                   A080700100016 
           (20100625A).New Reference was added                    A080700100017 
ENDBIB              15          0                                 A080700100018 
NOCOMMON             0          0                                 A080700100019 
ENDSUBENT           18          0                                 A080700199999 
SUBENT        A0807002   20090224                             A065A080700200001 
BIB                  6         15                                 A080700200002 
REACTION   (6-C-14(8-O-16,EL)6-C-14,,DA)                          A080700200003 
SAMPLE     The targets were self-supporting carbon foils of       A080700200004 
            1.0 mg/cm**2 thickness at 132 MeV beam, 0.3 mg/cm**2  A080700200005 
           thickness at 281 MeV were used.                        A080700200006 
DETECTOR   (TELES).Three delta E-E telescopes at 132 MeV O-16 beamA080700200007 
           and two delta-E-E telescopes at 281 MeV ,consisting    A080700200008 
           of semiconductor detectors. The thickness of E- and    A080700200009 
           delta-E detectors was 300 mum and 13 mum, respectively.A080700200010 
           at 132 MeV and 25 mum and 550 mum at 281 MeV.          A080700200011 
FACILITY   (CYCLO,4RUSKUR) at 132 MeV O-16 beam                   A080700200012 
           (CYCLO,2SF JYV) at 281 MeV O-16 beam                   A080700200013 
STATUS     (TABLE).Table data were received from A.S.Demyanova    A080700200014 
           (APRVD).By authors                                     A080700200015 
HISTORY    (20090224A).Digitizing data were change to table data  A080700200016 
           received from Dr.A.S.Demyanova                         A080700200017 
ENDBIB              15          0                                 A080700200018 
NOCOMMON             0          0                                 A080700200019 
DATA                 4        161                                 A080700200020 
  132.00000  132.00000    0.01600   10.00000                      A080700200098 
  281.00000    6.45000 5508.37000    1.90000                      A080700200099 
  281.00000    6.67000 5051.23000    1.00000                      A080700200100 
  281.00000    7.31000 2751.14000    2.40000                      A080700200101 
  281.00000    7.53000 1811.22000    1.30000                      A080700200102 
  281.00000    7.95000 1129.71000    2.20000                      A080700200103 
  281.00000    8.18000  526.62500    1.00000                      A080700200104 
  281.00000    8.83000  193.87500    1.60000                      A080700200105 
  281.00000    9.45000  432.84400    3.30000                      A080700200106 
  281.00000    9.47000  393.33600    1.20000                      A080700200107 
  281.00000   10.10000  578.41800    2.50000                      A080700200108 
  281.00000   10.12000  497.49200    1.00000                      A080700200109 
  281.00000   10.74000  460.33100    1.40000                      A080700200110 
  281.00000   10.98000  279.98400    1.00000                      A080700200111 
  281.00000   11.38000  244.95000    2.50000                      A080700200112 
  281.00000   11.62000   91.40090    1.60000                      A080700200113 
  281.00000   12.27000   12.62060    3.00000                      A080700200114 
  281.00000   12.92000   20.58810    2.00000                      A080700200115 
  281.00000   13.53000   77.05780    2.40000                      A080700200116 
  281.00000   13.56000   50.20320    1.00000                      A080700200117 
  281.00000   14.17000   87.41990    2.10000                      A080700200118 
  281.00000   14.42000   88.65200    1.00000                      A080700200119 
  281.00000   15.03000   69.86920    2.90000                      A080700200120 
  281.00000   15.29000   55.96590    1.30000                      A080700200121 
  281.00000   15.67000   28.28100    3.30000                      A080700200122 
  281.00000   15.93000   20.34470    1.40000                      A080700200123 
  281.00000   16.58000    6.09769    3.00000                      A080700200124 
  281.00000   17.18000   10.67770    3.70000                      A080700200125 
  281.00000   17.82000   16.10130    3.10000                      A080700200126 
  281.00000   18.46000   18.95440    2.60000                      A080700200127 
  281.00000   19.32000   13.94900    3.10000                      A080700200128 
  281.00000   19.97000    7.87549    4.10000                      A080700200129 
  281.00000   20.61000    3.96953    4.60000                      A080700200130 
  281.00000   21.47000    3.29376    3.90000                      A080700200131 
  281.00000   22.55000    5.20148    3.10000                      A080700200132 
  281.00000   23.62000    3.49605    4.30000                      A080700200133 
  281.00000   24.70000    2.04205    5.20000                      A080700200134 
  281.00000   25.77000    0.86862    6.60000                      A080700200135 
  281.00000   26.85000    1.31890    6.50000                      A080700200136 
  281.00000   27.92000    0.92719    9.10000                      A080700200137 
  281.00000   29.00000    0.51050    8.60000                      A080700200138 
  281.00000   30.08000    0.39170    7.10000                      A080700200139 
  281.00000   31.16000    0.41925    6.70000                      A080700200140 
  281.00000   32.23000    0.29959    9.60000                      A080700200141 
  281.00000   33.31000    0.26946   10.90000                      A080700200142 
  281.00000   34.39000    0.22495   11.20000                      A080700200143 
  281.00000   35.47000    0.11510   13.70000                      A080700200144 
  281.00000   36.55000    0.11519   16.00000                      A080700200145 
  281.00000   37.63000    0.10184   18.00000                      A080700200146 
  281.00000   38.71000    0.08118   19.60000                      A080700200147 
  281.00000   39.79000    0.04494   17.40000                      A080700200148 
  281.00000   40.88000    0.04188   18.00000                      A080700200149 
  281.00000   41.96000    0.02769   19.60000                      A080700200150 
  281.00000   43.04000    0.02987   18.00000                      A080700200151 
  281.00000   45.21000    0.01648   23.60000                      A080700200152 
  281.00000   47.39000    0.01972   23.50000                      A080700200153 
  281.00000   49.40000    0.00789    6.80000                      A080700200154 
  281.00000   49.56000    0.00889   22.90000                      A080700200155 
  281.00000   50.90000    0.00529    8.30000                      A080700200156 
  281.00000   51.74000    0.00442   27.80000                      A080700200157 
  281.00000   52.50000    0.00396    9.60000                      A080700200158 
  281.00000   54.00000    0.00136   16.50000                      A080700200159 
  281.00000   55.90000 0.00068406   13.80000                      A080700200160 
  281.00000   57.40000 0.00046063   16.90000                      A080700200161 
  281.00000   59.00000 0.00076313   13.20000                      A080700200162 
  281.00000   60.30000 0.00073820   11.20000                      A080700200163 
  281.00000   60.60000 0.00069695   13.70000                      A080700200164 
  281.00000   61.80000    0.00113    9.80000                      A080700200165 
  281.00000   63.50000    0.00111    9.80000                      A080700200166 
  281.00000   64.30000 0.00098828    5.10000                      A080700200167 
  281.00000   65.00000    0.00101   10.30000                      A080700200168 
  281.00000   66.10000 0.00084563    5.50000                      A080700200169 
  281.00000   68.00000 0.00066516    6.20000                      A080700200170 
  281.00000   68.70000 0.00041508    7.90000                      A080700200171 
  281.00000   69.80000 0.00023255   10.50000                      A080700200172 
  281.00000   70.60000 0.00036867    8.40000                      A080700200173 
  281.00000   72.40000 0.00025549   10.10000                      A080700200174 
  281.00000   73.20000 0.00016113   12.70000                      A080700200175 
  281.00000   74.30000 0.00019310   11.60000                      A080700200176 
  281.00000   74.90000 0.00019491   11.60000                      A080700200177 
  281.00000   76.90000 0.00015856   12.80000                      A080700200178 
  281.00000   78.60000 0.00005027   16.20000                      A080700200179 
  281.00000   78.80000 0.00009359   16.60000                      A080700200180 
  281.00000   82.30000 0.00002784   21.80000                      A080700200181 
  281.00000   83.10000 0.00003042   20.90000                      A080700200182 
  281.00000   86.90000 0.00001325   31.60000                      A080700200183 
ENDDATA            163          0                                 A080700200184 
ENDSUBENT          183          0                                 A080700299999 
SUBENT        A0807003   20090224                             A065A080700300001 
BIB                  7         13                                 A080700300002 
REACTION   (8-O-16(6-C-14,EL)8-O-16,,DA,,RTH)                     A080700300003 
SAMPLE     51V-16O(5), thickness 200 mug/cm**2, were used as      A080700300004 
           targets.                                               A080700300005 
DETECTOR   (MAGSP) Q3D SPECTROMETER.                              A080700300006 
FACILITY   (CYCLO,2GERBER)                                        A080700300007 
           (VDGT,2GERBER)                                         A080700300008 
           The 334 MeV beam C-14 was gotten at accelerator complexA080700300009 
           VICKSI (tandem plus cyclotron)                         A080700300010 
HISTORY    (20090224A).New lines were inputted.                   A080700300011 
STATUS     (CURVE).By CAJAD.                                      A080700300012 
ERR-ANALYS (DATA-ERR).The error is reported by authors on fig.    A080700300013 
           (ERR-DIG).Digitizing error of data.                    A080700300014 
           (ANG-ERR-D).Digitizing error of angle.                 A080700300015 
ENDBIB              13          0                                 A080700300016 
COMMON               3          3                                 A080700300017 
EN         ANG-ERR-D  ERR-DIG                                     A080700300018 
MEV        ADEG       PER-CENT                                    A080700300019 
334.4      0.4        8.                                          A080700300020 
ENDCOMMON            3          0                                 A080700300021 
DATA                 3         67                                 A080700300022 
ANG-CM     DATA       DATA-ERR                                    A080700300023 
ADEG       NO-DIM     PER-CENT                                    A080700300024 
        4.4      0.212                                            A080700300025 
        5.4      0.347                                            A080700300026 
        6.1      0.272                                            A080700300027 
        6.3      0.137                                            A080700300028 
        7.3   3.64E-02                                            A080700300029 
        7.4    4.9E-02                                            A080700300030 
        7.6    6.9E-02                                            A080700300031 
        8.4    9.3E-02                                            A080700300032 
        8.5      0.151                                            A080700300033 
        9.1      0.203                                            A080700300034 
        10.    9.3E-02                                            A080700300035 
       10.3      0.131                                            A080700300036 
       10.4    6.9E-02                                            A080700300037 
       10.5    4.9E-02                                            A080700300038 
        11.   3.48E-02                                            A080700300039 
       11.2    5.7E-02                                            A080700300040 
       11.3    7.6E-02                                            A080700300041 
       11.6      0.103                                            A080700300042 
       12.2      0.131                                            A080700300043 
       13.1    8.9E-02                                            A080700300044 
       13.2    6.9E-02                                            A080700300045 
       13.3    5.7E-02                                            A080700300046 
       13.8    4.3E-02                                            A080700300047 
       14.1    3.5E-02                                            A080700300048 
       14.7    4.3E-02                                            A080700300049 
       15.3     6.E-02                                            A080700300050 
       16.2     7.E-02                                            A080700300051 
       16.9    4.5E-02                                            A080700300052 
       17.1   3.69E-02                                            A080700300053 
       17.2   2.89E-02                                            A080700300054 
       18.2   2.26E-02                                            A080700300055 
       19.4   2.89E-02                                            A080700300056 
        20.   3.36E-02                                            A080700300057 
       21.2   2.27E-02                                            A080700300058 
       22.2   1.69E-02                                            A080700300059 
       23.4   1.62E-02                                            A080700300060 
       25.5   1.33E-02                                            A080700300061 
       25.6   1.04E-02                                            A080700300062 
       27.4     9.E-03                                            A080700300063 
       28.7    8.2E-03                                            A080700300064 
       29.6    6.7E-03                                            A080700300065 
       30.5     5.E-03                                            A080700300066 
       32.1    5.6E-03                                            A080700300067 
       34.3    5.1E-03                                            A080700300068 
       35.5   3.96E-03                                            A080700300069 
       36.4   2.95E-03                                            A080700300070 
       37.7    2.2E-03                                            A080700300071 
       39.2   1.81E-03                                            A080700300072 
       40.8   1.65E-03                                            A080700300073 
       42.3   1.36E-03                                            A080700300074 
       43.9    1.3E-03                                            A080700300075 
       44.8    9.2E-04                                            A080700300076 
       46.7    7.6E-04                                            A080700300077 
       48.5    5.9E-04                                            A080700300078 
       50.1    5.4E-04                                            A080700300079 
       51.6    4.9E-04                                            A080700300080 
       52.3   3.84E-04                                            A080700300081 
       52.8    2.5E-04        40.                                 A080700300082 
       54.5   1.76E-04                                            A080700300083 
       55.7   1.45E-04                                            A080700300084 
       56.5    8.6E-05        24.                                 A080700300085 
       57.5    8.6E-05        22.                                 A080700300086 
       58.4    1.2E-04        13.                                 A080700300087 
        59.    6.7E-05        28.                                 A080700300088 
       60.2    7.4E-05        24.                                 A080700300089 
       61.2     7.E-05        24.                                 A080700300090 
       61.8    4.1E-05        60.                                 A080700300091 
ENDDATA             69          0                                 A080700300092 
ENDSUBENT           91          0                                 A080700399999 
ENDENTRY             3          0                                 A080799999999 
