ENTRY            A1453   20120409                             A078A145300000001 
SUBENT        A1453001   20120409                             A078A145300100001 
BIB                  9         15                                 A145300100002 
INSTITUTE  (2SWTBAS)                                              A145300100003 
REFERENCE  (J,NP,88,(2),373,1966)                                 A145300100004 
AUTHOR     (W.A.Schier,G.Michel,R.F.Benenson)                     A145300100005 
TITLE      Stripping features of 6Li(d,n)7Be*(0.43MeV) at Ed      A145300100006 
           from 0.2 to 0.8 MeV                                    A145300100007 
FACILITY   (CCW)                                                  A145300100008 
SAMPLE     Lithium metal (99.6%) onto 0.1 mm thick molybdenum diskA145300100009 
METHOD     (COINC) Coincidence neutron with gamma rays            A145300100010 
DETECTOR   (SCIN) Organic scintillator (4 cm diam. by 4 cm long   A145300100011 
           NE102) for neutrons and scintil. counter NaI (2.5 cm   A145300100012 
           diam. by 3.8 cm long) for gamma                        A145300100013 
HISTORY    (19800816C) Compilation Produced by RFNC-VNIIEF Sarov  A145300100014 
           (19990321U)CNPD: corrected 4-dig. year and lower cases.A145300100015 
           (20120409A).Correction was made according Naohiko      A145300100016 
           remarks and new Exfor rules-SB.                        A145300100017 
ENDBIB              15          0                                 A145300100018 
NOCOMMON             0          0                                 A145300100019 
ENDSUBENT           18          0                                 A145300199999 
SUBENT        A1453002   20120409                             A078A145300200001 
BIB                  4          6                                 A145300200002 
REACTION   (3-LI-6(D,N)4-BE-7,PAR,DA,,REL)                        A145300200003 
ERR-ANALYS (ANG-ERR-D) Digitizing error                           A145300200004 
           (DATA-ERR).Error is reported by authors on figure      A145300200005 
STATUS     (CURVE) Fig 6 of J,NP,88,(2),373,1966                  A145300200006 
HISTORY    (20120410A).Data at E(d)=0.24,0.34 MeV were re-        A145300200007 
           digitized taking into account the coefficient-S.B      A145300200008 
ENDBIB               6          0                                 A145300200009 
COMMON               2          3                                 A145300200010 
E-LVL      ANG-ERR-D                                              A145300200011 
MEV        ADEG                                                   A145300200012 
 0.43        0.3                                                  A145300200013 
ENDCOMMON            3          0                                 A145300200014 
DATA                 4        116                                 A145300200015 
       0.44      10.60      1.953      0.064                      A145300200053 
       0.44      20.58      2.011     0.0824                      A145300200054 
       0.44      33.11      2.279     0.0636                      A145300200055 
       0.44      42.23      2.272     0.0643                      A145300200056 
       0.44      54.42      2.247     0.0636                      A145300200057 
       0.44      62.67      2.176      0.073                      A145300200058 
       0.44      73.88      2.142      0.064                      A145300200059 
       0.44      82.60      1.869     0.0549                      A145300200060 
       0.44      92.23      1.643     0.0732                      A145300200061 
       0.44      102.7      1.498     0.0643                      A145300200062 
       0.44      114.2      1.345      0.073                      A145300200063 
       0.44      123.3      1.338      0.064                      A145300200064 
       0.44      126.0      1.019     0.0589                      A145300200065 
       0.44      130.9       1.12      0.064                      A145300200066 
       0.44      151.6      0.896     0.0547                      A145300200067 
       0.44      160.9      0.807      0.073                      A145300200068 
       0.54      1.495      3.034     0.1146                      A145300200069 
       0.54      7.359      2.969     0.1602                      A145300200070 
       0.54      11.19      3.017     0.1836                      A145300200071 
       0.54      17.90      3.089     0.1824                      A145300200072 
       0.54      23.56      3.252      0.183                      A145300200073 
       0.54      27.99      3.711     0.1374                      A145300200074 
       0.54      33.01      3.509     0.2058                      A145300200075 
       0.54      38.73      3.604     0.1596                      A145300200076 
       0.54      43.46      3.720     0.1602                      A145300200077 
       0.54      48.26      3.769     0.2052                      A145300200078 
       0.54      54.33      3.476     0.1824                      A145300200079 
       0.54      59.16      3.479     0.1824                      A145300200080 
       0.54      64.86      3.596     0.1818                      A145300200081 
       0.54      69.92      3.349      0.183                      A145300200082 
       0.54      74.10      3.009     0.1824                      A145300200083 
       0.54      79.82      3.104     0.1368                      A145300200084 
       0.54      83.85      2.923     0.1824                      A145300200085 
       0.54      88.95      2.630     0.1824                      A145300200086 
       0.54      93.78      2.633      0.183                      A145300200087 
       0.54     104.60      2.434     0.1356                      A145300200088 
       0.54     113.80      1.938     0.1818                      A145300200089 
       0.54     122.20      2.217     0.1602                      A145300200090 
       0.54     132.30      1.744     0.1596                      A145300200091 
       0.54     141.20      1.544     0.1362                      A145300200092 
       0.54     150.20      1.184     0.1362                      A145300200093 
       0.64     0.9672      3.626     0.1374                      A145300200094 
       0.64      7.616      3.767     0.1824                      A145300200095 
       0.64      11.28      3.998     0.0684                      A145300200096 
       0.64      16.36      3.727      0.183                      A145300200097 
       0.64      22.95      3.936     0.1584                      A145300200098 
       0.64      28.51      4.213      0.228                      A145300200099 
       0.64      35.20      4.309     0.1818                      A145300200100 
       0.64      40.53      4.836     0.2502                      A145300200101 
       0.64      43.68      4.565     0.2052                      A145300200102 
       0.64      49.48      4.568     0.2046                      A145300200103 
       0.64      54.14      4.776     0.1602                      A145300200104 
       0.64      60.24      4.438     0.1818                      A145300200105 
       0.64      66.01      4.487     0.2046                      A145300200106 
       0.64      69.31      4.033     0.2286                      A145300200107 
       0.64      73.53      3.647     0.1596                      A145300200108 
       0.64      80.18      3.788     0.1818                      A145300200109 
       0.64      85.30      3.472     0.1818                      A145300200110 
       0.64      89.08      3.565     0.2052                      A145300200111 
       0.64      94.91      3.546     0.1824                      A145300200112 
       0.64     103.40      2.707     0.1368                      A145300200113 
       0.64     113.40      2.348     0.1824                      A145300200114 
       0.64     123.10      2.354     0.1368                      A145300200115 
       0.64     133.10      1.995     0.1596                      A145300200116 
       0.64     140.00      1.794     0.1362                      A145300200117 
       0.64     150.90      1.481     0.1362                      A145300200118 
       0.64     159.80      1.304      0.114                      A145300200119 
       0.84      1.387      4.243     0.2964                      A145300200120 
       0.84      12.85      4.409     0.3882                      A145300200121 
       0.84      24.47      5.488     0.4554                      A145300200122 
       0.84      34.79      5.860     0.3648                      A145300200123 
       0.84      45.84      6.482     0.2964                      A145300200124 
       0.84      56.08      5.850     0.3192                      A145300200125 
       0.84      66.78      5.788     0.0912                      A145300200126 
       0.84      76.44      4.721     0.4332                      A145300200127 
       0.84      85.39      4.453      0.411                      A145300200128 
       0.84      95.39      4.094     0.4566                      A145300200129 
       0.84     104.60      3.483     0.4344                      A145300200130 
       0.84     122.60      2.856     0.3882                      A145300200131 
       0.84     142.70      2.024      0.342                      A145300200132 
       0.84     161.40      1.715     0.2964                      A145300200133 
ENDDATA            118          0                                 A145300200134 
ENDSUBENT          133          0                                 A145300299999 
SUBENT        A1453003   20120409                             A078A145300300001 
BIB                  4          5                                 A145300300002 
REACTION   (3-LI-6(D,N)4-BE-7,PAR,DA,,REL)                        A145300300003 
EN-SEC     (E-LVL,4-BE-7)                                         A145300300004 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          A145300300005 
           (DATA-ERR).Error is reported by authors on figure      A145300300006 
STATUS     (CURVE) Fig 7 of J,NP,88,(2),373,1966                  A145300300007 
ENDBIB               5          0                                 A145300300008 
COMMON               3          3                                 A145300300009 
EN-ERR-DIG ANG-CM     E-LVL                                       A145300300010 
MEV        ADEG       MEV                                         A145300300011 
 0.002      0.        0.43                                        A145300300012 
ENDCOMMON            3          0                                 A145300300013 
DATA                 3          7                                 A145300300014 
EN         DATA-CM    DATA-ERR                                    A145300300015 
MEV        ARB-UNITS  ARB-UNITS                                   A145300300016 
     0.2877     1.217      0.2379                                 A145300300017 
     0.3375     1.833      0.2379                                 A145300300018 
     0.4392     4.336      0.3172                                 A145300300019 
     0.5389     6.202      0.4758                                 A145300300020 
     0.6405     7.634      0.4337                                 A145300300021 
     0.7644     8.042      0.6506                                 A145300300022 
     0.8788     8.626      0.6987                                 A145300300023 
ENDDATA              9          0                                 A145300300024 
ENDSUBENT           23          0                                 A145300399999 
SUBENT        A1453004   20120409                             A078A145300400001 
BIB                  3          4                                 A145300400002 
REACTION   (3-LI-6(D,N)4-BE-7,PAR,DA,,LEG/RS)                     A145300400003 
EN-SEC     (E-LVL,4-BE-7)                                         A145300400004 
STATUS     (TABLE) Table 1 of J,NP,88,(2),373,1966                A145300400005 
           (DEP,A1453002)                                         A145300400006 
ENDBIB               4          0                                 A145300400007 
COMMON               1          3                                 A145300400008 
E-LVL                                                             A145300400009 
MEV                                                               A145300400010 
0.43                                                              A145300400011 
ENDCOMMON            3          0                                 A145300400012 
DATA                 3         32                                 A145300400013 
EN         NUMBER-CM  DATA-CM                                     A145300400014 
MEV        NO-DIM     NO-DIM                                      A145300400015 
     0.24       1.         0.29                                   A145300400016 
     0.24       2.        -0.25                                   A145300400017 
     0.24       3.        -0.1                                    A145300400018 
     0.24       4.         0.03                                   A145300400019 
     0.24       5.         0.02                                   A145300400020 
     0.34       1.         0.64                                   A145300400021 
     0.34       2.        -0.12                                   A145300400022 
     0.34       3.        -0.11                                   A145300400023 
     0.34       4.        -0.1                                    A145300400024 
     0.34       5.        -0.06                                   A145300400025 
     0.34       6.        -0.02                                   A145300400026 
     0.44       1.         0.51                                   A145300400027 
     0.44       2.        -0.11                                   A145300400028 
     0.44       3.        -0.14                                   A145300400029 
     0.44       4.        -0.11                                   A145300400030 
     0.54       1.         0.58                                   A145300400031 
     0.54       2.        -0.13                                   A145300400032 
     0.54       3.        -0.1                                    A145300400033 
     0.54       4.        -0.07                                   A145300400034 
     0.54       5.        -0.04                                   A145300400035 
     0.64       1.         0.55                                   A145300400036 
     0.64       2.        -0.13                                   A145300400037 
     0.64       3.        -0.12                                   A145300400038 
     0.64       4.        -0.16                                   A145300400039 
     0.64       5.        -0.07                                   A145300400040 
     0.64       6.        -0.03                                   A145300400041 
     0.84       1.         0.64                                   A145300400042 
     0.84       2.        -0.12                                   A145300400043 
     0.84       3.        -0.16                                   A145300400044 
     0.84       4.        -0.2                                    A145300400045 
     0.84       5.        -0.14                                   A145300400046 
     0.84       6.        -0.06                                   A145300400047 
ENDDATA             34          0                                 A145300400048 
ENDSUBENT           47          0                                 A145300499999 
ENDENTRY             4          0                                 A145399999999 
