ENTRY            O2391   20191128                             O073O2391  0    1 
SUBENT        O2391001   20191128                             O073O2391  1    1 
BIB                 12         26                                 O2391  1    2 
TITLE      Highly accurate spreading width G' of isobaric         O2391  1    3 
           analog states in 139La from 138Ba(p,p') using a        O2391  1    4 
           two-level S-matrix resonance parametrization           O2391  1    5 
AUTHOR     (K.R.Nyga,H.Paetz gen.Schieck)                         O2391  1    6 
INSTITUTE  (2GERKLN)                                              O2391  1    7 
REFERENCE  (J,NP/A,501,513,1989)                                  O2391  1    8 
FACILITY   (VDGT,2GERKLN) HVEC FN tandem Van de Graaff acceleratorO2391  1    9 
INC-SOURCE (POLIS) Lamb-shift source LASCO                        O2391  1   10 
SAMPLE     Isotopically enriched targets (purity >99%, supported  O2391  1   11 
           by 10 mu-g/cm2 carbon foils) with a barium thickness ofO2391  1   12 
           53 mu-g/cm2 for the first beam time and 151 mu-g/cm2   O2391  1   13 
           for the other two beam times.                          O2391  1   14 
DETECTOR   (SIBAR) Eight Si surface barrier detectors were mountedO2391  1   15 
           symmetrically to the left and right of the beam        O2391  1   16 
           Two further detectors were mounted at 45. degr. as     O2391  1   17 
           monitors for target thickness determination via        O2391  1   18 
           Rutherford scattering at Elab = 7 MeV.                 O2391  1   19 
           The beam polarization was monitored simultaneously     O2391  1   20 
           with a 4He polarimeter with two detectors at           O2391  1   21 
           Angle(Lab) = 112. installed in the Faraday cup behind  O2391  1   22 
           the scattering chamber.                                O2391  1   23 
METHOD     (BCINT)                                                O2391  1   24 
ADD-RES    Additionally, data set cross section * analyzing power O2391  1   25 
           are given on figs 4,5(b).                              O2391  1   26 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty. O2391  1   27 
HISTORY    (20191128C) SD                                         O2391  1   28 
ENDBIB              26          0                                 O2391  1   29 
NOCOMMON             0          0                                 O2391  1   30 
ENDSUBENT           29          0                                 O2391  199999 
SUBENT        O2391002   20191128                             O073O2391  2    1 
BIB                  2          2                                 O2391  2    2 
REACTION   (56-BA-138(P,EL)56-BA-138,,DA)                         O2391  2    3 
STATUS     (CURVE) figs 2,3 from Nucl.Phys.,A501(1989)513         O2391  2    4 
ENDBIB               2          0                                 O2391  2    5 
COMMON               2          3                                 O2391  2    6 
EN-ERR-DIG ERR-DIG                                                O2391  2    7 
MEV        MB/SR                                                  O2391  2    8 
 0.0017      0.040                                                O2391  2    9 
ENDCOMMON            3          0                                 O2391  2   10 
DATA                 4        392                                 O2391  2   11 
       140.    10.2500     25.267      1.080                      O2391  2   57 
       140.    10.3460     23.209      1.028                      O2391  2   58 
       140.    10.4300     21.254      0.977                      O2391  2   59 
       140.    10.4690     19.814      0.874                      O2391  2   60 
       140.    10.4920     19.093      0.874                      O2391  2   61 
       140.    10.5130     18.065      0.823                      O2391  2   62 
       140.    10.5310     16.727      0.823                      O2391  2   63 
       140.    10.5440     15.956      0.720                      O2391  2   64 
       140.    10.5620     14.464      0.669                      O2391  2   65 
       140.    10.5700     13.384      0.566                      O2391  2   66 
       140.    10.5800     12.253      0.514                      O2391  2   67 
       140.    10.5880     11.122      0.566                      O2391  2   68 
       140.    10.6010     10.247      0.411                      O2391  2   69 
       140.    10.6090      9.836      0.411                      O2391  2   70 
       140.    10.6220     10.350      0.463                      O2391  2   71 
       140.    10.6270     11.687      0.360                      O2391  2   72 
       140.    10.6330     12.869      0.566                      O2391  2   73 
       140.    10.6400     14.000      0.669                      O2391  2   74 
       140.    10.6460     15.337      0.617                      O2391  2   75 
       140.    10.6480     17.343      0.771                      O2391  2   76 
       140.    10.6480     16.572      0.720                      O2391  2   77 
       140.    10.6610     19.554      0.874                      O2391  2   78 
       140.    10.6690     21.199      0.926                      O2391  2   79 
       140.    10.6770     21.919      1.028                      O2391  2   80 
       140.    10.6900     22.433      1.028                      O2391  2   81 
       140.    10.7010     22.844      1.028                      O2391  2   82 
       140.    10.7160     22.844      0.926                      O2391  2   83 
       140.    10.7290     22.690      1.080                      O2391  2   84 
       140.    10.7420     22.432      1.080                      O2391  2   85 
       140.    10.7630     22.226      0.977                      O2391  2   86 
       140.    10.7760     21.815      1.028                      O2391  2   87 
       140.    10.8000     21.506      0.926                      O2391  2   88 
       140.    10.8200     21.043      0.926                      O2391  2   89 
       140.    10.8390     20.631      0.977                      O2391  2   90 
       140.    10.8570     20.168      0.926                      O2391  2   91 
       140.    10.8780     19.808      0.874                      O2391  2   92 
       140.    10.8980     19.756      0.823                      O2391  2   93 
       140.    10.9220     19.036      0.874                      O2391  2   94 
       140.    10.9400     18.521      0.823                      O2391  2   95 
       140.    10.9610     18.110      0.771                      O2391  2   96 
       140.    10.9820     18.264      0.823                      O2391  2   97 
       140.    11.0030     17.338      0.771                      O2391  2   98 
       140.    11.0230     16.206      0.720                      O2391  2   99 
       140.    11.0310     15.229      0.566                      O2391  2  100 
       140.    11.0440     14.869      0.360                      O2391  2  101 
       140.    11.0520     14.098      0.463                      O2391  2  102 
       140.    11.0650     13.480      0.463                      O2391  2  103 
       140.    11.0750     13.223      0.411                      O2391  2  104 
       140.    11.0860     13.737      0.360                      O2391  2  105 
       140.    11.0960     14.457      0.411                      O2391  2  106 
       140.    11.1070     15.537      0.720                      O2391  2  107 
       140.    11.1120     16.205      0.411                      O2391  2  108 
       140.    11.1220     16.925      0.514                      O2391  2  109 
       140.    11.1330     17.747      0.566                      O2391  2  110 
       140.    11.1410     18.159      0.411                      O2391  2  111 
       140.    11.1510     18.159      0.514                      O2391  2  112 
       140.    11.1610     18.158      0.566                      O2391  2  113 
       140.    11.1720     18.158      0.463                      O2391  2  114 
       140.    11.1850     18.107      0.514                      O2391  2  115 
       140.    11.1900     18.158      0.823                      O2391  2  116 
       140.    11.2010     18.209      0.823                      O2391  2  117 
       140.    11.2210     17.849      0.874                      O2391  2  118 
       140.    11.2340     17.849      0.823                      O2391  2  119 
       140.    11.2500     17.900      0.771                      O2391  2  120 
       140.    11.2630     18.054      0.669                      O2391  2  121 
       140.    11.2730     18.208      0.669                      O2391  2  122 
       140.    11.2840     18.362      0.617                      O2391  2  123 
       140.    11.2920     18.414      0.720                      O2391  2  124 
       140.    11.3020     18.465      0.874                      O2391  2  125 
       140.    11.3100     18.208      0.566                      O2391  2  126 
       140.    11.3150     17.642      0.668                      O2391  2  127 
       140.    11.3330     17.076      0.617                      O2391  2  128 
       140.    11.3410     16.716      0.771                      O2391  2  129 
       140.    11.3540     16.253      0.514                      O2391  2  130 
       140.    11.3700     16.150      0.463                      O2391  2  131 
       140.    11.3830     15.893      0.514                      O2391  2  132 
       140.    11.3930     15.944      0.514                      O2391  2  133 
       140.    11.4060     15.995      0.514                      O2391  2  134 
       140.    11.4140     16.047      0.566                      O2391  2  135 
       140.    11.4320     16.046      0.514                      O2391  2  136 
       140.    11.4430     16.098      0.617                      O2391  2  137 
       140.    11.4560     15.943      0.411                      O2391  2  138 
       140.    11.4690     15.274      0.411                      O2391  2  139 
       140.    11.4790     15.172      0.514                      O2391  2  140 
       140.    11.4950     14.760      0.566                      O2391  2  141 
       140.    11.5080     14.708      0.514                      O2391  2  142 
       140.    11.5130     14.297      0.514                      O2391  2  143 
       140.    11.5260     14.142      0.514                      O2391  2  144 
       140.    11.5340     13.937      0.463                      O2391  2  145 
       140.    11.5440     13.885      0.463                      O2391  2  146 
       140.    11.5550     13.885      0.463                      O2391  2  147 
       140.    11.5650     13.833      0.411                      O2391  2  148 
       140.    11.5730     13.833      0.463                      O2391  2  149 
       140.    11.5860     13.782      0.463                      O2391  2  150 
       140.    11.5960     13.781      0.514                      O2391  2  151 
       140.    11.6090     13.678      0.514                      O2391  2  152 
       140.    11.6220     13.627      0.514                      O2391  2  153 
       140.    11.6350     13.472      0.463                      O2391  2  154 
       140.    11.6510     13.164      0.411                      O2391  2  155 
       140.    11.6640     12.958      0.463                      O2391  2  156 
       140.    11.6740     12.649      0.411                      O2391  2  157 
       140.    11.6870     12.392      0.463                      O2391  2  158 
       140.    11.6980     11.980      0.514                      O2391  2  159 
       140.    11.7130     11.826      0.617                      O2391  2  160 
       140.    11.7210     11.826      0.514                      O2391  2  161 
       140.    11.7320     11.568      0.309                      O2391  2  162 
       140.    11.7420     11.311      0.309                      O2391  2  163 
       140.    11.7550     11.002      0.360                      O2391  2  164 
       140.    11.7710     10.848      0.360                      O2391  2  165 
       140.    11.7840     11.053      0.411                      O2391  2  166 
       140.    11.7990     11.310      0.360                      O2391  2  167 
       140.    11.8100     11.567      0.257                      O2391  2  168 
       140.    11.8180     11.721      0.463                      O2391  2  169 
       140.    11.8310     11.361      0.411                      O2391  2  170 
       140.    11.8490     11.310      0.411                      O2391  2  171 
       140.    11.8670     11.001      0.411                      O2391  2  172 
       140.    11.8830     10.795      0.411                      O2391  2  173 
       140.    11.8960     10.486      0.566                      O2391  2  174 
       140.    11.9140     10.435      0.566                      O2391  2  175 
       140.    11.9290     10.126      0.411                      O2391  2  176 
       140.    11.9480     10.023      0.514                      O2391  2  177 
       140.    11.9610     10.125      0.360                      O2391  2  178 
       140.    11.9760     10.125      0.309                      O2391  2  179 
       140.    11.9890      9.816      0.309                      O2391  2  180 
       140.    12.0050      9.662      0.360                      O2391  2  181 
       140.    12.0230      9.302      0.360                      O2391  2  182 
       140.    12.0390      8.890      0.308                      O2391  2  183 
       140.    12.0490      8.530      0.411                      O2391  2  184 
       140.    12.0620      8.221      0.257                      O2391  2  185 
       140.    12.0750      7.810      0.309                      O2391  2  186 
       140.    12.0880      7.295      0.257                      O2391  2  187 
       140.    12.0960      6.781      0.309                      O2391  2  188 
       140.    12.1060      6.267      0.309                      O2391  2  189 
       140.    12.1220      5.649      0.309                      O2391  2  190 
       140.    12.1350      5.083      0.257                      O2391  2  191 
       140.    12.1510      5.186      0.257                      O2391  2  192 
       140.    12.1610      5.854      0.206                      O2391  2  193 
       140.    12.1820      6.523      0.309                      O2391  2  194 
       140.    12.1870      7.191      0.257                      O2391  2  195 
       140.    12.2030      8.014      0.360                      O2391  2  196 
       140.    12.2110      8.425      0.360                      O2391  2  197 
       140.    12.2260      9.093      0.360                      O2391  2  198 
       140.    12.2370      9.556      0.309                      O2391  2  199 
       140.    12.2500      9.813      0.360                      O2391  2  200 
       140.    12.2650     10.070      0.463                      O2391  2  201 
       140.    12.2840      9.967      0.463                      O2391  2  202 
       140.    12.3070      9.658      0.360                      O2391  2  203 
       140.    12.3250      9.503      0.309                      O2391  2  204 
       140.    12.3330      9.246      0.360                      O2391  2  205 
       170.     9.4474     26.441      1.151                      O2391  2  206 
       170.     9.4866     25.621      1.151                      O2391  2  207 
       170.     9.5306     25.506      1.151                      O2391  2  208 
       170.     9.5747     25.007      1.087                      O2391  2  209 
       170.     9.6083     25.144      1.087                      O2391  2  210 
       170.     9.6499     24.452      1.087                      O2391  2  211 
       170.     9.6914     24.272      1.087                      O2391  2  212 
       170.     9.7303     23.900      1.087                      O2391  2  213 
       170.     9.7663     24.294      1.024                      O2391  2  214 
       170.     9.8048     24.752      1.151                      O2391  2  215 
       170.     9.8200     25.524      0.768                      O2391  2  216 
       170.     9.8251     25.653      0.575                      O2391  2  217 
       170.     9.8379     25.848      0.831                      O2391  2  218 
       170.     9.8453     26.618      0.896                      O2391  2  219 
       170.     9.8557     26.493      0.702                      O2391  2  220 
       170.     9.8630     27.518      0.895                      O2391  2  221 
       170.     9.8732     27.777      0.830                      O2391  2  222 
       170.     9.8884     28.484      0.958                      O2391  2  223 
       170.     9.8913     27.718      0.703                      O2391  2  224 
       170.     9.8956     29.701      0.896                      O2391  2  225 
       170.     9.9059     29.832      0.960                      O2391  2  226 
       170.     9.9135     30.090      0.831                      O2391  2  227 
       170.     9.9251     32.842      0.511                      O2391  2  228 
       170.     9.9259     31.116      0.639                      O2391  2  229 
       170.     9.9307     32.013      0.576                      O2391  2  230 
       170.     9.9328     32.972      0.639                      O2391  2  231 
       170.     9.9398     34.637      0.959                      O2391  2  232 
       170.     9.9476     34.639      0.959                      O2391  2  233 
       170.     9.9573     35.920      1.215                      O2391  2  234 
       170.     9.9641     38.096      1.215                      O2391  2  235 
       170.     9.9767     38.611      1.023                      O2391  2  236 
       170.     9.9908     36.058      0.830                      O2391  2  237 
       170.     9.9939     34.972      1.151                      O2391  2  238 
       170.    10.0030     26.407      0.831                      O2391  2  239 
       170.    10.0070     18.543      0.767                      O2391  2  240 
       170.    10.0140     14.901      0.448                      O2391  2  241 
       170.    10.0180     10.618      0.511                      O2391  2  242 
       170.    10.0250      7.232      0.448                      O2391  2  243 
       170.    10.0410      4.871      0.448                      O2391  2  244 
       170.    10.0570      5.067      0.320                      O2391  2  245 
       170.    10.0690      5.710      0.256                      O2391  2  246 
       170.    10.0720      6.478      0.319                      O2391  2  247 
       170.    10.0870      6.546      0.320                      O2391  2  248 
       170.    10.1150      7.705      0.320                      O2391  2  249 
       170.    10.1480      8.673      0.384                      O2391  2  250 
       170.    10.1890      9.516      0.383                      O2391  2  251 
       170.    10.2480     10.044      0.448                      O2391  2  252 
       170.    10.3490      9.817      0.383                      O2391  2  253 
       170.    10.4300      8.817      0.448                      O2391  2  254 
       170.    10.4660      8.060      0.384                      O2391  2  255 
       170.    10.4900      7.491      0.320                      O2391  2  256 
       170.    10.5110      6.794      0.319                      O2391  2  257 
       170.    10.5320      6.096      0.320                      O2391  2  258 
       170.    10.5450      5.589      0.256                      O2391  2  259 
       170.    10.5630      4.891      0.256                      O2391  2  260 
       170.    10.5710      4.637      0.320                      O2391  2  261 
       170.    10.5840      4.385      0.256                      O2391  2  262 
       170.    10.5920      4.515      0.256                      O2391  2  263 
       170.    10.5990      5.220      0.320                      O2391  2  264 
       170.    10.6090      7.397      0.320                      O2391  2  265 
       170.    10.6210      9.510      0.384                      O2391  2  266 
       170.    10.6290     13.029      0.640                      O2391  2  267 
       170.    10.6410     16.165      0.703                      O2391  2  268 
       170.    10.6470     18.725      0.831                      O2391  2  269 
       170.    10.6600     20.135      0.704                      O2391  2  270 
       170.    10.6650     20.584      0.511                      O2391  2  271 
       170.    10.6780     20.779      0.896                      O2391  2  272 
       170.    10.6880     20.654      0.511                      O2391  2  273 
       170.    10.7010     20.147      0.703                      O2391  2  274 
       170.    10.7060     19.701      0.447                      O2391  2  275 
       170.    10.7200     18.937      0.639                      O2391  2  276 
       170.    10.7300     18.556      0.511                      O2391  2  277 
       170.    10.7330     17.918      0.575                      O2391  2  278 
       170.    10.7510     17.667      0.511                      O2391  2  279 
       170.    10.7590     17.158      0.575                      O2391  2  280 
       170.    10.7700     16.841      0.575                      O2391  2  281 
       170.    10.7830     16.270      0.702                      O2391  2  282 
       170.    10.8040     15.764      0.767                      O2391  2  283 
       170.    10.8200     15.193      0.703                      O2391  2  284 
       170.    10.8430     14.816      0.703                      O2391  2  285 
       170.    10.8640     14.374      0.639                      O2391  2  286 
       170.    10.8820     13.932      0.639                      O2391  2  287 
       170.    10.9030     13.810      0.640                      O2391  2  288 
       170.    10.9240     13.304      0.576                      O2391  2  289 
       170.    10.9420     12.990      0.640                      O2391  2  290 
       170.    10.9660     12.613      0.575                      O2391  2  291 
       170.    10.9840     12.618      0.511                      O2391  2  292 
       170.    11.0050     11.857      0.512                      O2391  2  293 
       170.    11.0260     11.032      0.575                      O2391  2  294 
       170.    11.0360     10.523      0.448                      O2391  2  295 
       170.    11.0540     10.464      0.383                      O2391  2  296 
       170.    11.0670     10.788      0.255                      O2391  2  297 
       170.    11.0750     11.301      0.255                      O2391  2  298 
       170.    11.0840     12.711      0.384                      O2391  2  299 
       170.    11.0940     14.312      0.384                      O2391  2  300 
       170.    11.1060     15.594      0.704                      O2391  2  301 
       170.    11.1090     16.234      0.318                      O2391  2  302 
       170.    11.1190     16.812      0.255                      O2391  2  303 
       170.    11.1240     17.133      0.383                      O2391  2  304 
       170.    11.1360     17.648      0.511                      O2391  2  305 
       170.    11.1550     17.526      0.448                      O2391  2  306 
       170.    11.1700     17.338      0.448                      O2391  2  307 
       170.    11.1810     17.149      0.511                      O2391  2  308 
       170.    11.1930     17.281      0.511                      O2391  2  309 
       170.    11.2040     16.772      0.703                      O2391  2  310 
       170.    11.2250     16.203      0.767                      O2391  2  311 
       170.    11.2400     16.143      0.639                      O2391  2  312 
       170.    11.2540     15.764      0.703                      O2391  2  313 
       170.    11.2640     15.447      0.703                      O2391  2  314 
       170.    11.2740     15.450      0.512                      O2391  2  315 
       170.    11.2850     15.261      0.704                      O2391  2  316 
       170.    11.2950     15.136      0.639                      O2391  2  317 
       170.    11.3030     15.650      0.703                      O2391  2  318 
       170.    11.3130     16.420      0.702                      O2391  2  319 
       170.    11.3230     17.126      0.767                      O2391  2  320 
       170.    11.3330     17.960      0.703                      O2391  2  321 
       170.    11.3430     18.027      0.767                      O2391  2  322 
       170.    11.3580     18.031      0.511                      O2391  2  323 
       170.    11.3740     18.035      0.511                      O2391  2  324 
       170.    11.3840     17.974      0.639                      O2391  2  325 
       170.    11.3950     17.913      0.640                      O2391  2  326 
       170.    11.4050     17.341      0.639                      O2391  2  327 
       170.    11.4110     16.703      0.640                      O2391  2  328 
       170.    11.4270     14.150      0.448                      O2391  2  329 
       170.    11.4330     13.001      0.447                      O2391  2  330 
       170.    11.4420     10.638      0.384                      O2391  2  331 
       170.    11.4530      8.979      0.384                      O2391  2  332 
       170.    11.4610      8.533      0.448                      O2391  2  333 
       170.    11.4740      8.537      0.448                      O2391  2  334 
       170.    11.4890      9.373      0.511                      O2391  2  335 
       170.    11.4990      9.695      0.511                      O2391  2  336 
       170.    11.5090     10.209      0.320                      O2391  2  337 
       170.    11.5190     10.724      0.320                      O2391  2  338 
       170.    11.5320     11.111      0.511                      O2391  2  339 
       170.    11.5420     11.370      0.448                      O2391  2  340 
       170.    11.5530     11.756      0.320                      O2391  2  341 
       170.    11.5680     11.697      0.448                      O2391  2  342 
       170.    11.5810     11.509      0.511                      O2391  2  343 
       170.    11.5920     11.384      0.384                      O2391  2  344 
       170.    11.6040     11.771      0.384                      O2391  2  345 
       170.    11.6170     11.774      0.511                      O2391  2  346 
       170.    11.6300     11.906      0.511                      O2391  2  347 
       170.    11.6430     12.229      0.256                      O2391  2  348 
       170.    11.6560     12.489      0.447                      O2391  2  349 
       170.    11.6660     12.939      0.320                      O2391  2  350 
       170.    11.6770     11.983      0.383                      O2391  2  351 
       170.    11.6850     11.218      0.384                      O2391  2  352 
       170.    11.6990      9.048      0.448                      O2391  2  353 
       170.    11.7040      7.963      0.256                      O2391  2  354 
       170.    11.7160      5.856      0.511                      O2391  2  355 
       170.    11.7290      4.901      0.384                      O2391  2  356 
       170.    11.7390      4.520      0.192                      O2391  2  357 
       170.    11.7520      4.780      0.192                      O2391  2  358 
       170.    11.7620      5.102      0.192                      O2391  2  359 
       170.    11.7700      5.552      0.192                      O2391  2  360 
       170.    11.7800      6.322      0.256                      O2391  2  361 
       170.    11.7870      7.283      0.256                      O2391  2  362 
       170.    11.8000      8.054      0.320                      O2391  2  363 
       170.    11.8070      8.568      0.320                      O2391  2  364 
       170.    11.8200      9.083      0.256                      O2391  2  365 
       170.    11.8330      9.278      0.384                      O2391  2  366 
       170.    11.8480      9.474      0.511                      O2391  2  367 
       170.    11.8610      9.670      0.384                      O2391  2  368 
       170.    11.8790      9.547      0.448                      O2391  2  369 
       170.    11.8970      9.616      0.384                      O2391  2  370 
       170.    11.9150      9.813      0.319                      O2391  2  371 
       170.    11.9310      9.817      0.447                      O2391  2  372 
       170.    11.9390      9.564      0.384                      O2391  2  373 
       170.    11.9520      9.184      0.384                      O2391  2  374 
       170.    11.9600      8.866      0.384                      O2391  2  375 
       170.    11.9680      8.229      0.320                      O2391  2  376 
       170.    11.9780      7.657      0.384                      O2391  2  377 
       170.    11.9940      7.597      0.448                      O2391  2  378 
       170.    12.0090      7.730      0.384                      O2391  2  379 
       170.    12.0270      7.799      0.511                      O2391  2  380 
       170.    12.0450      7.804      0.384                      O2391  2  381 
       170.    12.0640      7.681      0.384                      O2391  2  382 
       170.    12.0790      7.366      0.383                      O2391  2  383 
       170.    12.0900      6.985      0.448                      O2391  2  384 
       170.    12.1000      6.732      0.319                      O2391  2  385 
       170.    12.1130      5.905      0.256                      O2391  2  386 
       170.    12.1220      5.332      0.320                      O2391  2  387 
       170.    12.1350      4.888      0.192                      O2391  2  388 
       170.    12.1520      5.532      0.319                      O2391  2  389 
       170.    12.1670      6.879      0.383                      O2391  2  390 
       170.    12.1770      7.841      0.320                      O2391  2  391 
       170.    12.1850      8.483      0.383                      O2391  2  392 
       170.    12.1950      9.125      0.384                      O2391  2  393 
       170.    12.2020     10.022      0.255                      O2391  2  394 
       170.    12.2150     10.985      0.384                      O2391  2  395 
       170.    12.2240     12.202      0.384                      O2391  2  396 
       170.    12.2370     12.525      0.575                      O2391  2  397 
       170.    12.2470     12.720      0.448                      O2391  2  398 
       170.    12.2550     13.170      0.448                      O2391  2  399 
       170.    12.2650     13.109      0.512                      O2391  2  400 
       170.    12.2810     13.049      0.575                      O2391  2  401 
       170.    12.2910     13.180      0.384                      O2391  2  402 
       170.    12.3070     12.673      0.448                      O2391  2  403 
       170.    12.3220     12.294      0.512                      O2391  2  404 
       170.    12.3330     11.594      0.448                      O2391  2  405 
ENDDATA            394          0                                 O2391  2  406 
ENDSUBENT          405          0                                 O2391  299999 
SUBENT        O2391003   20191128                             O073O2391  3    1 
BIB                  2          2                                 O2391  3    2 
REACTION   (56-BA-138(P,EL)56-BA-138,,POL/DA,,ANA)                O2391  3    3 
STATUS     (CURVE) figs 2,3 from Nucl.Phys.,A501(1989)513         O2391  3    4 
ENDBIB               2          0                                 O2391  3    5 
COMMON               2          3                                 O2391  3    6 
EN-ERR-DIG ERR-DIG                                                O2391  3    7 
MEV        NO-DIM                                                 O2391  3    8 
 0.0018      0.0025                                               O2391  3    9 
ENDCOMMON            3          0                                 O2391  3   10 
DATA                 4        397                                 O2391  3   11 
ANG        EN         DATA       DATA-ERR                         O2391  3   12 
ADEG       MEV        NO-DIM     NO-DIM                           O2391  3   13 
       140.     9.4528    -0.0162     0.0054                      O2391  3   14 
       140.     9.4917    -0.0072     0.0072                      O2391  3   15 
       140.     9.5332    -0.0216     0.0054                      O2391  3   16 
       140.     9.5799    -0.0180     0.0072                      O2391  3   17 
       140.     9.6110    -0.0252     0.0072                      O2391  3   18 
       140.     9.6526    -0.0270     0.0054                      O2391  3   19 
       140.     9.6941    -0.0324     0.0072                      O2391  3   20 
       140.     9.7356    -0.0270     0.0072                      O2391  3   21 
       140.     9.7719    -0.0342     0.0072                      O2391  3   22 
       140.     9.8108    -0.0396     0.0054                      O2391  3   23 
       140.     9.8264    -0.0396     0.0072                      O2391  3   24 
       140.     9.8420    -0.0396     0.0072                      O2391  3   25 
       140.     9.8549    -0.0360     0.0054                      O2391  3   26 
       140.     9.8679    -0.0377     0.0090                      O2391  3   27 
       140.     9.8783    -0.0270     0.0072                      O2391  3   28 
