ENTRY            O1244   20050225                             O023O124400000001 
SUBENT        O1244001   20050225                             O023O124400100001 
BIB                 12         23                                 O124400100002 
TITLE      Study of the Cu-63 and Cu-65 levels by the (t,a)       O124400100003 
           reaction.                                              O124400100004 
AUTHOR     (D.Bachner, R.Bock, H.H.Duhm, R.Santo, R.Stock,        O124400100005 
           S.Hinds)                                               O124400100006 
INSTITUTE  (2GERMPH)                                              O124400100007 
           (2UK ALD)                                              O124400100008 
REFERENCE  (J,NP/A,99,487,1967)                                   O124400100009 
HISTORY    (20050117C)                                            O124400100010 
           (20050224A) Corrections.                               O124400100011 
           (20050225U) Last checking has been done.               O124400100012 
SAMPLE     Self-supportin targets of about 250-mug/cm**2 were madeO124400100013 
           by evaporation of highly enriched (>99%) Zn- powder.   O124400100014 
ADD-RES    (COMP).DWBA analysis using the code JULIE.             O124400100015 
           (STRUC) Spectroscopic factors,                         O124400100016 
           energy spectra of outgoing particles from the Zn-64    O124400100017 
           and Zn-66 target were observed.                        O124400100018 
DETECTOR   (MAGSP) Broad-range multi-angle magnetic spectrograph. O124400100019 
FACILITY   (VDGT,2UK ALD)                                         O124400100020 
METHOD     (SITA)                                                 O124400100021 
STATUS     (CURVE).By CAJAD.                                      O124400100022 
ERR-ANALYS (DATA-ERR).The uncertainty is shown by authors on      O124400100023 
           figures.  An analysis is not given.                    O124400100024 
           (ANG-ERR-D).Digitizing error of angle.                 O124400100025 
ENDBIB              23          0                                 O124400100026 
COMMON               1          3                                 O124400100027 
EN                                                                O124400100028 
MEV                                                               O124400100029 
        13.                                                       O124400100030 
ENDCOMMON            3          0                                 O124400100031 
ENDSUBENT           30          0                                 O124400199999 
SUBENT        O1244002   20050225                             O023O124400200001 
BIB                  3         12                                 O124400200002 
REACTION   (30-ZN-66(T,A)29-CU-65,PAR,DA,,REL) Figure 3           O124400200003 
EN-SEC     (E-LVL,29-CU-65)                                       O124400200004 
LEVEL-PROP (29-CU-65,E-LVL=0.000,SPIN=1.5,PARITY=-1.)             O124400200005 
           (29-CU-65,E-LVL=0.771,SPIN=0.5,PARITY=-1.)             O124400200006 
           (29-CU-65,E-LVL=1.115,SPIN=2.5,PARITY=-1.)             O124400200007 
           (29-CU-65,E-LVL=1.481,SPIN=3.5,PARITY=-1.)             O124400200008 
           (29-CU-65,E-LVL=1.622,SPIN=2.5,PARITY=-1.)             O124400200009 
           (29-CU-65,E-LVL=2.654,SPIN=3.5,PARITY=-1.)             O124400200010 
           (29-CU-65,E-LVL=3.267,SPIN=1.5,PARITY=+1.)             O124400200011 
           (29-CU-65,E-LVL=3.432,SPIN=3.5,PARITY=-1.)             O124400200012 
           (29-CU-65,E-LVL=3.629,SPIN=1.5,PARITY=-1.)             O124400200013 
           (29-CU-65,E-LVL=4.528,SPIN=0.5,PARITY=+1.)             O124400200014 
ENDBIB              12          0                                 O124400200015 
COMMON               1          3                                 O124400200016 
ANG-ERR-D                                                         O124400200017 
ADEG                                                              O124400200018 
        0.4                                                       O124400200019 
ENDCOMMON            3          0                                 O124400200020 
DATA                 4        121                                 O124400200021 
      1.622       89.5        28.        25.                      O124400200088 
      1.622       97.6         8.        40.                      O124400200089 
      1.622      102.7         8.        50.                      O124400200090 
      1.622      110.6        6.5        40.                      O124400200091 
      1.622      118.7        13.        40.                      O124400200092 
      2.654       20.4     13500.        10.                      O124400200093 
      2.654       28.3      8400.        11.                      O124400200094 
      2.654       35.6      6100.        11.                      O124400200095 
      2.654       43.8      2600.        12.                      O124400200096 
      2.654       52.3      1200.        12.                      O124400200097 
      2.654       60.3      1480.        11.                      O124400200098 
      2.654       67.8       420.         7.                      O124400200099 
      2.654       74.5       360.        14.                      O124400200100 
      2.654        82.       215.        13.                      O124400200101 
      2.654       89.9       105.        14.                      O124400200102 
      2.654       98.2        78.        17.                      O124400200103 
      2.654      103.8        50.        22.                      O124400200104 
      2.654      120.3        20.        25.                      O124400200105 
      3.267       20.2      1680.         8.                      O124400200106 
      3.267       27.8      1140.         6.                      O124400200107 
      3.267       36.6       770.        10.                      O124400200108 
      3.267       44.2       410.         7.                      O124400200109 
      3.267       52.4       226.        11.                      O124400200110 
      3.267       60.1       230.        13.                      O124400200111 
      3.267       68.5        81.        14.                      O124400200112 
      3.267       74.1        29.        40.                      O124400200113 
      3.267       82.3        88.        16.                      O124400200114 
      3.267       91.1        42.        30.                      O124400200115 
      3.267       98.1        39.        23.                      O124400200116 
      3.267      104.1        22.        30.                      O124400200117 
      3.267      112.2        10.        30.                      O124400200118 
      3.267       120.        19.        26.                      O124400200119 
      3.432       20.3      4100.        12.                      O124400200120 
      3.432       28.2      2390.         6.                      O124400200121 
      3.432       36.1      1690.         9.                      O124400200122 
      3.432       44.3      1020.         9.                      O124400200123 
      3.432       52.2       430.        14.                      O124400200124 
      3.432       59.8       490.        12.                      O124400200125 
      3.432       68.3       132.        13.                      O124400200126 
      3.432        74.       141.        13.                      O124400200127 
      3.629       20.2      1840.        13.                      O124400200128 
      3.629       28.5      2700.        11.                      O124400200129 
      3.629       36.3       940.        13.                      O124400200130 
      3.629        44.       960.        15.                      O124400200131 
      3.629       51.8       250.        12.                      O124400200132 
      3.629       60.5       440.        14.                      O124400200133 
      3.629        68.       148.        10.                      O124400200134 
      3.629        74.       184.        10.                      O124400200135 
      3.629       89.7        34.        26.                      O124400200136 
      4.528       20.3      4500.        27.                      O124400200137 
      4.528       28.1      1600.        30.                      O124400200138 
      4.528       36.2      5200.        21.                      O124400200139 
      4.528        44.      1300.        23.                      O124400200140 
      4.528       51.9       750.        21.                      O124400200141 
      4.528       59.9       770.        18.                      O124400200142 
      4.528       68.1       340.        24.                      O124400200143 
      4.528       73.9        77.        19.                      O124400200144 
ENDDATA            123          0                                 O124400200145 
ENDSUBENT          144          0                                 O124400299999 
SUBENT        O1244003   20050225                             O023O124400300001 
BIB                  4         13                                 O124400300002 
REACTION   (30-ZN-64(T,A)29-CU-63,PAR,DA,,REL) Fig 4              O124400300003 
EN-SEC     (E-LVL,29-CU-63)                                       O124400300004 
LEVEL-PROP (29-CU-63,E-LVL=0.000,SPIN=1.5,PARITY=-1.)             O124400300005 
           (29-CU-63,E-LVL=0.669,SPIN=0.5,PARITY=-1.)             O124400300006 
           (29-CU-63,E-LVL=0.964,SPIN=2.5,PARITY=-1.)             O124400300007 
           (29-CU-63,E-LVL=1.331,SPIN=3.5,PARITY=-1.)             O124400300008 
           (29-CU-63,E-LVL=1.414,SPIN=2.5,PARITY=-1.)             O124400300009 
           (29-CU-63,E-LVL=1.866,SPIN=3.5,PARITY=-1.)             O124400300010 
           (29-CU-63,E-LVL=3.209,SPIN=1.5,PARITY=+1.)             O124400300011 
           (29-CU-63,E-LVL=3.583,SPIN=2.5,PARITY=+1.)             O124400300012 
           (29-CU-63,E-LVL=4.292,SPIN=1.5,PARITY=-1.)             O124400300013 
           (29-CU-63,E-LVL=4.440,SPIN=0.5,PARITY=+1.)             O124400300014 
ERR-ANALYS (ERR-DIG).Data-point reader uncertainty.               O124400300015 
ENDBIB              13          0                                 O124400300016 
COMMON               2          3                                 O124400300017 
ANG-ERR-D  ERR-DIG                                                O124400300018 
ADEG       PER-CENT                                               O124400300019 
        0.5         4.                                            O124400300020 
ENDCOMMON            3          0                                 O124400300021 
DATA                 4        124                                 O124400300022 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         O124400300023 
MEV        ADEG       ARB-UNITS  PER-CENT                         O124400300024 
         0.       14.4      7700.         9.                      O124400300025 
         0.       22.4      8600.         8.                      O124400300026 
         0.       30.6      3200.         9.                      O124400300027 
         0.        39.      4500.        13.                      O124400300028 
         0.       46.7      2780.        10.                      O124400300029 
         0.       54.6      1130.        11.                      O124400300030 
         0.       62.6       930.        11.                      O124400300031 
         0.       70.6      1000.        13.                      O124400300032 
         0.       76.1       218.        11.                      O124400300033 
         0.       84.5       213.        14.                      O124400300034 
         0.       92.5       218.        13.                      O124400300035 
         0.      101.1       132.        15.                      O124400300036 
         0.      106.5       103.        16.                      O124400300037 
         0.      114.5        78.        22.                      O124400300038 
         0.      122.5        64.        22.                      O124400300039 
      0.669       14.3      2800.        11.                      O124400300040 
      0.669       21.7      3500.        11.                      O124400300041 
      0.669       29.8       930.        11.                      O124400300042 
      0.669       37.6      1700.         9.                      O124400300043 
      0.669       45.9      1010.        12.                      O124400300044 
      0.669       53.8       370.        11.                      O124400300045 
      0.669       62.1       340.        12.                      O124400300046 
      0.669       70.2       490.        10.                      O124400300047 
      0.669        76.       105.        18.                      O124400300048 
      0.669       92.4       121.        18.                      O124400300049 
      0.669      100.4        82.        13.                      O124400300050 
      0.669      103.4        25.        40.                      O124400300051 
      0.669      111.1        20.        30.                      O124400300052 
      0.964       13.4      7500.         9.                      O124400300053 
      0.964       21.1      4200.         7.                      O124400300054 
      0.964       26.8      2580.         7.                      O124400300055 
      0.964        35.      1540.         9.                      O124400300056 
      0.964       42.9       760.        13.                      O124400300057 
      0.964        51.       790.        15.                      O124400300058 
      0.964       58.9       390.        10.                      O124400300059 
      0.964       66.8       173.        13.                      O124400300060 
      0.964       73.1       102.        20.                      O124400300061 
      0.964       81.1        78.        17.                      O124400300062 
      0.964       89.1        48.        25.                      O124400300063 
      0.964       97.4        49.        24.                      O124400300064 
      0.964      103.5        77.        19.                      O124400300065 
      0.964      111.5        68.        21.                      O124400300066 
      0.964      119.1        32.        25.                      O124400300067 
      1.331       10.7     22800.                                 O124400300068 
      1.331        19.     18600.                                 O124400300069 
      1.331       26.9      5900.        10.                      O124400300070 
      1.331       34.6      5300.        11.                      O124400300071 
      1.331       42.2      2840.         9.                      O124400300072 
      1.331       51.1      1420.        13.                      O124400300073 
      1.331       58.8      1340.        13.                      O124400300074 
      1.331       66.7       880.        15.                      O124400300075 
      1.331       73.4       490.        14.                      O124400300076 
      1.331       81.3       221.        10.                      O124400300077 
      1.331        89.       270.        15.                      O124400300078 
      1.331        97.       206.        14.                      O124400300079 
      1.331      103.3        74.        19.                      O124400300080 
      1.331      111.6        71.        20.                      O124400300081 
      1.331      119.3        78.        18.                      O124400300082 
      1.414       10.8      4000.        15.                      O124400300083 
      1.414        19.      2010.        11.                      O124400300084 
      1.414        27.      1250.        11.                      O124400300085 
      1.414       34.9       580.        12.                      O124400300086 
      1.414       43.1       270.        11.                      O124400300087 
      1.414       51.2       290.        10.                      O124400300088 
      1.414       59.4       145.        12.                      O124400300089 
      1.414       67.4       130.        14.                      O124400300090 
      1.414       73.4        75.        12.                      O124400300091 
      1.414       81.6        27.        19.                      O124400300092 
      1.414       89.6        19.        21.                      O124400300093 
      1.414       97.2        62.        15.                      O124400300094 
      1.866       16.5     61000.                                 O124400300095 
      1.866       22.2     33500.                                 O124400300096 
      1.866       30.5     22000.                                 O124400300097 
      1.866       38.8      8500.        13.                      O124400300098 
      1.866       46.4      3900.        10.                      O124400300099 
      1.866        54.      1960.        12.                      O124400300100 
      1.866       62.7      1780.        12.                      O124400300101 
      1.866        70.      1060.        11.                      O124400300102 
      1.866       76.7       750.         8.                      O124400300103 
      1.866       84.4       400.         7.                      O124400300104 
      1.866       92.3       220.        10.                      O124400300105 
      1.866      100.3       168.        14.                      O124400300106 
      1.866      106.7        90.        13.                      O124400300107 
      3.209       15.8      1030.        13.                      O124400300108 
      3.209       21.9       640.        11.                      O124400300109 
      3.209       30.1       240.        17.                      O124400300110 
      3.209       38.4       163.        13.                      O124400300111 
      3.209       45.8       115.        10.                      O124400300112 
      3.209       53.8       113.        13.                      O124400300113 
      3.209       62.2        84.        18.                      O124400300114 
      3.209       69.8        56.        16.                      O124400300115 
      3.209       74.2        25.        28.                      O124400300116 
      3.583       12.8     13900.        11.                      O124400300117 
      3.583       18.9      7600.        11.                      O124400300118 
      3.583       26.8      3500.        11.                      O124400300119 
      3.583       34.7      2000.        14.                      O124400300120 
      3.583       43.1      1510.        11.                      O124400300121 
      3.583        51.       720.        10.                      O124400300122 
      3.583       58.7       660.        11.                      O124400300123 
      3.583        67.       350.        14.                      O124400300124 
      3.583       73.4       289.        10.                      O124400300125 
      3.583       81.4       128.        13.                      O124400300126 
      3.583       89.6        52.        17.                      O124400300127 
      4.292       12.8      3700.        11.                      O124400300128 
      4.292       18.6      2350.        10.                      O124400300129 
      4.292       26.4      3100.        40.                      O124400300130 
      4.292       34.8       900.        14.                      O124400300131 
      4.292       43.3      1300.        30.                      O124400300132 
      4.292       51.5       370.        14.                      O124400300133 
      4.292       59.4       220.        14.                      O124400300134 
      4.292       67.1       182.        14.                      O124400300135 
      4.292       73.6       156.        14.                      O124400300136 
      4.292       81.8        88.        20.                      O124400300137 
       4.44       12.5      8500.        11.                      O124400300138 
       4.44        19.      9900.        11.                      O124400300139 
       4.44       26.5      3300.        12.                      O124400300140 
       4.44        35.      4500.        16.                      O124400300141 
       4.44       42.9      2130.        13.                      O124400300142 
       4.44       51.4       710.        10.                      O124400300143 
       4.44       59.2      1250.        11.                      O124400300144 
       4.44       67.8       550.         9.                      O124400300145 
       4.44       73.8       213.         9.                      O124400300146 
       4.44       81.5       260.        15.                      O124400300147 
       4.44       89.8       131.        11.                      O124400300148 
ENDDATA            126          0                                 O124400300149 
ENDSUBENT          148          0                                 O124400399999 
ENDENTRY             3          0                                 O124499999999 
