ENTRY            O1258   20201027                             O081O1258  0    1 
SUBENT        O1258001   20201027                             O081O1258  1    1 
BIB                 13         49                                 O1258  1    2 
TITLE      Cross section data for the D(3He,p)4He nuclear         O1258  1    3 
           reaction from 0.25 to 6 MeV.                           O1258  1    4 
AUTHOR     (B.Wielunska,M.Mayer,T.Schwarz-Selinger,               O1258  1    5 
           U.von Toussaint,J.Bauer)                               O1258  1    6 
INSTITUTE  (2GERGAR)                                              O1258  1    7 
REFERENCE  (J,NIM/B,371,41,2016)                                  O1258  1    8 
           (J,NIM/B,234,169,2005) old data at 135 degree          O1258  1    9 
REL-REF    (I,A1185002,W.Moller+,J,NIM,168,111,1980)              O1258  1   10 
SAMPLE     Deuterated thin hydrocarbon a-C-d-film. The thickness  O1258  1   11 
           of the film was measured with tactile profilometry to  O1258  1   12 
           be 50 nm. A 8.5 nm thick Au film was evaporated on the O1258  1   13 
           a-C-D film to make a dose correction of 3He ions via   O1258  1   14 
           RBS. The thickness of the Au film was determined by RBSO1258  1   15 
           at three points of the sample. The thickness           O1258  1   16 
           homogeneity of the Au film was better than 99.5%.      O1258  1   17 
DETECTOR   (SIBAR)  The detector located at an angle of 135 degreeO1258  1   18 
           a parabolic slit with a width of 3mm and height of     O1258  1   19 
           17mm. The detector target distance is about 40 mm. The O1258  1   20 
           detector depletion depth is 2000 um.                   O1258  1   21 
           The 144.5-degree detector aperture is circular with a  O1258  1   22 
           diameter of 18 mm. The detector-target distance        O1258  1   23 
           is 100 mm. The detector depletion depth is 1500 um     O1258  1   24 
           thick.                                                 O1258  1   25 
           The detector at 175-degree is an annular detector with O1258  1   26 
           an inner diameter of 11.8 mm and an outer diameter of  O1258  1   27 
           17 mm. The detector-target distance is 84 mm. Its      O1258  1   28 
           geometrical solid angle is 16.3 msr and it has a       O1258  1   29 
           depletion depth of 2000 um.                            O1258  1   30 
FACILITY   (VDGT,2GERGAR) The 3-MV tandem accelerator.            O1258  1   31 
MONITOR    (1-H-2(HE3,P)2-HE-4,,SIG)                              O1258  1   32 
            To convert the relative measurements into absolute    O1258  1   33 
           values in mb/sr the total cross section in the center  O1258  1   34 
           of mass system from Moller and Besenbacher was used.   O1258  1   35 
           (79-AU-197(HE3,EL)79-AU-197,,DA)   flux monitor        O1258  1   36 
MONIT-REF  (A1185002,W.Moller+,J,NIM,168,111,1980)                O1258  1   37 
ERR-ANALYS (ERR-T) The total uncertainty includes:                O1258  1   38 
           (ERR-S,0.7,4.3) The statistical uncertainties of the   O1258  1   39 
           individual measurement points are the square roots of  O1258  1   40 
           the count integrals of the signal peak, the background O1258  1   41 
           counts and the Au signal peak. The uncertainties:      O1258  1   42 
                at the 135.  degr.  are between 0.8% and 4.2%.    O1258  1   43 
                at the 144.5 degr.  are between 0.7% and 2.7%     O1258  1   44 
            and at the 175.  degr.  are between 1.3% and 4.3%.    O1258  1   45 
           (ERR-1) Normalization uncertainty                      O1258  1   46 
STATUS     (TABLE) Table 1 from Nucl.Instr.Meth.,B371(2016)41     O1258  1   47 
HISTORY    (20050321C) By SB                                      O1258  1   48 
           (20160730A) New data were added from NIM/B,371,41,2016 O1258  1   49 
           (20201027A) SD: Corrections in Subent 002. Subents     O1258  1   50 
           002-004 were merged. ERR-ANALYS updated. MONITOR added.O1258  1   51 
ENDBIB              49          0                                 O1258  1   52 
COMMON               1          3                                 O1258  1   53 
ERR-1                                                             O1258  1   54 
PER-CENT                                                          O1258  1   55 
   4.                                                             O1258  1   56 
ENDCOMMON            3          0                                 O1258  1   57 
ENDSUBENT           56          0                                 O1258  199999 
SUBENT        O1258002   20201027                             O081O1258  2    1 
BIB                  2          6                                 O1258  2    2 
REACTION   (1-H-2(HE3,P)2-HE-4,,DA)                               O1258  2    3 
HISTORY    (20160730A) Final data were used from                  O1258  2    4 
           J,NIM/B,371,41,2016 at 135-degree                      O1258  2    5 
           (20201027A) SD: Value at EN=630.8 keV (angle=135.degr.)O1258  2    6 
           corrected according to the table (9.3 -> 59.3 mb/sr).  O1258  2    7 
           Data from Subents 003 and 004 added.                   O1258  2    8 
ENDBIB               6          0                                 O1258  2    9 
NOCOMMON             0          0                                 O1258  2   10 
DATA                 4         95                                 O1258  2   11 
       175.     1183.9       27.0        4.4                      O1258  2   90 
       175.     1385.0       19.5        4.6                      O1258  2   91 
       175.     1585.9       15.6        4.7                      O1258  2   92 
       175.     1786.7       13.8        4.8                      O1258  2   93 
       175.     1987.4       10.7        5.0                      O1258  2   94 
       175.     2188.0        9.5        5.1                      O1258  2   95 
       175.     2388.5        8.6        5.2                      O1258  2   96 
       175.     2589.0        8.1        5.3                      O1258  2   97 
       175.     2789.4        7.7        5.4                      O1258  2   98 
       175.     2989.8        8.0        5.4                      O1258  2   99 
       175.     3190.2        6.6        5.6                      O1258  2  100 
       175.     3390.5        6.7        5.6                      O1258  2  101 
       175.     3590.8        6.9        5.6                      O1258  2  102 
       175.     3791.1        6.9        5.6                      O1258  2  103 
       175.     3991.4        6.8        5.7                      O1258  2  104 
       175.     4391.8        6.8        5.7                      O1258  2  105 
       175.     4792.2        7.6        5.7                      O1258  2  106 
       175.     5192.6        7.1        5.8                      O1258  2  107 
       175.     5592.9        7.9        5.9                      O1258  2  108 
ENDDATA             97          0                                 O1258  2  109 
ENDSUBENT          108          0                                 O1258  299999 
NOSUBENT      O1258003   20201027                             O081O1258  3    1 
NOSUBENT      O1258004   20201027                             O081O1258  4    1 
ENDENTRY             4          0                                 O125899999999 
