ENTRY            O2089   20131008                             O051O208900000001 
SUBENT        O2089001   20131008                             O051O208900100001 
BIB                 11         36                                 O208900100002 
TITLE      Carbon fragmentation measurements and validation       O208900100003 
           of the GEANT4 nuclear reaction models for hadrontherapyO208900100004 
AUTHOR     (M.De Napoli, C.Agodi, G.Battistoni, A.A.Blancato,     O208900100005 
           G.A.P.Cirrone, G.Cuttone, F.Giacoppo, M.C.Morone,      O208900100006 
           D.Nicolosi, L.Pandola, V.Patera, G.Raciti, E.Rapisarda,O208900100007 
           F.Romano, D.Sardina, A.Sarti, A.Sciubba, V.Scuderi,    O208900100008 
           C.Sfienti, S.Tropea)                                   O208900100009 
INSTITUTE  (2ITYCAT)                                              O208900100010 
           (2ITYLNS)                                              O208900100011 
           (2ITYMIL)                                              O208900100012 
           (2NOROSL)                                              O208900100013 
           (2ITYROM)                                              O208900100014 
           (2ITYLGS)                                              O208900100015 
           (2BLGLEU)                                              O208900100016 
           (2GERMNZ)                                              O208900100017 
REFERENCE  (J,PMB,57,7651,2012)                                   O208900100018 
           (S,AIP-1525,558,2013)                                  O208900100019 
FACILITY   (CYCLO,2ITYLNS) LNS Superconducting Cyclotron          O208900100020 
SAMPLE     Carbon target, thickness 104 mug/cm**2, was used       O208900100021 
DETECTOR   (TELES,SI,CSICR) the detection system consisted on     O208900100022 
           two Si-CsI hodoscopes with different granularity-      O208900100023 
           81 two-fold 1*1 cm**2 of active area telescopes-       O208900100024 
           300 mum Si-detector followed by a 10 cm long CsI(Tl)   O208900100025 
           and                                                    O208900100026 
           88 three-fold 3*3 cm**2 of active area telescopes-     O208900100027 
           50 mum+300 mum Si-detector followed by a 6 cm long     O208900100028 
           CsI(Tl)                                                O208900100029 
METHOD     (TOF,EDE)                                              O208900100030 
ERR-ANALYS (DATA-ERR).The uncertainty is reported in tables-      O208900100031 
           The uncertainties in the cross sections result from theO208900100032 
           statistical errors in the fragment yields, the         O208900100033 
           uncertainties on the target thickness, the number of   O208900100034 
           incident ions and the dead-time.                       O208900100035 
STATUS     (TABLE).Tables of J,PMB,57,7651,2012                   O208900100036 
HISTORY    (20121106C)  S.B.                                      O208900100037 
           (20131008A).New reference was added                    O208900100038 
ENDBIB              36          0                                 O208900100039 
COMMON               1          3                                 O208900100040 
EN                                                                O208900100041 
MEV/A                                                             O208900100042 
62.                                                               O208900100043 
ENDCOMMON            3          0                                 O208900100044 
ENDSUBENT           43          0                                 O208900199999 
SUBENT        O2089002   20121106                             O050O208900200001 
BIB                  4          4                                 O208900200002 
REACTION   (6-C-12(6-C-12,X)2-HE-4,,DA/DE)                        O208900200003 
EN-SEC     (E,A)                                                  O208900200004 
STATUS     (TABLE).Table A1 of J,PMB,57,7651,2012                 O208900200005 
ERR-ANALYS (E-ERR).The uncertainty is reported in tables          O208900200006 
ENDBIB               4          0                                 O208900200007 
COMMON               1          3                                 O208900200008 
E-ERR                                                             O208900200009 
MEV                                                               O208900200010 
10.                                                               O208900200011 
ENDCOMMON            3          0                                 O208900200012 
DATA                 4        114                                 O208900200013 
18.0       150.       2.9        0.3                              O208900200098 
18.0       170.       3.0        0.3                              O208900200099 
18.0       190.       3.2        0.3                              O208900200100 
18.0       210.       3.1        0.3                              O208900200101 
18.0       230.       2.8        0.2                              O208900200102 
18.0       250.       2.2        0.2                              O208900200103 
18.0       270.       1.7        0.2                              O208900200104 
18.0       290.       1.1        0.1                              O208900200105 
18.0       310.       0.63       0.06                             O208900200106 
18.0       330.       0.37       0.04                             O208900200107 
18.0       350.       0.20       0.03                             O208900200108 
18.0       370.       0.08       0.01                             O208900200109 
18.0       390.       0.034      0.005                            O208900200110 
21.8       30.        2.0        0.2                              O208900200111 
21.8       50.        2.4        0.2                              O208900200112 
21.8       70.        2.1        0.2                              O208900200113 
21.8       90.        1.9        0.2                              O208900200114 
21.8       110.       1.9        0.2                              O208900200115 
21.8       130.       1.9        0.2                              O208900200116 
21.8       150.       1.7        0.1                              O208900200117 
21.8       170.       1.5        0.1                              O208900200118 
21.8       190.       1.4        0.1                              O208900200119 
21.8       210.       1.2        0.1                              O208900200120 
21.8       230.       0.86       0.08                             O208900200121 
21.8       250.       0.58       0.06                             O208900200122 
21.8       270.       0.34       0.04                             O208900200123 
21.8       290.       0.15       0.02                             O208900200124 
21.8       310.       0.11       0.02                             O208900200125 
21.8       330.       0.044      0.009                            O208900200126 
21.8       350.       0.024      0.007                            O208900200127 
21.8       370.       0.0027     0.0008                           O208900200128 
21.8       390.       0.0015     0.0006                           O208900200129 
ENDDATA            116          0                                 O208900200130 
ENDSUBENT          129          0                                 O208900299999 
SUBENT        O2089003   20121106                             O050O208900300001 
BIB                  4          4                                 O208900300002 
REACTION   (6-C-12(6-C-12,X)3-LI-6,,DA/DE)                        O208900300003 
EN-SEC     (E,3-LI-6)                                             O208900300004 
ERR-ANALYS (E-ERR).The uncertainty is reported in tables          O208900300005 
STATUS     (TABLE).Table A2 of J,PMB,57,7651,2012                 O208900300006 
ENDBIB               4          0                                 O208900300007 
COMMON               1          3                                 O208900300008 
E-ERR                                                             O208900300009 
MEV                                                               O208900300010 
15.                                                               O208900300011 
ENDCOMMON            3          0                                 O208900300012 
DATA                 4        103                                 O208900300013 
ANG        E          DATA       DATA-ERR                         O208900300014 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        O208900300015 
2.20       45.        0.4        0.2                              O208900300016 
2.20       75.        0.4        0.2                              O208900300017 
2.20       105.       0.4        0.2                              O208900300018 
2.20       135.       0.5        0.2                              O208900300019 
2.20       165.       1.0        0.3                              O208900300020 
2.20       195.       0.7        0.2                              O208900300021 
2.20       225.       1.4        0.4                              O208900300022 
2.20       255.       1.6        0.4                              O208900300023 
2.20       285.       2.3        0.5                              O208900300024 
2.20       315.       3.0        0.5                              O208900300025 
2.20       345.       4.7        0.8                              O208900300026 
2.20       375.       4.7        0.8                              O208900300027 
2.20       405.       4.0        0.7                              O208900300028 
2.20       435.       2.5        0.6                              O208900300029 
2.20       465.       1.0        0.3                              O208900300030 
2.20       495.       0.4        0.2                              O208900300031 
2.20       525.       0.2        0.1                              O208900300032 
2.20       555.       0.2        0.1                              O208900300033 
4.90       45.        0.09       0.03                             O208900300034 
4.90       75.        0.14       0.03                             O208900300035 
4.90       105.       0.18       0.04                             O208900300036 
4.90       135.       0.14       0.03                             O208900300037 
4.90       165.       0.5        0.2                              O208900300038 
4.90       195.       0.8        0.3                              O208900300039 
4.90       225.       0.9        0.3                              O208900300040 
4.90       255.       1.1        0.3                              O208900300041 
4.90       285.       1.6        0.3                              O208900300042 
4.90       315.       2.3        0.5                              O208900300043 
4.90       345.       2.4        0.5                              O208900300044 
4.90       375.       2.1        0.4                              O208900300045 
4.90       405.       1.4        0.3                              O208900300046 
4.90       435.       0.9        0.3                              O208900300047 
4.90       465.       0.4        0.1                              O208900300048 
4.90       495.       0.2        0.1                              O208900300049 
4.90       525.       0.02       0.01                             O208900300050 
4.90       555.       0.02       0.01                             O208900300051 
7.60       45.        0.12       0.02                             O208900300052 
7.60       75.        0.35       0.05                             O208900300053 
7.60       105.       0.33       0.05                             O208900300054 
7.60       135.       0.47       0.07                             O208900300055 
7.60       165.       0.43       0.06                             O208900300056 
7.60       195.       0.59       0.07                             O208900300057 
7.60       225.       0.79       0.09                             O208900300058 
7.60       255.       1.0        0.1                              O208900300059 
7.60       285.       1.4        0.1                              O208900300060 
7.60       315.       1.5        0.2                              O208900300061 
7.60       345.       1.8        0.2                              O208900300062 
7.60       375.       1.5        0.2                              O208900300063 
7.60       405.       1.1        0.1                              O208900300064 
7.60       435.       0.58       0.07                             O208900300065 
7.60       465.       0.28       0.04                             O208900300066 
7.60       495.       0.10       0.02                             O208900300067 
7.60       525.       0.02       0.01                             O208900300068 
7.60       555.       0.02       0.01                             O208900300069 
14.4       45.        0.042      0.007                            O208900300070 
14.4       75.        0.17       0.02                             O208900300071 
14.4       105.       0.17       0.02                             O208900300072 
14.4       135.       0.15       0.02                             O208900300073 
14.4       165.       0.18       0.02                             O208900300074 
14.4       195.       0.17       0.02                             O208900300075 
14.4       225.       0.20       0.02                             O208900300076 
14.4       255.       0.21       0.02                             O208900300077 
14.4       285.       0.24       0.03                             O208900300078 
14.4       315.       0.22       0.03                             O208900300079 
14.4       345.       0.22       0.03                             O208900300080 
14.4       375.       0.18       0.02                             O208900300081 
14.4       405.       0.12       0.02                             O208900300082 
14.4       435.       0.047      0.009                            O208900300083 
14.4       465.       0.025      0.006                            O208900300084 
14.4       495.       0.009      0.004                            O208900300085 
14.4       525.       0.006      0.004                            O208900300086 
14.4       555.       0.0031     0.0026                           O208900300087 
18.0       45.        0.032      0.007                            O208900300088 
18.0       75.        0.13       0.02                             O208900300089 
18.0       105.       0.12       0.02                             O208900300090 
18.0       135.       0.09       0.01                             O208900300091 
18.0       165.       0.11       0.02                             O208900300092 
18.0       195.       0.11       0.02                             O208900300093 
18.0       225.       0.10       0.01                             O208900300094 
18.0       255.       0.10       0.01                             O208900300095 
18.0       285.       0.08       0.01                             O208900300096 
18.0       315.       0.07       0.01                             O208900300097 
18.0       345.       0.08       0.01                             O208900300098 
18.0       375.       0.06       0.01                             O208900300099 
18.0       405.       0.034      0.007                            O208900300100 
18.0       435.       0.029      0.008                            O208900300101 
18.0       465.       0.008      0.004                            O208900300102 
18.0       495.       0.004      0.003                            O208900300103 
18.0       525.       0.0031     0.0003                           O208900300104 
21.8       45.        0.05       0.01                             O208900300105 
21.8       75.        0.14       0.02                             O208900300106 
21.8       105.       0.09       0.01                             O208900300107 
21.8       135.       0.06       0.01                             O208900300108 
21.8       165.       0.07       0.01                             O208900300109 
21.8       195.       0.05       0.01                             O208900300110 
21.8       225.       0.049      0.009                            O208900300111 
21.8       255.       0.036      0.007                            O208900300112 
21.8       285.       0.021      0.004                            O208900300113 
21.8       315.       0.028      0.007                            O208900300114 
21.8       345.       0.011      0.004                            O208900300115 
21.8       375.       0.010      0.004                            O208900300116 
21.8       405.       0.0020     0.0006                           O208900300117 
21.8       435.       0.0008     0.0004                           O208900300118 
ENDDATA            105          0                                 O208900300119 
ENDSUBENT          118          0                                 O208900399999 
SUBENT        O2089004   20121106                             O050O208900400001 
BIB                  4          4                                 O208900400002 
REACTION   (6-C-12(6-C-12,X)3-LI-7,,DA/DE)                        O208900400003 
EN-SEC     (E,3-LI-7)                                             O208900400004 
ERR-ANALYS (E-ERR).The uncertainty is reported in tables          O208900400005 
STATUS     (TABLE).Table A3 of J,PMB,57,7651,2012                 O208900400006 
ENDBIB               4          0                                 O208900400007 
COMMON               1          3                                 O208900400008 
E-ERR                                                             O208900400009 
MEV                                                               O208900400010 
16.                                                               O208900400011 
ENDCOMMON            3          0                                 O208900400012 
DATA                 4         96                                 O208900400013 
ANG        E          DATA       DATA-ERR                         O208900400014 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        O208900400015 
2.2        80.        0.4        0.2                              O208900400016 
2.2        112.       0.6        0.2                              O208900400017 
2.2        144.       0.6        0.2                              O208900400018 
2.2        176.       0.7        0.2                              O208900400019 
2.2        208.       0.5        0.2                              O208900400020 
2.2        240.       0.7        0.2                              O208900400021 
2.2        272.       1.0        0.3                              O208900400022 
2.2        304.       1.5        0.4                              O208900400023 
2.2        336.       2.3        0.4                              O208900400024 
2.2        368.       3.0        0.5                              O208900400025 
2.2        400.       4.3        0.7                              O208900400026 
2.2        432.       4.9        0.8                              O208900400027 
2.2        464.       4.2        0.7                              O208900400028 
2.2        496.       2.3        0.4                              O208900400029 
2.2        528.       1.4        0.3                              O208900400030 
2.2        560.       0.6        0.2                              O208900400031 
2.2        592.       0.3        0.2                              O208900400032 
4.9        80.        0.3        0.1                              O208900400033 
4.9        112.       0.4        0.2                              O208900400034 
4.9        144.       0.3        0.1                              O208900400035 
4.9        176.       0.4        0.1                              O208900400036 
4.9        208.       0.6        0.2                              O208900400037 
4.9        240.       0.7        0.2                              O208900400038 
4.9        272.       1.0        0.3                              O208900400039 
4.9        304.       1.2        0.3                              O208900400040 
4.9        336.       1.5        0.3                              O208900400041 
4.9        368.       2.0        0.4                              O208900400042 
4.9        400.       2.6        0.5                              O208900400043 
4.9        432.       2.5        0.5                              O208900400044 
4.9        464.       2.4        0.5                              O208900400045 
4.9        496.       1.1        0.3                              O208900400046 
4.9        528.       0.5        0.2                              O208900400047 
4.9        560.       0.2        0.1                              O208900400048 
4.9        592.       0.02       0.01                             O208900400049 
7.6        80.        0.25       0.04                             O208900400050 
7.6        112.       0.29       0.05                             O208900400051 
7.6        144.       0.33       0.06                             O208900400052 
7.6        176.       0.34       0.05                             O208900400053 
7.6        208.       0.34       0.05                             O208900400054 
7.6        240.       0.59       0.08                             O208900400055 
7.6        272.       0.7        0.1                              O208900400056 
7.6        304.       1.1        0.1                              O208900400057 
7.6        336.       1.5        0.2                              O208900400058 
7.6        368.       1.9        0.2                              O208900400059 
7.6        400.       1.9        0.2                              O208900400060 
7.6        432.       1.8        0.2                              O208900400061 
7.6        464.       1.4        0.2                              O208900400062 
7.6        496.       1.0        0.1                              O208900400063 
7.6        528.       0.37       0.07                             O208900400064 
7.6        560.       0.16       0.04                             O208900400065 
7.6        592.       0.02       0.01                             O208900400066 
14.4       80.        0.15       0.02                             O208900400067 
14.4       112.       0.14       0.02                             O208900400068 
14.4       144.       0.15       0.02                             O208900400069 
14.4       176.       0.18       0.02                             O208900400070 
14.4       208.       0.19       0.02                             O208900400071 
14.4       240.       0.18       0.02                             O208900400072 
14.4       272.       0.25       0.03                             O208900400073 
14.4       304.       0.24       0.03                             O208900400074 
14.4       336.       0.22       0.03                             O208900400075 
14.4       368.       0.26       0.03                             O208900400076 
14.4       400.       0.20       0.03                             O208900400077 
14.4       432.       0.13       0.02                             O208900400078 
14.4       464.       0.08       0.01                             O208900400079 
14.4       496.       0.04       0.04                             O208900400080 
14.4       528.       0.03       0.01                             O208900400081 
14.4       560.       0.010      0.004                            O208900400082 
14.4       592.       0.005      0.003                            O208900400083 
18.0       80.        0.11       0.02                             O208900400084 
18.0       112.       0.08       0.01                             O208900400085 
18.0       144.       0.08       0.01                             O208900400086 
18.0       176.       0.05       0.01                             O208900400087 
18.0       208.       0.07       0.01                             O208900400088 
18.0       240.       0.06       0.01                             O208900400089 
18.0       272.       0.07       0.01                             O208900400090 
18.0       304.       0.07       0.01                             O208900400091 
18.0       336.       0.07       0.01                             O208900400092 
18.0       368.       0.06       0.01                             O208900400093 
18.0       400.       0.06       0.01                             O208900400094 
18.0       432.       0.05       0.01                             O208900400095 
18.0       464.       0.018      0.005                            O208900400096 
18.0       496.       0.012      0.004                            O208900400097 
18.0       528.       0.003      0.002                            O208900400098 
21.8       80.        0.08       0.01                             O208900400099 
21.8       112.       0.07       0.01                             O208900400100 
21.8       144.       0.040      0.007                            O208900400101 
21.8       176.       0.042      0.008                            O208900400102 
21.8       208.       0.030      0.007                            O208900400103 
21.8       240.       0.028      0.006                            O208900400104 
21.8       272.       0.030      0.007                            O208900400105 
21.8       304.       0.037      0.009                            O208900400106 
21.8       336.       0.021      0.005                            O208900400107 
21.8       368.       0.021      0.006                            O208900400108 
21.8       400.       0.012      0.004                            O208900400109 
21.8       432.       0.0011     0.0004                           O208900400110 
21.8       464.       0.0003     0.0002                           O208900400111 
ENDDATA             98          0                                 O208900400112 
ENDSUBENT          111          0                                 O208900499999 
SUBENT        O2089005   20121106                             O050O208900500001 
BIB                  4          4                                 O208900500002 
REACTION   (6-C-12(6-C-12,X)4-BE-7,,DA/DE)                        O208900500003 
EN-SEC     (E,4-BE-7)                                             O208900500004 
ERR-ANALYS (E-ERR).The uncertainty is reported in tables          O208900500005 
STATUS     (TABLE).Table A4 of J,PMB,57,7651,2012                 O208900500006 
ENDBIB               4          0                                 O208900500007 
COMMON               1          3                                 O208900500008 
E-ERR                                                             O208900500009 
MEV                                                               O208900500010 
16.                                                               O208900500011 
ENDCOMMON            3          0                                 O208900500012 
DATA                 4         96                                 O208900500013 
ANG        E          DATA       DATA-ERR                         O208900500014 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        O208900500015 
2.2        80.        0.3        0.2                              O208900500016 
2.2        112.       0.4        0.2                              O208900500017 
2.2        144.       0.5        0.2                              O208900500018 
2.2        176.       0.4        0.2                              O208900500019 
2.2        208.       0.7        0.3                              O208900500020 
2.2        240.       0.8        0.3                              O208900500021 
2.2        272.       0.9        0.3                              O208900500022 
2.2        304.       1.2        0.3                              O208900500023 
2.2        336.       1.8        0.4                              O208900500024 
2.2        368.       2.3        0.5                              O208900500025 
2.2        400.       3.3        0.6                              O208900500026 
2.2        432.       4.2        0.7                              O208900500027 
2.2        464.       3.2        0.6                              O208900500028 
2.2        496.       2.5        0.5                              O208900500029 
2.2        528.       1.8        0.4                              O208900500030 
2.2        560.       0.5        0.2                              O208900500031 
2.2        592.       0.3        0.2                              O208900500032 
2.2        624.       0.14       0.12                             O208900500033 
4.9        80.        0.2        0.1                              O208900500034 
4.9        112.       0.3        0.2                              O208900500035 
4.9        144.       0.3        0.2                              O208900500036 
4.9        176.       0.4        0.2                              O208900500037 
4.9        208.       0.6        0.2                              O208900500038 
4.9        240.       0.5        0.2                              O208900500039 
4.9        272.       0.6        0.2                              O208900500040 
4.9        304.       1.0        0.3                              O208900500041 
4.9        336.       1.8        0.4                              O208900500042 
4.9        368.       2.2        0.5                              O208900500043 
4.9        400.       2.8        0.6                              O208900500044 
4.9        432.       2.2        0.5                              O208900500045 
4.9        464.       0.9        0.3                              O208900500046 
4.9        496.       0.7        0.2                              O208900500047 
4.9        528.       0.3        0.2                              O208900500048 
4.9        560.       0.2        0.1                              O208900500049 
4.9        592.       0.13       0.12                             O208900500050 
7.6        80.        0.14       0.03                             O208900500051 
7.6        112.       0.20       0.04                             O208900500052 
7.6        144.       0.22       0.04                             O208900500053 
7.6        176.       0.31       0.05                             O208900500054 
7.6        208.       0.39       0.06                             O208900500055 
7.6        240.       0.45       0.06                             O208900500056 
7.6        272.       0.67       0.08                             O208900500057 
7.6        304.       0.8        0.1                              O208900500058 
7.6        336.       1.3        0.1                              O208900500059 
7.6        368.       1.5        0.2                              O208900500060 
7.6        400.       1.6        0.2                              O208900500061 
7.6        432.       1.1        0.1                              O208900500062 
7.6        464.       0.66       0.09                             O208900500063 
7.6        496.       0.34       0.05                             O208900500064 
7.6        528.       0.10       0.03                             O208900500065 
7.6        560.       0.02       0.01                             O208900500066 
14.4       80.        0.046      0.008                            O208900500067 
14.4       112.       0.09       0.01                             O208900500068 
14.4       144.       0.08       0.01                             O208900500069 
14.4       176.       0.08       0.01                             O208900500070 
14.4       208.       0.10       0.02                             O208900500071 
14.4       240.       0.10       0.02                             O208900500072 
14.4       272.       0.14       0.02                             O208900500073 
14.4       304.       0.11       0.02                             O208900500074 
14.4       336.       0.14       0.02                             O208900500075 
14.4       368.       0.15       0.02                             O208900500076 
14.4       400.       0.15       0.02                             O208900500077 
14.4       432.       0.08       0.01                             O208900500078 
14.4       464.       0.041      0.008                            O208900500079 
14.4       496.       0.023      0.006                            O208900500080 
14.4       528.       0.008      0.004                            O208900500081 
14.4       560.       0.003      0.002                            O208900500082 
18.0       80.        0.030      0.006                            O208900500083 
18.0       112.       0.06       0.01                             O208900500084 
18.0       144.       0.06       0.01                             O208900500085 
18.0       176.       0.049      0.009                            O208900500086 
18.0       208.       0.043      0.008                            O208900500087 
18.0       240.       0.047      0.009                            O208900500088 
18.0       272.       0.048      0.009                            O208900500089 
18.0       304.       0.05       0.01                             O208900500090 
18.0       336.       0.05       0.01                             O208900500091 
18.0       368.       0.044      0.009                            O208900500092 
18.0       400.       0.037      0.008                            O208900500093 
18.0       432.       0.035      0.008                            O208900500094 
18.0       464.       0.014      0.005                            O208900500095 
18.0       496.       0.0023     0.0006                           O208900500096 
18.0       528.       0.0006     0.0003                           O208900500097 
18.0       560.       0.0003     0.0002                           O208900500098 
21.8       80.        0.037      0.008                            O208900500099 
21.8       112.       0.035      0.006                            O208900500100 
21.8       144.       0.034      0.007                            O208900500101 
21.8       176.       0.022      0.005                            O208900500102 
21.8       208.       0.021      0.005                            O208900500103 
21.8       240.       0.022      0.006                            O208900500104 
21.8       272.       0.017      0.005                            O208900500105 
21.8       304.       0.015      0.005                            O208900500106 
21.8       336.       0.009      0.004                            O208900500107 
21.8       368.       0.013      0.005                            O208900500108 
21.8       400.       0.010      0.004                            O208900500109 
21.8       432.       0.003      0.002                            O208900500110 
21.8       464.       0.003      0.002                            O208900500111 
ENDDATA             98          0                                 O208900500112 
ENDSUBENT          111          0                                 O208900599999 
SUBENT        O2089006   20121106                             O050O208900600001 
BIB                  4          4                                 O208900600002 
REACTION   (6-C-12(6-C-12,X)4-BE-9,,DA/DE)                        O208900600003 
EN-SEC     (E,4-BE-9)                                             O208900600004 
ERR-ANALYS (E-ERR).The uncertainty is reported in tables          O208900600005 
STATUS     (TABLE).Table A5 of J,PMB,57,7651,2012                 O208900600006 
